Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
225. Jak byc kochana,1963,1h 32m,,7.3,799,,An actress traveling to Paris reflects on her life during the Nazi occupation of Poland.,https://www.imdb.com/title/tt0057196/?ref_=sr_i_225
226. OSS 117 se déchaîne,1963,1h 44m,,5.5,348,,An American agent disappears after a scuba diving reconnaissance mission in Corsica. The Secret Service sends agent code name OSS 117 to investigate.,https://www.imdb.com/title/tt0141673/?ref_=sr_i_226
227. Tomb of Torture,1963,1h 28m,Not Rated,4.7,310,,"A woman is tormented by dreams that she is the reincarnation of a dead countess. Her father, trying to get her to stop the dreams, takes her to a village near the castle of the late countess. In the village she meets a reporter who is investigating reports of the deaths of two young women who it is believed were killed by a creature that lives in the castle.",https://www.imdb.com/title/tt0057302/?ref_=sr_i_227
228. A Boy Ten Feet Tall,1963,1h 58m,G,7.1,673,,"Ten year old Sammy travels 4500 miles on his own from the Suez Canal to Durban, South Africa.",https://www.imdb.com/title/tt0056886/?ref_=sr_i_228
229. Flaming Creatures,1963,45m,,4.6,1.7K,,"An experimental film that features graphic sexual imagery, an earthquake, and a lipstick commercial.",https://www.imdb.com/title/tt0054880/?ref_=sr_i_229
230. Doctor in Distress,1963,1h 42m,,5.6,735,,"Dr. Simon Sparrow's love life improves dramatically when lovely Delia Mallor is brought into casualty with a sprained ankle. As a model she's relieved at the diagnosis, and she's as attracted to Sparrow as he is to her. Meanwhile, Sparrow finds himself treating Sir Lancelot Spratt, who has started sleep-walking. He has also suddenly lost his gruff manner, and is being nice to everyone. Sparrow quickly diagnoses Spratt's condition: he's fallen in love. The object of his affection is Physiotherapist Iris Merchant. Sparrow urges him on, but she has another suitor: Major Tommy French. Spratt tries to hire a private detective to follow her, but when that doesn't work out, he follows her himself.",https://www.imdb.com/title/tt0057004/?ref_=sr_i_230
"231. O anipsios mou, o Manolis",1963,1h 15m,,5.6,46,,"After a misunderstanding, a simple man is considered to be the expected rich nephew of a family.",https://www.imdb.com/title/tt0128048/?ref_=sr_i_231
232. The Indian Scarf,1963,1h 33m,,6.6,1.2K,,"When a wealthy man dies, his relatives look forward to inheriting all his money. He leaves a provision in his will that they all must spend a week together in his castle. At the castle, the relatives soon begin to be killed off one by one.",https://www.imdb.com/title/tt0057183/?ref_=sr_i_232
233. Doctor of Doom,1963,1h 17m,,4.9,391,,A mad scientist terrorizes a city by kidnapping young women with his ape-man Gomar and then using them as subjects in sadistic brain transplant experiments. A female wrestler whose sister was one of the victims swears vengeance against the Mad Doctor.,https://www.imdb.com/title/tt0056201/?ref_=sr_i_233
234. The Ceremony,1963,1h 45m,Not Rated,5.7,259,,"A bank robber is sentenced to prison for committing a murder during the robbery. His brother comes up with a plan to break him out of prison--but on the condition that his brother's girlfriend ""date"" him first.",https://www.imdb.com/title/tt0056918/?ref_=sr_i_234
235. Maigret voit rouge,1963,1h 27m,,6.2,738,,Division Commissioner Jules Maigret and his team hunt a ring of American racketeers sent to Paris to silence an embarrassing witness,https://www.imdb.com/title/tt0057278/?ref_=sr_i_235
236. The Balcony,1963,1h 24m,Not Rated,6.0,702,,"In a fictional country, the Madam of a brothel satisfies the erotic fantasies of her customers, while a revolution is sweeping the nation.",https://www.imdb.com/title/tt0056847/?ref_=sr_i_236
"237. 1, 000 Shapes of a Female",1963,1h 19m,,5.0,71,,An art dealer asks a number of local artists for paintings centered around the nude female form; a nudie-cutie ensues.,https://www.imdb.com/title/tt0056795/?ref_=sr_i_237
238. Empress Wu,1963,2h,,6.7,268,,Wu Ze Tian rules as empress during the Tang and Wu Zhao dynasties.,https://www.imdb.com/title/tt0054486/?ref_=sr_i_238
239. Ladies Who Do,1963,1h 25m,Not Rated,6.9,588,,"They 'do' clean offices. After finding an important piece of paper in the trash, the women are soon in business and make good use of it to save their old neighbourhood from the wreckers' ball.",https://www.imdb.com/title/tt0057241/?ref_=sr_i_239
240. Phool Bane Angaare,1963,2h 13m,,5.8,24,,"Based in Santa Cruz, Bombay, Usha undertakes to look after her family consisting of her widowed mother and younger brother, Ashish, and even decides to not marry her army officer sweetheart, Captain Rajesh, so that she can look after them. Rajesh is called to the front in Korea, her mom passes away, and she brings up Ashish on her own. Years later, Rajesh has still not returned, Ashish gets married to Kamla, much to Usha's chagrin. Shortly after the marriage, Kamla humiliates Usha and she decides to leave. The question remains where will a lone woman re-locate, and what prevented Ashish from coming to her assistance.",https://www.imdb.com/title/tt0362023/?ref_=sr_i_240
241. Taj Mahal,1963,2h 25m,,7.3,160,,"Although Khurram loves Arjuman, Queen Noor Jehan tries every trick in the book to keep him from marrying her. But love conquers all and the lovers get married. Queen Noor Jehan plays another hand.",https://www.imdb.com/title/tt0057555/?ref_=sr_i_241
242. Tere Ghar Ke Samne,1963,2h 29m,,7.6,490,,Children of two life-long rivals fall in love and try to make their fathers see the error of their ways.,https://www.imdb.com/title/tt0057568/?ref_=sr_i_242
243. The Man Who Finally Died,1963,1h 40m,,6.1,643,,A mysterious call summons Joe Newman to Bavaria in search of the father he believed dead for 20 years.,https://www.imdb.com/title/tt0056216/?ref_=sr_i_243
244. Hallelujah the Hills,1963,1h 22m,Not Rated,6.2,219,,"After courting a woman called Vera for seven years, friends Jack and Leo decide to seclude themselves in the Vermont woods near her home, when she finally decides to accept a third man called Gideon.",https://www.imdb.com/title/tt0056053/?ref_=sr_i_244
245. Wives and Lovers,1963,1h 43m,Approved,5.9,315,,"A struggling author and his wife suddenly become wealthy and move to the suburbs. Divorced neighbor and ""companion"" aid marital misconstrue which almost culminates in a divorce.",https://www.imdb.com/title/tt0057688/?ref_=sr_i_245
246. Doggie March,1963,1h 22m,,6.4,114,,"It tells the story of Rock, a puppy whose mother is killed by a tiger and a fox. To fulfill his revenge, will achieve together a large number of animals.",https://www.imdb.com/title/tt0058734/?ref_=sr_i_246
247. The Toreador Advances!,1963,1h 19m,,4.5,71,,"Reluctantly, the heartbroken daughter of a kindly meat wholesaler embarks on an exciting European road trip with her father and his lively driving instructor with whom she doesn't get along well. Are their brief tiffs the prelude to love?",https://www.imdb.com/title/tt0202615/?ref_=sr_i_247
248. Cairo,1963,1h 31m,,5.5,427,,An assortment of international criminals plans to steal priceless Egyptian artifacts from a Cairo museum.,https://www.imdb.com/title/tt0056894/?ref_=sr_i_248
249. Black Zoo,1963,1h 28m,Approved,5.6,285,,The owner of a small zoo uses the animals to kill his enemies.,https://www.imdb.com/title/tt0056872/?ref_=sr_i_249
"250. Mary, Mary",1963,2h 6m,Approved,5.9,517,,"Bob and Mary, recently divorced, reunite to settle tax issues. Bob plans to marry Tiffany, while Mary is drawn to Dirk, a Hollywood star. Tensions arise as Bob fears being alone with Mary, reflecting their complicated dynamic after split.",https://www.imdb.com/title/tt0057293/?ref_=sr_i_250
251. Bunny Yeager's Nude Camera,1963,1h 13m,,6.2,42,,"Dedicated to the wholesome feminine type of glamour, workaholic Bunny Yeager shoots nude after nude while giving us the scoop on what photographing naked cheesecake is all about.",https://www.imdb.com/title/tt0057906/?ref_=sr_i_251
252. Hamrahi,1963,2h 29m,Not Rated,6.6,45,,"Shekhar marries Sharda, but soon he is arrested by the police for the murder of a woman named Hemlata, with whom he was involved. He is later tried in the court by his disapproving father.",https://www.imdb.com/title/tt0254372/?ref_=sr_i_252
253. The Hook,1963,1h 38m,Approved,6.5,816,,"In the final days of the Korean War, an enemy airman is captured by three American soldiers who cannot bring themselves to follow the order to execute their prisoner.",https://www.imdb.com/title/tt0057152/?ref_=sr_i_253
254. Bluebeard,1963,1h 55m,,6.4,1.3K,,Follows a family man who meets women through lonely-hearts ads.,https://www.imdb.com/title/tt0056165/?ref_=sr_i_254
255. The Visit,1963,1h 26m,,7.4,677,,Twenty-four hours in the life of Pina and Adolfo. The story of a 36-year-old woman and the flashbacks that show the pair's lives and fills in some details of their other relationships.,https://www.imdb.com/title/tt0057664/?ref_=sr_i_255
256. My Six Loves,1963,1h 41m,Approved,6.5,613,,Broadway musical star arrives home and finds six runaway children living on the property.,https://www.imdb.com/title/tt0057341/?ref_=sr_i_256
257. Island of Love,1963,1h 41m,Approved,5.1,302,,"A con man named Steve Blair enlists out-of-work, drunk writer Paul Ferris to write a fictitious screenplay he hopes will be funded by a rich, but unethical producer, Tony Dallas. Blair then plans to scam the money from Dallas.",https://www.imdb.com/title/tt0057189/?ref_=sr_i_257
258. Critic's Choice,1963,1h 40m,Approved,5.7,1.2K,,Parker Ballantine is a New York theater critic and his wife writes a play that may or may not be very good. Now Parker must either get out of reviewing the play or cause the breakup of his marriage.,https://www.imdb.com/title/tt0056964/?ref_=sr_i_258
259. Mere Mehboob,1963,2h 44m,,7.0,241,,The impoverished brother of a lowly courtesan falls in love with the sister of a wealthy nobleman.,https://www.imdb.com/title/tt0266765/?ref_=sr_i_259
260. The Baby Carriage,1963,1h 35m,Not Rated,6.7,675,,"Following his manifesto for a new Swedish cinema, director Widerberg started his career with this realist tale of young woman, Britt, who has two flings, but finds herself with difficult decisions when she finds herself pregnant.",https://www.imdb.com/title/tt0056854/?ref_=sr_i_260
261. The Fall of Rome,1963,1h 29m,,5.2,102,,"After the death of Emperor Constantine in Rome, the persecutions of the Christians threaten the centurion Marco forced to become a gladiator.",https://www.imdb.com/title/tt0055874/?ref_=sr_i_261
262. Parasmani,1963,2h 17m,Not Rated,6.5,59,,Paras delights the Emperor with his singing. He is granted a wish by the Emperor and he asks for the hand of the princess in marriage. The Emperor agrees to do so if Paras brings him a rare gem.,https://www.imdb.com/title/tt0242760/?ref_=sr_i_262
263. The Young Racers,1963,1h 24m,Not Rated,4.9,363,,"A former race car driver-turned-writer attempts to expose a ruthless, womanizing Grand Prix racer - who may actually be sensitive and misunderstood.",https://www.imdb.com/title/tt0057706/?ref_=sr_i_263
264. Perseo l'invincibile,1963,1h 35m,,4.8,445,,"A warrior does battle against the evil Medusa, her army of stone warriors and a monstrous dragon.",https://www.imdb.com/title/tt0056343/?ref_=sr_i_264
265. House of the Damned,1963,1h 2m,Approved,5.2,749,,An architect and his wife encounter bizarre occurrences as they survey a mansion built by an eccentric heiress.,https://www.imdb.com/title/tt0057160/?ref_=sr_i_265
266. The Right Hand of the Devil,1963,1h 7m,,5.2,72,,"A sleazy but ingenious criminal masterminds a heist at a sold-out sports arena. He hires a motley crew of henchmen, seduces the middle-aged head cashier, and plans some brutal ruses to elude the law. But he's his own worst enemy.",https://www.imdb.com/title/tt0268576/?ref_=sr_i_266
267. The Dark Room of Damocles,1963,1h 59m,Not Rated,7.0,792,,"The fainthearted cigar trader Ducker keeps himself quiet during World War II. That changes when parachutist Dorbeck lands in his backyard. It turns out the parachutist bears a remarkable resemblance to Ducker. Ducker follows Dorbeck blindly, becomes involved in the Dutch resistance and soon starts killing people. When he escapes through German lines to the freed South Netherlands, no one has ever heard of Dorbeck.",https://www.imdb.com/title/tt0056823/?ref_=sr_i_267
268. Tarzan's Three Challenges,1963,1h 40m,Approved,5.6,606,,The spiritual leader of an oriental country is dying. The leader's evil brother is plotting to prevent the youthful heir from assuming his rightful position. Tarzan is summoned to protect him and he must face three tests of strength.,https://www.imdb.com/title/tt0057560/?ref_=sr_i_268
269. Sissit,1963,1h 46m,,7.0,375,,"Lieutenant Takala joins a group of war veterans who gather in a restaurant to reminisce their unit's operations on the Finnish-Soviet front. A flashback takes us back to summer 1944 where the unit, led by Takala, performs dangerous guerrilla operations behind enemy lines. A subplot alleges sexual liaisons between soldiers and female volunteers, which caused controversy when the film and the novel it's based on were released in the early 1960s.",https://www.imdb.com/title/tt0138810/?ref_=sr_i_269
270. Sweet Skin,1963,1h 35m,,6.2,191,,"Strip-tease has a pleasing Paris setting and a convincing strip club atmosphere, where a roster of exotic dancers do their thing. Making the club atmosphere work is the animated Dany Saval, as a charming gossip and outspoken cheerleader for the art of the strip-tease. Berthe encourages Ariane to loosen up and enjoy what she's doing.",https://www.imdb.com/title/tt0057536/?ref_=sr_i_270
271. La parmigiana,1963,1h 51m,,7.3,357,,"Dora, driven away from her town by malicious gossip following her first love affair, has a series of short-lived adventures until she falls in love with Nino, a small time crook. In Parma, a police officer courts her but she keeps thinking of Nino and makes up her mind to join him. But he has found a new lover.",https://www.imdb.com/title/tt0122207/?ref_=sr_i_271
272. Codine,1963,1h 38m,,7.8,340,,"An ex-convict struggles to survive by brute force alone in a turn-of-the-century slum in Braila. Codine (Alexandre Virgil Platon) is the thug who served 10 years for murdering a friend. He returns home to his miserly mother, whose penny-pinching ways infuriate her son. A young boy looks up to Codine, and through the man's eyes he sees the economic and social injustices from an adult perspective. When Codine kills another man who violated his trust, his mother becomes more unhinged and paranoid. Thinking her son will steal her hoarded money, she plots to kill her only son. The impressionable child watches in horror and amazement at the cruel machinations of the adult work that surrounds him.",https://www.imdb.com/title/tt0129831/?ref_=sr_i_272
273. Nurse on Wheels,1963,1h 25m,,6.2,596,,"Young nurse Joanna relocates with her troubled mother, gains skeptical patients' trust, becoming their preferred healthcare provider, while romantically involved with local farmer in rural village setting.",https://www.imdb.com/title/tt0057371/?ref_=sr_i_273
274. Gunfight in the Red Sands,1963,1h 37m,Not Rated,5.5,409,,An avenging stranger guns down a gang of ruthless bandits in revenge for the murder of his family.,https://www.imdb.com/title/tt0057016/?ref_=sr_i_274
275. Samurai Pirate,1963,1h 36m,,6.2,313,,"Sukezaemon, a pirate, is shipwrecked in a strange corner of the world. With his companion, a wizard named Sennin, Sukezaemon becomes entangled in a plot by the evil premier to succeed the dying King Raksha.",https://www.imdb.com/title/tt0056975/?ref_=sr_i_275
276. Little Prince and the Eight Headed Dragon,1963,1h 23m,,7.0,289,,"Prince Susano's mother dies; when his father tells him she has gone to another place, he sets off in search of her. He builds a boat and goes to see, first, his brother, in his crystal palace in the land of night (where he causes much damage to the palace, but his brother still gives him a magic ice crystal). Next, he fights the fire god, who gives him a magic bird after Susano defeats him, with help from the magic crystal and his little rabbit sidekick. Susano also picks up another traveling companion, a large but dim villager. Next, he goes to his sister, in the land of light. As with his brother, though, he causes much unintentional damage; his sister, who also happens to be the sun, goes off to hide in a cave. The frantic villagers stage a party (in the original legend, an orgy) outside the cave and trick her into coming outside again. Finally, Susano finds a little princess whose land is being threatened by an 8-headed dragon. With the help of a flying horse (who we later learn was sent by his sister) and his sidekicks, they get the dragon a bit drunk and take out one head at a time (mostly, though two of the last three take each other out).",https://www.imdb.com/title/tt0057669/?ref_=sr_i_276
277. The Madmen of Mandoras,1963,1h 14m,Approved,3.2,671,,"Hitler's Brain is saved by Nazi madmen, and is giving orders on a small tropical island!",https://www.imdb.com/title/tt0057273/?ref_=sr_i_277
278. Stolen Hours,1963,1h 37m,Not Rated,6.3,430,,Dying English jet-setter marries her doctor and lives the best year of her life.,https://www.imdb.com/title/tt0057531/?ref_=sr_i_278
279. Dil Hi To Hai,1963,2h 8m,,7.3,140,,An impoverished widowed Hindu nanny brings up an abused and abandoned Muslim lad.,https://www.imdb.com/title/tt0056998/?ref_=sr_i_279
280. Tomorrow at Ten,1963,1h 20m,,6.8,484,,"It's a race against time for the police when they have to find a kidnapped boy imprisoned with a time bomb, after his abductor dies without revealing the child's whereabouts.",https://www.imdb.com/title/tt0058669/?ref_=sr_i_280
281. Callejon 11,1963,1h 30m,,,,,A story about a community on Callejon Street in Manila where an undercover agent befriends the locals to gather evidence against a wealthy businessman suspected of involvement in illegal activities.,https://www.imdb.com/title/tt5184976/?ref_=sr_i_281
282. Greenwich Village Story,1963,1h 35m,Approved,6.6,37,,"A struggling writer dumps a pregnant dancer for a well-off socialite. Later, he realizes his true feelings and opts to make amends.",https://www.imdb.com/title/tt0217523/?ref_=sr_i_282
283. Sword of Lancelot,1963,1h 56m,Approved,5.7,646,,"Lancelot is King Arthur's most valued Knight of the Round Table and a paragon of courage and virtue. Things change, however, when he falls in love with Queen Guinevere.",https://www.imdb.com/title/tt0057547/?ref_=sr_i_283
284. Ek Raaz,1963,2h 12m,Not Rated,7.0,38,,"Beena lives a wealthy lifestyle in scenic Ooty, India, along with her widowed mom, cousin Sushma, and maternal uncle, Khushalchand Peshawari. Her marriage has been arranged in her childhood with wealthy Arun, who is the son of businessman Girdharilal and Kamla. One day she and Sushma go to the railway station to receive Kishore Kumar Sharma, a singer, who is scheduled to perform locally, and bring home a young man who they introduce to their dad. After the performance another male claiming to be Kishore Kumar Sharma shows up, and the fake one flees, but not before making a lasting impression on Beena. She does meet him again, this time as her uncle's employee, Peshawarimal, and when his cover is exposed, he flees again. The third time she meets him at her future in-laws house where he is known as Kishore Kumar Verma and works as an Accountant with their business. Beena and Kishore overcome their misunderstanding and rekindle their romance, little knowing that soon Kishore will be on the run again - this time from the Police, for killing Girdharilal's employee, Chunilal.",https://www.imdb.com/title/tt0207445/?ref_=sr_i_284
285. The Householder,1963,1h 40m,,6.8,402,,"A young Indian newlywed finds his independent wife troublesome and seeks help and advice from his overbearing mother, a supposedly worldly wise friend, an American seeker of enlightenment and a swami.",https://www.imdb.com/title/tt0057162/?ref_=sr_i_285
286. Bushido,1963,2h 2m,,7.4,528,,"After a salary-man's fiancée attempts suicide, he remembers his gruesome family history, which sees his ancestors sacrificing themselves for the sake of their cruel lords, and realizes that he's about to repeat their mistakes.",https://www.imdb.com/title/tt0055816/?ref_=sr_i_286
287. Hootenanny Hoot,1963,1h 31m,,5.1,257,,A television director from New York travels to Missouri and learns about the hootenanny craze; he works to telecast a production of the event while his ex-wife works to win him back.,https://www.imdb.com/title/tt0057153/?ref_=sr_i_287
288. Three Penny Opera,1963,2h 4m,,5.2,216,,"The Gangster Macheath secretly marries the daughter of beggar king Peachum. When Peachum finds out, he instructs the police chief Brown to arrest and hang Macheath. If not, all the beggars of Soho will disturb the upcoming coronation.",https://www.imdb.com/title/tt0055932/?ref_=sr_i_288
289. The Marked One,1963,1h 5m,,5.8,132,,Villains kidnap a man's daughter in order to get hold of forgery plates which they believe to be in his possession.,https://www.imdb.com/title/tt0057292/?ref_=sr_i_289
290. Operation Bikini,1963,1h 24m,Approved,3.7,323,,"In 1944, an American submarine must transport an Underwater Demolition Team on a secret mission in the Japanese-infested waters of the South Pacific.",https://www.imdb.com/title/tt0057387/?ref_=sr_i_290
291. Papa's Delicate Condition,1963,1h 38m,Approved,6.5,769,,"If Jack Griffith's wife doesn't like the color of a neighbor's house, he'll arrange for it to be a house of a different color. If the owner of the ice cream parlor doesn't believe in selling triple banana splits for a penny, Jack will buy the establishment. And if Jack's little girl wants the pony in the circus parade, why not buy the entire circus! This last prank sends Amberlyn Griffith back to Texarkana c. 1900, where her father is running for his third term as mayor. Jack follows, bringing the entire circus.",https://www.imdb.com/title/tt0057400/?ref_=sr_i_291
292. Deya Neya,1963,1h 47m,Not Rated,8.2,541,,The son of a wealthy industrialist aspires to be a singer against the wishes of his father.,https://www.imdb.com/title/tt3918808/?ref_=sr_i_292
293. California,1963,1h 26m,Approved,5.2,90,,Revolutionaries rise up against the Mexican government in California in 1841.,https://www.imdb.com/title/tt0056896/?ref_=sr_i_293
294. New Tale of Zatoichi,1963,1h 31m,Not Rated,7.3,2.4K,,"Wishing to find peace, Zatoichi travels to his old village but only finds trouble when he ends up in a love triangle and finds old scores have followed him home.",https://www.imdb.com/title/tt0057503/?ref_=sr_i_294
295. Sandokan the Great,1963,1h 45m,Approved,5.7,422,,Malasyan pirate Sandokan accidentally learns that Lord Brook plots to obtain the crown of Malasya by kidnapping the legitimate rajah and his daughter and forcing them to abdicate so he gathers his best man and launches a rescue operation.,https://www.imdb.com/title/tt0057469/?ref_=sr_i_295
296. Dronningens vagtmester,1963,1h 35m,,4.8,82,,"After the Swedish invasion of Denmark in 1657 described in Gøngehøvdingen (1961), Copenhagen is now besieged and they are starving there. Svend and Ib help a noble family escape and bring food and weapons to Copenhagen.",https://www.imdb.com/title/tt0057014/?ref_=sr_i_296
297. What a Crazy World,1963,1h 28m,,5.8,214,,An aspiring musician from London's East End pursues his dreams while navigating a rocky romance.,https://www.imdb.com/title/tt0057678/?ref_=sr_i_297
298. Elfego Baca: Six Gun Law,1963,1h 17m,,7.7,61,,Elfego Baca was a real-life Mexican American lawman in the late 1800s.,https://www.imdb.com/title/tt0055951/?ref_=sr_i_298
299. The Love Eterne,1963,2h 6m,,7.1,535,,The story about the life of the students at a university in Hangchow. Chu Ying-Tai is a female who has to be disguised as a man in order to gain entry into the school.,https://www.imdb.com/title/tt0057248/?ref_=sr_i_299
300. Gutter Girls,1963,1h 28m,,5.3,171,,"A clique of girls in an English school wear a small yellow teddy bear on their uniform to signify that they have lost their virginity. Linda, the girls' leader, fears she may be pregnant from her window cleaner boyfriend, ""Kinky"", an aspiring pop singer. Desperate, and unable to confide in her parents, she must wrestle with her conscience and decide what course of action to take. Meanwhile, a concerned teacher learns the significance of the yellow teddy bears, and in trying to help the girls in question, puts her own career in jeopardy.",https://www.imdb.com/title/tt0058169/?ref_=sr_i_300
301. Dil Ek Mandir,1963,2h 28m,,7.5,166,,"Dr. Dharmesh (Rajendra Kumar) and Sita (Meena Kumari) are in love, and hope to marry on Dharmesh's return from abroad. When Dharmesh returns, he is devastated to find that Sita has married someone else. He then decides to devote the rest of his life at a cancer clinic. One of his patients is Ram (Raaj Kumar), who is critically ill, and has to be operated upon. Things progress well, until Dharmesh meets Ram's wife - none other than Sita. Dharmesh now has to battle with his conscience, and his medical ethics to save Ram or to let him pass away, so that he can marry Sita.",https://www.imdb.com/title/tt0139157/?ref_=sr_i_301
302. Il maestro di Vigevano,1963,1h 45m,,7.1,572,,"Primary school teacher Mr. Mombelli, nevertheless satisfied with his life, is driven by his wife to resign and starting a new activity. He invest all his goodwill setting up a footwear little factory. But after some time, unexpectedly, a financial review by fiscal authorities drive the firm to ruin. Ada, his wife, starts to be unfaithful and this is another strong hit to his life. But it isn't still enough, a tragedy is waiting Mombelli behind the corner.",https://www.imdb.com/title/tt0057274/?ref_=sr_i_302
303. The Executioner of Venice,1963,1h 30m,,5.5,233,,"In Venice,during the Inquisition,Sandrigo Bembo,the son of the Doge Giovanni Bembo,is falsely accused of treason out of pure malice by the Grand Inquisitor Rodrigo Zeno.",https://www.imdb.com/title/tt0057049/?ref_=sr_i_303
304. Mountain of Fear,1963,1h 18m,,7.9,541,,"Two boys, Kekec and Rozle, come to serve a farmer, with a blind daughter Mojca, as shepherds. As the night falls, the two boys start talking about a woman who lives in the mountains and is supposed to steal children. Her name is Pehta. In the morning, Kekec, Rozle and Mojca go to an Alpine cottage and Kekec promises Mojca that he will find her a remedy for her eyes. As the girl is picking flowers, Pehta arrives and takes Mojca into her cottage. She wants to keep Mojca because of her singing. Pehta is a woman herbalist and she finds a rare flower in the mountain, from which she makes a remedy for Mojca's eyes. Kekec and Rozle start looking for Mojca and they find Pehta's cottage. Rozle is so frightened that he runs away, but brave Kekec climbs trough the thatched roof of Pehta's cottage and runs away with Mojca. Pehta sends her dog - Volk (Wolf) to hunt them down, but they manage to escape it. The timid Rozle tells at home that Pehta's dog probably ate Kekec and Mojca. Mojca's father and villagers start looking for them. Pehta's sees them coming, burns her cottage down and hides. Meanwhile, Kekec brings Mojca home and as she is telling her mother that Pehta has a cure for her blindness, Kekec runs out of the house and lets himself be caught by Pehta. She takes him into her cave and tells him that she would have cured Mojca if he didn't took her away. She keeps Kekec as a servant and tells Volk to watch him as she leaves to collect flowers. Kekec makes friends with Volk and starts searching the cave for the remedy. Pehta catches him in the act, beats her dog for not obeying her and shows to Kekec that she's carrying the bottle with the remedy around her neck. The villagers are looking for Kekec, Pehta hears them and Kekec tries to get the bottle, but she throws it in the abyss in anger. Kekec escapes from the cave and finds the bottle undamaged. Pehta sets her dog on him but Volk starts barking on her. Kekec returns to the cave, shows the bottle to Pehta and she tells him, how to use the remedy - just three drops in each eye. Kekec returns home with Volk, find Mojca sleeping and pours the remedy in her eyes. She wakes up and finds out that she can see. Kekec leaves the farm with his dog.",https://www.imdb.com/title/tt0057525/?ref_=sr_i_304
305. Izu no odoriko,1963,1h 27m,,6.8,70,,"Adapted from a famous short story in Japan, The Izu Dancer is the story of a male teenager on vacation in the Izu peninsula who encounters a thirteen-year-old girl who is part of a travelling troupe of performers. The boy and the girl are attracted to one another and make certain they spend time together given the short few days they have.",https://www.imdb.com/title/tt0453374/?ref_=sr_i_305
306. Il fornaretto di Venezia,1963,1h 50m,,6.5,112,,"Charged with a noble's murder in 1507 Venice, a young baker will be judged by the Doges.",https://www.imdb.com/title/tt0057068/?ref_=sr_i_306
307. Sehra,1963,,,6.1,52,,"This vintage Bollywood drama centers on a courageous girl named Angara, who finds herself torn between true love and loyalty to her gypsy band and her father when she falls for Vikram, a warrior from a rival clan.",https://www.imdb.com/title/tt0176128/?ref_=sr_i_307
308. The Skydivers,1963,1h 15m,,1.9,5K,,"A woman seeks revenge on her former lover, who owns a skydiving business.",https://www.imdb.com/title/tt0057507/?ref_=sr_i_308
309. Detective Bureau 2-3: Go to Hell Bastards!,1963,1h 28m,Not Rated,6.8,1K,,"Police detective Tajima, tasked with tracking down stolen firearms, turns an underworld grudge into a blood-bath. Suzuki transforms a colorful pot-boiler into an on-target send-up of cultural colonialism and post-war greed.",https://www.imdb.com/title/tt0056989/?ref_=sr_i_309
310. Underworld Informers,1963,1h 45m,,6.9,458,,Scotland Yard Chief Inspector Johnnoe is investigating a string of bank robberies but the robbers are determined to compromise Johnnoe and the investigation.,https://www.imdb.com/title/tt0059312/?ref_=sr_i_310
311. Goryeojang,1963,1h 30m,,7.1,162,,"Prior to the adoption of Confucianism, it was the tradition to abandon one's parents on a mountainside if they were over 70 years of age. In the ancient kingdom of Goryeo, now modern Korea, a nobleman defies this tradition when he refuses to leave his mother to starve to death.",https://www.imdb.com/title/tt0314119/?ref_=sr_i_311
312. Seduction by the Sea,1963,1h 20m,,5.9,72,,A young German man flees from an unhappy marriage to live on an island in the Adriatic Sea off the Yugoslavian coast. His mother attempts to hire a young girl to bring him back to German.,https://www.imdb.com/title/tt0057644/?ref_=sr_i_312
313. Two Colonels,1963,1h 30m,,7.2,697,,"In WWII Greece, two enemy Colonels, one Italian and the other English, develop a grudging friendship which the war will test.",https://www.imdb.com/title/tt0055936/?ref_=sr_i_313
314. The Man from the Diners' Club,1963,1h 36m,Approved,6.1,485,,An employee at Diner's Club issues a credit card to a well-known mobster and has to retrieve it in order to keep his job.,https://www.imdb.com/title/tt0057284/?ref_=sr_i_314
315. Slave Queen of Babylon,1963,1h 41m,,5.4,168,,Story of an ancient Assyrian queen that supposedly took place around 810 B.C.,https://www.imdb.com/title/tt0056088/?ref_=sr_i_315
316. Cry of Battle,1963,1h 39m,Approved,5.6,305,,"During World War II, the spoiled son of a wealthy businessman finds himself involved in the guerrilla movement fighting against the Japanese, and finds romance and adventure.",https://www.imdb.com/title/tt0056967/?ref_=sr_i_316
317. West 11,1963,1h 33m,,6.5,352,,"This Michael Winner directed film looks into life at Notting Hill, London, then a seedy slum. A down on his luck Joe Beckett (Alfred Lynch) is recruited into crime by Richard Dyce (Eric Portman).",https://www.imdb.com/title/tt0057677/?ref_=sr_i_317
318. All the Way Home,1963,1h 37m,Not Rated,7.1,476,,"Mary Follet, a wife and mother in 1915 Tennessee, copes with the loss of her husband and the necessity of raising their children alone.",https://www.imdb.com/title/tt0056818/?ref_=sr_i_318
319. The Basilisks,1963,1h 22m,Not Rated,7.2,972,,"The story follows the uneventful lives of three young men who live in a small, poverty-stricken village in southern Italy.",https://www.imdb.com/title/tt0056856/?ref_=sr_i_319
320. Bunny Yeager's Nude Las Vegas,1963,1h 9m,,5.5,56,,A magazine hires photographer Bunny Yeager to do a pictorial on the showgirls of Las Vegas.,https://www.imdb.com/title/tt0157429/?ref_=sr_i_320
