Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
348. Kicks,2016,1h 20m,R,6.4,4.5K,,"Brandon is a 15 year old whose dream is a pair of fresh Air Jordans. Soon after he gets his hands on them, they're stolen by a local hood, causing Brandon and his two friends to go on a dangerous mission through Oakland to retrieve them.",https://www.imdb.com/title/tt4254584/?ref_=sr_i_348
349. The Last Dalai Lama?,2016,1h 22m,,7.5,62,,"A portrait of the 14th Dalai Lama, featuring interviews with his family and the people he has inspired since his exile from Tibet in 1959.",https://www.imdb.com/title/tt6865478/?ref_=sr_i_349
350. Restless Creature: Wendy Whelan,2016,1h 30m,,7.2,385,,Documentary about the American dancer Wendy Whelan,https://www.imdb.com/title/tt3551540/?ref_=sr_i_350
351. Dawson City: Frozen Time,2016,2h,,7.5,2.2K,,"The history of Dawson City, the gold rush town that had a historical treasure of forgotten silent films buried in permafrost for decades until 1978.",https://www.imdb.com/title/tt5215486/?ref_=sr_i_351
352. Moka,2016,1h 29m,Not Rated,6.3,1.3K,,"Diane Kramer is led by one obsession: to find the driver of the mocha (Moka) color Mercedes which hit her son and devastated her life. With a few belongings, some money and a gun, she goes to Evian, where she's learned the driver lives.",https://www.imdb.com/title/tt5072406/?ref_=sr_i_352
353. The Masked Saint,2016,1h 45m,PG-13,4.7,774,,A pastor and professional wrestler accepts a position at a struggling church where he helps the community both in his official capacity and as his alter ego The Saint.,https://www.imdb.com/title/tt3103166/?ref_=sr_i_353
354. Fire at Sea,2016,1h 54m,,6.7,6.1K,,"Capturing life on the Italian island of Lampedusa, a frontline in the European migrant crisis.",https://www.imdb.com/title/tt3652526/?ref_=sr_i_354
355. Spirits' Homecoming,2016,2h 7m,,6.7,581,,"Two Korean girls, Jung-Min (14) and Young-hee (15) are kidnapped by the Japanese Imperial Army and taken to a 'Comfort Station' in China. There, they join other kidnapped girls in serving Japanese soldiers as sexual slaves known as 'Comfort Woman'. By the end of the war, only one of the girls survives. Decades later, an elderly lady attempts to reunite with the spirit of her lost friend. Inspired by the testimony of Kang Il-chul.",https://www.imdb.com/title/tt5503266/?ref_=sr_i_355
356. Remember the Goal,2016,1h 28m,PG,6.4,410,,A new female coach fresh out of college takes over the cross country program at an all girls private Christian school and tries to lead them to their first state title.,https://www.imdb.com/title/tt5066818/?ref_=sr_i_356
357. Caged No More,2016,1h 30m,PG-13,5.5,571,,"Aggie Prejean is a godmother on a desperate search to find her two goddaughters, Skye and Elle, who have been kidnapped by their sinister father. As the details behind the girls' disappearance unfold, it's discovered he has taken them overseas to be sold into slavery to settle his drug debt. Aggie enlists the help of the girls' uncle, a well-respected local philanthropist, and his son Wil, who is former Special Forces. A global hunt ensues, and the team will stop at nothing to see the girls safely returned home. ""Caged No More"" is a drama meant to engage and educate audiences on the realities of human trafficking. The film releases January 22, 2016 nationwide. Inspired by real events.",https://www.imdb.com/title/tt4104354/?ref_=sr_i_357
358. Eva Hesse,2016,1h 48m,PG-13,7.1,191,,"Documentary feature film focusing on the life and times of Eva Hesse, a ground-breaking artist who was active in New York and Germany in the 1960's.",https://www.imdb.com/title/tt3601350/?ref_=sr_i_358
359. Slack Bay,2016,2h 2m,Unrated,6.0,5K,,"In the early 20th century, at the Pas de Calais, people mysteriously disappear as Ma Loute, son of the local fishermen family, and Billie, daughter of the snobbish Van Peteghems, fall in love each other.",https://www.imdb.com/title/tt4726636/?ref_=sr_i_359
360. The King's Choice,2016,2h 13m,,7.1,10K,,"April 1940. Norway has been invaded by Germany and the royal family and government have fled into the interior. The German envoy to Norway tries to negotiate a peace. Ultimately, the decision on Norway's future will rest with the king.",https://www.imdb.com/title/tt4353996/?ref_=sr_i_360
361. Kaptaan,2016,2h 22m,,6.2,243,,A lawyer rethinks his life after he works with an NGO.,https://www.imdb.com/title/tt5595240/?ref_=sr_i_361
362. Ignatius of Loyola,2016,1h 58m,,5.8,574,,"'If you could hear the voice of God, would you want to keep it secret?' A historical drama based on the memoirs of St. Ignatius of Loyola, founder of the Jesuit order. This is the story of a soldier, a man of vice and violence who, in his attempt to turn to the light, was forced to wrestle with his inner demons to the very brink of death. A Filipino production shot in Spain and the Philippines, the film chronicles his valiant but futile defense at the Battle of Pamplona, his struggles with depression and near-suicide, his trial before the Inquisition, and his ultimate vindication.",https://www.imdb.com/title/tt5040624/?ref_=sr_i_362
363. In Between,2016,1h 43m,R,7.3,3.2K,,Three Palestinian women living in an apartment in Tel Aviv try to find a balance between traditional and modern culture.,https://www.imdb.com/title/tt5974388/?ref_=sr_i_363
364. Against the Wild 2: Survive the Serengeti,2016,1h 31m,PG,4.6,606,,Two kids and their dog must use all their skills to survive in the African bush after a plane crash.,https://www.imdb.com/title/tt4519312/?ref_=sr_i_364
365. Like Crazy,2016,1h 56m,Not Rated,7.1,10K,,Two quite different women escape a mental institution to see Tuscany in a stolen car and get to know each other.,https://www.imdb.com/title/tt4621872/?ref_=sr_i_365
366. Zero Days,2016,1h 56m,PG-13,7.7,11K,,"A documentary focused on Stuxnet, a piece of self-replicating computer malware that the U.S. and Israel unleashed to destroy a key part of an Iranian nuclear facility, and which ultimately spread beyond its intended target.",https://www.imdb.com/title/tt5446858/?ref_=sr_i_366
367. Abacus: Small Enough to Jail,2016,1h 28m,Not Rated,7.1,3K,,A small financial institution called Abacus becomes the only company criminally indicted in the wake of the United States' 2008 mortgage crisis.,https://www.imdb.com/title/tt5952382/?ref_=sr_i_367
368. Best Worst Thing That Ever Could Have Happened,2016,1h 35m,,7.6,751,,"This film from acclaimed theater director Lonny Price charts the journey of the original cast of Stephen Sondheim's ""Merrily We Roll Along"" in the 30-plus years since the musical debuted on Broadway at the Alvin Theatre in 1981.",https://www.imdb.com/title/tt3282712/?ref_=sr_i_368
369. Score,2016,1h 33m,Not Rated,7.5,5K,,"A look at the cinematic art of the film musical score, and the artists who create them.",https://www.imdb.com/title/tt4207112/?ref_=sr_i_369
370. Cameraperson,2016,1h 42m,Not Rated,7.4,3.4K,,"Exposing her role behind the camera, Kirsten Johnson reaches into the vast trove of footage she has shot over decades around the world. What emerges is a visually bold memoir and a revelatory interrogation of the power of the camera.",https://www.imdb.com/title/tt5375040/?ref_=sr_i_370
371. Some Like It Hot,2016,1h 56m,,5.7,1.2K,,"Xia Dongsheng, a man with deep anxiety which was caused by him witnessing a tragic death of his schoolmate leads a boring life for forty years. The married man then takes the decision to feel young and vibrant again. He decides in order for him to feel young, he has to pursue beauty where he then chooses to chase after this gorgeous young girl named, Nana.",https://www.imdb.com/title/tt6398666/?ref_=sr_i_371
372. Aida's Secrets,2016,1h 30m,Not Rated,7.2,275,,"Family secrets, lies, high drama and generations of contemporary history unspool in this international story that begins with World War II and concludes with an emotional 21st-century family reunion. Izak was born inside the Bergen-Belsen displaced persons camp in 1945 and sent for adoption in Israel. Secret details of his birth mother, an unknown brother in Canada and his father's true identity slowly emerge in this extremely personal investigative film. Timely questions of identity, resilience, compassion and the plight of displaced persons are brought to life as Izak and Shep, the almost 70-year-old brothers, finally meet in Canada, then head to a nursing home in Quebec to introduce Shep to his elderly mother, Aida, for the first time.",https://www.imdb.com/title/tt5706568/?ref_=sr_i_372
373. I Called Him Morgan,2016,1h 32m,,7.3,2K,,"An exploration of the relationship between jazz trumpeter Lee Morgan and his common-law wife Helen, who was implicated in his murder in 1972.",https://www.imdb.com/title/tt4170344/?ref_=sr_i_373
374. Seondal: The Man Who Sells the River,2016,2h,,6.6,907,,Based on the popular conman character of KIM Seon-dal from Korean folktale who famously sold the water of Daedong River.,https://www.imdb.com/title/tt5729246/?ref_=sr_i_374
375. Tower,2016,1h 22m,TV-14,7.9,8.4K,,"Animation, testimony, and archival footage combine to relate the events of August 1, 1966 when a gunman opened fire from the University of Texas clock tower, killing 16 people.",https://www.imdb.com/title/tt5116410/?ref_=sr_i_375
376. Past Life,2016,1h 49m,,6.5,621,,Past Life tracks the daring late 1970s odyssey of two sisters - an introverted classical musician and a rambunctious scandal sheet journalist - as they unravel a shocking wartime mystery that has cast a dark shadow on their entire lives.,https://www.imdb.com/title/tt5787384/?ref_=sr_i_376
377. Other People,2016,1h 37m,Unrated,6.8,13K,,"A struggling comedy writer, fresh off a breakup and in the midst of the worst year of his life, returns to Sacramento to care for his dying mother.",https://www.imdb.com/title/tt4158876/?ref_=sr_i_377
378. Never Gone,2016,1h 40m,PG-13,5.2,1.1K,,"A wealthy young man pursues a young woman of modest means, but circumstances often separate them as the years pass.",https://www.imdb.com/title/tt5011290/?ref_=sr_i_378
379. Ik wil gelukkig zijn,2016,1h 10m,,6.8,9,,"Fien de la Mar (1898-1965) was a Dutch actress with exceptional allure and extraordinary talent. With this she celebrated many triumphs, but her life ultimately ended in tragedy.",https://www.imdb.com/title/tt4880816/?ref_=sr_i_379
380. Morris from America,2016,1h 31m,R,6.3,5.7K,,The romantic and coming-of-age misadventures of a 13-year-old American living in Germany.,https://www.imdb.com/title/tt3652862/?ref_=sr_i_380
381. Goldstone,2016,1h 50m,R,6.6,6.4K,,"Indigenous detective Jay Swan arrives in the town of Goldstone to search for a missing person, and his simple duty becomes complicated when he uncovers a web of crime and corruption.",https://www.imdb.com/title/tt4911996/?ref_=sr_i_381
382. Author: The JT LeRoy Story,2016,1h 50m,R,7.1,1.3K,,"The story behind literary persona JT LeRoy, the fictional writer created by American author Laura Albert.",https://www.imdb.com/title/tt5278462/?ref_=sr_i_382
383. Chapter & Verse,2016,1h 37m,R,6.4,233,,"Upon his return from serving a eight-year sentence in prison, reformed gang leader, S. Lance Ingram, struggles to adapt to a changed Harlem. Unable to use the technological skills he acquired in jail, Lance is forced to accept a position delivering meals for a local food bank. It is here that he befriends Ms. Maddy, 75, a past beauty with a irreverent and hardened shell to whom he delivers dinners. Through her, Lance finds hope, relearning the joys of life and living despite the outwardly bedeviled society in which they find themselves.",https://www.imdb.com/title/tt3946960/?ref_=sr_i_383
384. Sand Storm,2016,1h 27m,,6.8,4K,,"When their entire lives shatter, two Bedouin women struggle to change the unchangeable rules, each in her own individual way.",https://www.imdb.com/title/tt4365518/?ref_=sr_i_384
385. Cock and Bull,2016,1h 50m,,6.8,948,,A widowed father and tow truck operator is given two days to clear his name of a murder he did not commit.,https://www.imdb.com/title/tt6067462/?ref_=sr_i_385
386. For the Love of Spock,2016,1h 51m,Not Rated,7.6,5K,,An examination of the enduring appeal of Leonard Nimoy and his portrayal of Spock in Star Trek (1966).,https://www.imdb.com/title/tt4572820/?ref_=sr_i_386
387. Sky on Fire,2016,1h 39m,Not Rated,4.6,416,,"A security guard becomes embroiled in a battle to protect stem cell research, which can potentially cure cancer, from falling into the wrong hands.",https://www.imdb.com/title/tt6157600/?ref_=sr_i_387
388. Irudhi Suttru,2016,1h 49m,Not Rated,7.6,13K,,The story of a former boxer who quits boxing following a fallout with the authorities over the underlying politics but goes on to coach a fisherwoman to fulfill his dream through her.,https://www.imdb.com/title/tt5310090/?ref_=sr_i_388
389. Stefan Zweig: Farewell to Europe,2016,1h 46m,,6.7,2.7K,,"Before Dawn charts the years of exile in the life of famous Jewish Austrian writer Stefan Zweig, his inner struggle for the ""right attitude"" toward the events in war torn Europe, and his search for a new home.",https://www.imdb.com/title/tt3397160/?ref_=sr_i_389
390. Dukot,2016,1h 35m,,5.7,132,,"When his son is kidnapped, a government official has to find the money to meet the ransom request.",https://www.imdb.com/title/tt5575976/?ref_=sr_i_390
391. Te Ata,2016,1h 45m,PG,7.4,1K,,Te Ata set her sights on Broadway and what she thought was her life's dream. Audition after audition she was rejected and began to wonder if she was cut out for the bright lights.,https://www.imdb.com/title/tt4061944/?ref_=sr_i_391
392. Buster's Mal Heart,2016,1h 36m,Unrated,6.1,12K,,A family man's chance encounter with a conspiracy-obsessed drifter leaves him on the run from the police and an impending event known as the Inversion.,https://www.imdb.com/title/tt5173032/?ref_=sr_i_392
393. Norman Lear: Just Another Version of You,2016,1h 31m,Unrated,7.3,481,,"A look at the life, work and political activism of one of the most successful television producers of all time, Norman Lear.",https://www.imdb.com/title/tt5275866/?ref_=sr_i_393
394. Sword Master,2016,1h 48m,Not Rated,6.0,2.6K,,"Hong Kong cinema giants Derek Yee and Tsui Hark join forces in this 3D martial arts epic, about an elite swordsman who is haunted by his skill, and a challenger who aims to take his place at all costs.",https://www.imdb.com/title/tt5269396/?ref_=sr_i_394
395. Until Forever,2016,1h 40m,Unrated,6.2,748,,"Until Forever: The Michael Boyum Story is a powerful, true account of one young man's courageous battle with leukemia and his journey of faith.",https://www.imdb.com/title/tt4061196/?ref_=sr_i_395
396. Alive and Kicking,2016,1h 28m,Not Rated,7.2,522,,"Alive and Kicking gives the audience an intimate, insider's view into the culture of the current swing dance world while shedding light on issues facing modern society.",https://www.imdb.com/title/tt4329394/?ref_=sr_i_396
397. Phantom Detective,2016,2h 6m,PG-13,6.3,1.4K,,"HONG Gildong is an infallible private detective with an exceptional memory and quirky personality. While chasing the only target he failed to find, he gets entangled in a much bigger conspiracy than he bargained for.",https://www.imdb.com/title/tt5644726/?ref_=sr_i_397
398. The B-Side,2016,1h 16m,R,6.7,847,,A look at the life and work of photographer Elsa Dorfman.,https://www.imdb.com/title/tt5952468/?ref_=sr_i_398
399. Three,2016,1h 28m,Not Rated,5.9,2.1K,,"Shot and hospitalized, a cunning robber refuses surgery to avoid police custody. A detective sees through this but is resisted by a dedicated doctor. A tense battle of wills ensues, as the threat of a rescue by the robber's gang grows.",https://www.imdb.com/title/tt4379728/?ref_=sr_i_399
400. My Entire High School Sinking Into the Sea,2016,1h 15m,PG-13,6.1,1.3K,,"An earthquake causes a high school to float into the sea, where it slowly sinks like a shipwreck.",https://www.imdb.com/title/tt5538568/?ref_=sr_i_400
401. Do Not Resist,2016,1h 12m,Not Rated,7.0,1.2K,,"An account of the increasing use of military weapons and tactics by local law enforcement in the United States, counterpointed with civil unrest in Ferguson, Missouri following the shooting of Michael Brown in 2014.",https://www.imdb.com/title/tt5557976/?ref_=sr_i_401
402. The Teacher,2016,1h 42m,Unrated,7.2,3.9K,,"The arrival of Maria Drazdechova, associated with the Communist party, to a school in Bratislava in 1983 worries parents, students, and colleagues.",https://www.imdb.com/title/tt5061162/?ref_=sr_i_402
403. The Tenth Man,2016,1h 22m,Unrated,5.8,1.3K,,"After years away, Ariel (Alan Sabbagh) returns to Buenos Aires seeking to reconnect with his father Usher, who founded a charity foundation in Once, the city's bustling Jewish district where Ariel spent his youth. In the process of trying to meet his father and getting entangled in his charitable commitments, Ariel meets Eva (Julieta Zylberberg, Wild Tales). Eva's independent spirit motivates Ariel to come to grips with the traditions that once divided him and his father.",https://www.imdb.com/title/tt5446610/?ref_=sr_i_403
404. The Tiger Hunter,2016,1h 34m,Not Rated,6.0,1.1K,,"A young Indian man relocates to 1970s Chicago to become an engineer, but when his job falls through, resorts to an elaborate charade with misfit friends in order to woo his childhood sweetheart.",https://www.imdb.com/title/tt3853830/?ref_=sr_i_404
405. Donald Cried,2016,1h 25m,Not Rated,6.6,1.4K,,"With sudden passing of his grandmother, Peter Latang returns to his hometown and encounters his long lost, childhood friend, Donald Treebeck. What begins as a simple favor, turns into a long day's journey into the past.",https://www.imdb.com/title/tt4442604/?ref_=sr_i_405
406. Time Renegades,2016,1h 47m,PG-13,6.8,1.3K,,A high-school teacher in 1983 and a detective in 2015 join forces through their dreams to change the perilous fate of the woman they both love--30 years apart.,https://www.imdb.com/title/tt5597408/?ref_=sr_i_406
407. Bang! The Bert Berns Story,2016,1h 34m,,7.9,80,,Music meets the Mob in this biography of '60s hitmaker and 2016 Rock and Roll Hall of Fame inductee Bert Berns.,https://www.imdb.com/title/tt5432624/?ref_=sr_i_407
408. The Duel,2016,1h 50m,R,5.8,12K,,A Texas Ranger investigates a series of unexplained deaths in a town called Helena.,https://www.imdb.com/title/tt2436682/?ref_=sr_i_408
409. The Gardener,2016,1h 28m,TV-G,7.4,297,,"The Gardener is a documentary directed by Sebastien Chabot about Frank Cabot's Les Quatre Vents, aka Cabot Garden, a magnificent private garden in the Charlevoix region near Quebec City.",https://www.imdb.com/title/tt6566400/?ref_=sr_i_409
410. The Lovers & the Despot,2016,1h 38m,Unrated,6.6,1.1K,,"The story of the South Korean actor, Choi Eun-hee, and her ex-husband and film director, Shin Sang-ok, who were individually kidnapped and reunited by dictator and film fan Kim Jong-il to force them to develop North Korea's film industry.",https://www.imdb.com/title/tt5278868/?ref_=sr_i_410
411. Operation Avalanche,2016,1h 34m,R,6.1,8.1K,,"In 1967, four undercover CIA agents were sent to NASA posing as a documentary film crew. What they discovered led to one of the biggest conspiracies in American history.",https://www.imdb.com/title/tt3776826/?ref_=sr_i_411
412. Being 17,2016,1h 54m,Unrated,7.2,7.4K,,"Damien lives with his mother Marianne, a doctor, while his father is on a tour of duty abroad. He is bullied by Thomas, whose mother is ill. The boys find themselves living together when Marianne invites Thomas to come and stay with them.",https://www.imdb.com/title/tt4331970/?ref_=sr_i_412
413. My Annoying Brother,2016,1h 50m,PG,7.3,4.5K,,"A now-blind athlete must rely on his estranged brother, who may have just used him as an excuse to get himself out of jail. The two were never close, but brothers soon realize a connection they couldn't always see.",https://www.imdb.com/title/tt6388082/?ref_=sr_i_413
414. Like for Likes,2016,2h,PG-13,6.4,743,,Three couples rely on social media to communicate their innermost feelings.,https://www.imdb.com/title/tt5358570/?ref_=sr_i_414
415. Keep Quiet,2016,1h 30m,,6.9,362,,An anti-Semitic far-right politician's astonishing transformation after finding out he is Jewish.,https://www.imdb.com/title/tt4789160/?ref_=sr_i_415
416. In a Valley of Violence,2016,1h 44m,R,6.1,22K,,A mysterious stranger and a random act of violence drag a town of misfits and nitwits into the bloody crosshairs of revenge.,https://www.imdb.com/title/tt3608930/?ref_=sr_i_416
417. The Ornithologist,2016,1h 57m,Unrated,6.3,3.8K,,"Fernando, a solitary ornithologist, is looking for black storks when he is swept away by the rapids. Rescued by a couple of Chinese pilgrims, he plunges into an eerie and dark forest, trying to get back on his track.",https://www.imdb.com/title/tt4929038/?ref_=sr_i_417
418. Command and Control,2016,1h 32m,PG,7.3,1K,,"Documentary of 1980's near-launch of a nuclear missile from Arkansas, based on Eric Shlosser's award-winning book of the same name.",https://www.imdb.com/title/tt5598206/?ref_=sr_i_418
419. So B. It,2016,1h 38m,PG-13,6.9,706,,"A young girl named Heidi, who lives with her mentally disabled mother, travels across the country to find out about her and her mother's past.",https://www.imdb.com/title/tt3663020/?ref_=sr_i_419
420. 3 Weeks in Yerevan,2016,1h 32m,,7.1,217,,"In this heartwarming comedy, two filmmakers (Armen and Raffi), from Los Angeles, go to Armenia to shoot a feature length movie about a third generation American Armenian who goes to Yerevan to adopt a 12 year old. Teaming up with a local impresario (Rubo), the team begins the arduous task of casting for the parts, scouting locations and securing the last leg of the funding. What seems to be a perfect plan becomes a perfect storm of absurd meetings, unexpected discoveries and hysterical events, which come together to sabotage the project. The Minister of Culture, The chief of police, the director of Hyefilm Studios, the oligarch...They all offer to help, and yet all of them have their conditions - changing the plot of the script, adopting it to another period, casting a relative for a part, and ultimately a proposal to turn the simple, touching story into a biopic of an oligarch. The chemistry between the Rubo, Armen and Raffi creates an amazing hilarity, and their journey to realize their dream brings them face to face with some colorful characters, fantastic situations, and beautiful backdrops.",https://www.imdb.com/title/tt5791932/?ref_=sr_i_420
421. High Strung,2016,1h 36m,PG,6.3,11K,,"Dancer Ruby, starting at Manhattan Conservatory of the Arts, meets English violinist Johnnie, playing in a subway station. Music and dance follow.",https://www.imdb.com/title/tt3451230/?ref_=sr_i_421
422. We Are X,2016,1h 33m,R,7.5,1.1K,,A documentary film about the legendary Japanese rock band X JAPAN.,https://www.imdb.com/title/tt4835086/?ref_=sr_i_422
423. A Melody to Remember,2016,2h 4m,,7.1,412,,"During the Korean War, Second Lieutenant Sang-Yeol encounters a group of orphans while leading his platoon. Empathizing with their pain, he makes a choir with the children to protect them.",https://www.imdb.com/title/tt5093754/?ref_=sr_i_423
424. Tickling Giants,2016,1h 51m,TV-14,8.2,1.7K,,"While the Egyptian revolution of 2011 is underway, surgeon turned comedian Bassem Youssef airs a television show that makes him popular to his countrymen but disliked by the government.",https://www.imdb.com/title/tt5494396/?ref_=sr_i_424
425. My Journey Through French Cinema,2016,3h 21m,Not Rated,7.7,999,,"Bertrand Tavernier's personal journey through French cinema, from films he enjoyed as a boy to his own early career, told through portraits of key creative figures.",https://www.imdb.com/title/tt5652594/?ref_=sr_i_425
426. The Greasy Strangler,2016,1h 33m,Unrated,5.7,8.8K,,"Ronnie runs a Disco walking tour with his son, Brayden. When a sexy woman takes the tour, it begins a competition between father and son for her love. It also signals the arrival of an oily strangler who stalks the streets at night.",https://www.imdb.com/title/tt4381236/?ref_=sr_i_426
427. Mastizaade,2016,1h 59m,Not Rated,2.4,3.1K,,Sunny Kele and Aditya Chothia are two spoiled bachelors who are sex addicts. Their life takes an unexpected turn after they meet twin sisters Lily and Laila who treat sex addicts at their clinic.,https://www.imdb.com/title/tt3726012/?ref_=sr_i_427
428. Hermia & Helena,2016,1h 27m,Not Rated,5.9,498,,"Hermia & Helena is a film of dead ends and new beginnings, navigating different hemispheres and languages with amorous detours, where the written words of Shakespeare clash with the entanglements of modern, digital life.",https://www.imdb.com/title/tt5880296/?ref_=sr_i_428
429. The Death of Louis XIV,2016,1h 55m,,6.7,2.7K,,"Upon returning from a hunting expedition, King Louis XIV feels a sharp pain in his leg. He begins to die, surrounded by loyal followers in the royal chambers.",https://www.imdb.com/title/tt5129510/?ref_=sr_i_429
430. One Week and a Day,2016,1h 38m,,6.7,979,,"As Eyal finishes the traditional Jewish week of mourning for his late son, his wife Vicky urges him to return to their routine -- but just because the shiva has ended doesn't mean it's life as usual.",https://www.imdb.com/title/tt4777584/?ref_=sr_i_430
431. Wild Oats,2016,1h 26m,PG-13,5.7,4.8K,,Everything changes for Eva when she receives a life insurance check accidentally made out for five million dollars instead of the expected fifty thousand dollars. She and her best friend take the money and head out for the adventure of a lifetime.,https://www.imdb.com/title/tt1655461/?ref_=sr_i_431
432. Is That a Gun in Your Pocket?,2016,1h 35m,R,5.0,2.1K,,"If there's one thing that the men of Rockford Texas love as much as their women, it's their guns. But when a gun incident at a neighborhood school spurs one stay at home mom, Jenna (Andrea Anders), to rethink Rockford's obsessive gun culture, life in this idyllic town is turned upside-down. Much to the chagrin of her husband, (Matt Passmore), Jenna ignites a movement by recruiting the women to withhold sex from the men until every gun in Rockford is vanquished. A wild and hilarious showdown ensues between the sexes. As tensions and libidos rise, the men and women of Rockford must decide what's really important: keeping the peace or getting a piece.",https://www.imdb.com/title/tt4196832/?ref_=sr_i_432
433. The Take,2016,1h 32m,R,6.3,52K,,A young pickpocket and an unruly CIA agent team up on an anti-terrorist mission in France.,https://www.imdb.com/title/tt2368619/?ref_=sr_i_433
434. Spa Night,2016,1h 33m,Unrated,6.1,1.4K,,"A closeted Korean-American teenager takes a job at a Korean spa to help his struggling family, only to discover an underground world of gay sex at the spa that both scares and excites him.",https://www.imdb.com/title/tt5254640/?ref_=sr_i_434
435. The Commune,2016,1h 51m,Not Rated,6.4,8.4K,,"A story about the clash between personal desires, solidarity and tolerance in a Danish commune in the 1970s.",https://www.imdb.com/title/tt3082854/?ref_=sr_i_435
436. Germans & Jews,2016,1h 16m,,7.6,82,,"Germany is one of the most democratic societies in the world, and has the fastest growing Jewish community in Europe. This never could have been imagined in 1945. Through personal stories, the film explores the country's transformation from silence about the Holocaust to facing it head on.",https://www.imdb.com/title/tt5718290/?ref_=sr_i_436
437. The Heart of Nuba,2016,1h 25m,,8.4,146,,"In the war-torn Nuba Mountains of Sudan, American doctor Tom Catena selflessly and courageously serves the needs of a forgotten people, while the region is bombed relentlessly by an indicted war criminal, Omar Al-Bashir. Two things remain constant: Dr. Tom's faith and his enduring love for the Nuba people.",https://www.imdb.com/title/tt6255478/?ref_=sr_i_437
438. From the Land of the Moon,2016,2h,R,6.6,6.9K,,"In 1950s France, Gabrielle is a passionate, free-spirited woman who is in a loveless marriage and falls for another man when she is sent away to the Alps to treat her kidney stones. Gabrielle yearns to free herself and run away with André.",https://www.imdb.com/title/tt3794028/?ref_=sr_i_438
439. School Life,2016,1h 39m,PG-13,7.3,328,,"Long careers are drawing to a close for John and Amanda, who teach Latin, English, and guitar at a stately home-turned-school, where they are legends with a mantra: ""Reading. 'Rithmetic. Rock 'n' roll!"" But leaving is the hardest lesson.",https://www.imdb.com/title/tt5475022/?ref_=sr_i_439
440. A Woman's Life,2016,1h 59m,Not Rated,6.4,1.3K,,A fragmented account of the life of Jeanne as she sets out on the path of adult life and gradually experiences the harsh realities of a woman's life in the 19th-century.,https://www.imdb.com/title/tt5078134/?ref_=sr_i_440
441. This Beautiful Fantastic,2016,1h 32m,PG,6.9,14K,,"A young woman who dreams of becoming a children's book author makes an unlikely friendship with a cantankerous, rich old widower.",https://www.imdb.com/title/tt4560008/?ref_=sr_i_441
442. The Road Movie,2016,1h 7m,,6.4,951,,A documentary comprised entirely of footage from dashboard cameras from Russian cars.,https://www.imdb.com/title/tt6235786/?ref_=sr_i_442
443. Rat Film,2016,1h 22m,,6.9,1K,,"Across walls, fences, and alleys, rats not only expose our boundaries of separation but make homes in them. This documentary uses the rat to explore the history of Baltimore.",https://www.imdb.com/title/tt5840448/?ref_=sr_i_443
444. A Street Cat Named Bob,2016,1h 43m,Not Rated,7.3,35K,,"The true feel-good story of how James Bowen, a busker and recovering drug addict, has his life transformed when he meets a stray ginger cat. Based on the international best selling book.",https://www.imdb.com/title/tt3606888/?ref_=sr_i_444
445. Dancer,2016,1h 25m,Not Rated,7.8,3.2K,,"Joining the Royal Ballet at the age of 13, Ukrainian Sergei Polunin became their youngest ever principal dancer when he was 19, but in January 2012 he took the dramatic decision to walk away from his classical ballet career.",https://www.imdb.com/title/tt5097070/?ref_=sr_i_445
446. The Unknowns,2016,1h 25m,,8.7,67,,"A documentary about the Tomb of the Unknown Soldier, and the Sentinels who stand guard at our Nation's most sacred shrine 24/7.",https://www.imdb.com/title/tt4526922/?ref_=sr_i_446
447. The Intervention,2016,1h 30m,R,6.0,6.6K,,A weekend getaway for four couples takes a sharp turn when one of the couples discovers the entire trip was orchestrated to host an intervention on their marriage.,https://www.imdb.com/title/tt4872078/?ref_=sr_i_447
448. The Map Against the World,2016,2h 9m,,5.9,151,,"At a time when maps weren't readily accessible for the public, 'Gosanja KIM Jeong-ho' (CHA Seoung-won) sets out to walk across the Korean peninsula to make the Daedongyeojido - the Great Map of the East Land, with hopes of providing an accurate and accessible map for the ordinary people. He has all but forgotten about his daughter KIM Sunsil, who grew to be 16 years old in his absence, as he focuses on completing his map. People say he is crazy, but driven by his goal, KIM Jeong-ho endeavors to complete the template for woodblock printing of the map. However, Daewongun, the King Father (YU Jun-sang) seeks to take KIM Jeong-ho's map to gain the upper hand in his power struggle with the House of Kim of Andong.",https://www.imdb.com/title/tt5973508/?ref_=sr_i_448
449. Sidemen: Long Road to Glory,2016,1h 17m,PG,7.3,167,,"SIDEMEN - Long Road To Glory is an intimate look at the incredible lives and legacies of piano player Pinetop Perkins, drummer Willie 'Big Eyes' Smith and guitarist Hubert Sumlin, all Muddy Waters and Howlin' Wolf sidemen. The film captures some of the last interviews and their final live performances together, before their deaths in 2011. The historic live shows are accompanied by performances and personal insights from many of the blues and rock stars these legendary sidemen inspired including; Bonnie Raitt, Gregg Allman, Derek Trucks, Shemekia Copeland, Robby Krieger, Kenny Wayne Shepherd, Joe Perry, Joe Bonamassa and Johnny Winter.",https://www.imdb.com/title/tt5191938/?ref_=sr_i_449
450. Poor Boy,2016,1h 44m,Not Rated,4.1,253,,Two misfit brothers hustle cash and chase dreams in the desert. When a mysterious woman threatens to repo their beloved houseboat the brothers cook up an epic con to finally leave their dusty town and sail off on a beam of sunshine to California.,https://www.imdb.com/title/tt3893664/?ref_=sr_i_450
