Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,director,budget
229. Let the Sunshine In,2017,1h 34m,Not Rated,6.0,7.9K,,"Isabelle, Parisian artist, divorced mother, is looking for love, true love at last.",https://www.imdb.com/title/tt6423776/?ref_=sr_i_229,,,
230. The Ex-File 3: Return of the Exes,2017,2h,PG-13,5.5,597,,A couples relationship is tested by the untimely appearances of their exes!,https://www.imdb.com/title/tt7830888/?ref_=sr_i_230,,,
231. Bombshell: The Hedy Lamarr Story,2017,1h 28m,,7.4,4.5K,,"The life and career of the hailed Hollywood movie star and underappreciated genius inventor, Hedy Lamarr.",https://www.imdb.com/title/tt6752848/?ref_=sr_i_231,,,
232. Beast,2017,1h 47m,R,6.8,16K,,A troubled woman living in an isolated community finds herself pulled between the control of her oppressive family and the allure of a secretive outsider suspected of a series of brutal murders.,https://www.imdb.com/title/tt5628302/?ref_=sr_i_232,,,
233. Patti Cake$,2017,1h 49m,R,6.8,11K,,"PATTI CAKE$ is centered on aspiring rapper Patricia Dombrowski, a.k.a. Killa P, a.k.a. Patti Cake$, who is fighting an unlikely quest for glory in her downtrodden hometown in New Jersey.",https://www.imdb.com/title/tt6288250/?ref_=sr_i_233,,,
234. Mark Felt: The Man Who Brought Down the White House,2017,1h 43m,PG-13,6.4,15K,,"The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1972.",https://www.imdb.com/title/tt5175450/?ref_=sr_i_234,,,
235. Mubarakan,2017,2h 36m,PG-13,5.6,4.4K,,"Singleton Kartar Singh is left with the responsibility of raising his 2 orphaned nephews. He asks his brother to raise Charan and his sister in London to raise Karan. When the twins cross continents, they leave behind a trail of confusion.",https://www.imdb.com/title/tt6272828/?ref_=sr_i_235,,,
236. The Party,2017,1h 11m,R,6.5,22K,,"Janet hosts a party to celebrate her new promotion, but once the guests arrive, it becomes clear that not everything will be going down as smoothly as the red wine.",https://www.imdb.com/title/tt5814592/?ref_=sr_i_236,,,
237. On Chesil Beach,2017,1h 50m,R,6.3,13K,,"In 1962 England, a young couple find their idyllic romance colliding with issues of sexual freedom and societal pressure, leading to an awkward and fateful wedding night.",https://www.imdb.com/title/tt1667321/?ref_=sr_i_237,,,
238. Walk With Me,2017,1h 34m,,6.3,1.1K,,'Walk With Me' is a meditative film about a community of Zen Buddhist monks and nuns who have dedicated their lives to mastering the art of mindfulness with their world-famous teacher Thich Nhat Hanh.,https://www.imdb.com/title/tt2331100/?ref_=sr_i_238,,,
239. May it Last: A Portrait of the Avett Brothers,2017,1h 44m,Not Rated,8.3,799,,"An intimate documentary following acclaimed North Carolina band the Avett Brothers, as they create their 2016 hit album ""True Sadness.""",https://www.imdb.com/title/tt6487050/?ref_=sr_i_239,,,
240. Shubh Mangal Savdhan,2017,1h 59m,Not Rated,6.9,11K,,"In this remake of Kalyana Samayal Saadham (2013), a couple falls in love, but then the groom discovers that he suffers from erectile dysfunction.",https://www.imdb.com/title/tt6971752/?ref_=sr_i_240,,,
241. Wilson,2017,1h 34m,R,5.8,11K,,"A lonely, neurotic, and hilariously honest middle-aged man reunites with his estranged wife, and meets his teenage daughter for the first time.",https://www.imdb.com/title/tt1781058/?ref_=sr_i_241,,,
242. The Only Living Boy in New York,2017,1h 29m,R,6.4,18K,,"Adrift in New York City, a recent college graduate's life is upended by his father's mistress.",https://www.imdb.com/title/tt0460890/?ref_=sr_i_242,,,
243. Foxtrot,2017,1h 53m,R,7.2,8.2K,,A troubled family must face the facts when something goes terribly wrong at their son's desolate military post.,https://www.imdb.com/title/tt6896536/?ref_=sr_i_243,,,
244. Itzhak,2017,1h 22m,Not Rated,7.4,362,,"A look at the life, work and religious heritage of violinist Itzhak Perlman.",https://www.imdb.com/title/tt6186232/?ref_=sr_i_244,,,
245. The Midwife,2017,1h 57m,Unrated,6.7,3.1K,,"Claire is a wonderfully gifted midwife, with a natural talent to deliver babies with the most gentle touch. One day she receives a strange phone call. Béatrice, the extravagant mistress of her deceased father, wants to see her again.",https://www.imdb.com/title/tt5348236/?ref_=sr_i_245,,,
246. Novitiate,2017,2h 3m,R,6.7,5.3K,,"Set in the early 1960s and during the era of Vatican II, a young woman in training to become a nun struggles with issues of faith, the changing church and sexuality.",https://www.imdb.com/title/tt4513316/?ref_=sr_i_246,,,
247. Battle of Memories,2017,1h 59m,,6.4,1.2K,,"After undergoing a procedure to erase his memories, a successful author begins having unexplained recollections relating to a series of unsolved murders.",https://www.imdb.com/title/tt5636668/?ref_=sr_i_247,,,
248. Loveless,2017,2h 7m,R,7.6,36K,,A couple going through a divorce must team up to find their son who has disappeared during one of their bitter arguments.,https://www.imdb.com/title/tt6304162/?ref_=sr_i_248,,,
249. Samaritan's Purse presents Facing Darkness,2017,1h 33m,Unrated,7.5,95,,"A Christian relief organization is met with the challenge of fighting the Ebola epidemic in west Africa, through this enormous challenge their faith grew.",https://www.imdb.com/title/tt5835100/?ref_=sr_i_249,,,
250. Dolores,2017,1h 35m,Not Rated,7.3,385,,"In the 1950's, a working-class wife and mother of eleven children helps to establish a farmer's union, which later develops into a platform for feminism and gender equality.",https://www.imdb.com/title/tt6013154/?ref_=sr_i_250,,,
251. Anna and the Apocalypse,2017,1h 33m,R,6.1,16K,,"A zombie apocalypse threatens the sleepy town of Little Haven - at Christmas - forcing Anna and her friends to fight, slash and sing their way to survival, facing the undead in a desperate race to reach their loved ones. But they soon discover that no one is safe in this new world, and with civilization falling apart around them, the only people they can truly rely on are each other.",https://www.imdb.com/title/tt6433880/?ref_=sr_i_251,,,
252. Brigsby Bear,2017,1h 37m,PG-13,7.3,18K,,"After being freed from his life in an underground bunker, a man sets out to make a movie of the only TV show he has ever known.",https://www.imdb.com/title/tt5805752/?ref_=sr_i_252,,,
253. Human Flow,2017,2h 20m,PG-13,7.2,2.8K,,Human Flow is director and artist Ai Weiwei's detailed and heartbreaking exploration into the global refugee crisis.,https://www.imdb.com/title/tt6573444/?ref_=sr_i_253,,,
254. Fireworks,2017,1h 30m,TV-PG,5.5,4K,,"In this sci-fi tinged story of young love and teenage turmoil, a mysterious glowing ball offers Norimichi a second chance at securing his dream date.",https://www.imdb.com/title/tt6317962/?ref_=sr_i_254,,,
255. The Children Act,2017,1h 45m,R,6.7,16K,,"As her marriage crumbles, a judge must decide a case involving a teenage boy who is refusing a blood transfusion on religious principle.",https://www.imdb.com/title/tt6040662/?ref_=sr_i_255,,,
256. Jagga Jasoos,2017,2h 41m,TV-14,6.4,12K,,"Join Jagga, a gifted teenage detective, who along with a female companion, is on a quest to find his missing father.",https://www.imdb.com/title/tt4129428/?ref_=sr_i_256,,,
257. Breathe,2017,1h 58m,PG-13,7.1,25K,,"The inspiring true love story of Robin and Diana Cavendish, an adventurous couple who refuse to give up in the face of a devastating disease.",https://www.imdb.com/title/tt5716464/?ref_=sr_i_257,,,
258. Once Upon A Time,2017,1h 49m,,5.1,1.6K,,"Bai Qian is a Queen who lives in a Peach Blossom forest. Suffering from memory loss, she is invited to a party where she encounters people who recognize her. Her lover, Ye Hua had been searching for her, and now he must win her love back.",https://www.imdb.com/title/tt6138688/?ref_=sr_i_258,,,
259. Confidential Assignment,2017,2h 4m,Not Rated,6.7,4.8K,,"When a crime organization from North Korea crosses borders and enters South Korean soil, a South Korean detective must cooperate with a North Korean detective to investigate their whereabouts.",https://www.imdb.com/title/tt5606538/?ref_=sr_i_259,,,
260. Beach Rats,2017,1h 38m,R,6.4,17K,,A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet.,https://www.imdb.com/title/tt6303866/?ref_=sr_i_260,,,
261. Duckweed,2017,1h 42m,,6.4,1.7K,,"In the near-death after an accident, a sports car driver time-travelled back to the 1990s to meet his severe father and never-seen mother in a small Chinese town.",https://www.imdb.com/title/tt6461514/?ref_=sr_i_261,,,
262. Final Portrait,2017,1h 30m,R,6.2,6.2K,,The story of Swiss painter and sculptor Alberto Giacometti.,https://www.imdb.com/title/tt4494718/?ref_=sr_i_262,,,
263. Scotty and the Secret History of Hollywood,2017,1h 38m,Unrated,6.7,1.9K,,"A portrait of unsung Hollywood legend Scotty Bowers, whose bestselling memoir chronicled his decades spent as sexual procurer to the stars.",https://www.imdb.com/title/tt2773246/?ref_=sr_i_263,,,
264. Phillauri,2017,2h 18m,,6.1,4.2K,,"A man must marry a tree to ward off threats to his love-life, but the tree turns out to have more spirit than the man bargained for.",https://www.imdb.com/title/tt5502766/?ref_=sr_i_264,,,
265. Chasing the Dragon,2017,2h 8m,,6.7,4.7K,,"An illegal immigrant from Mainland China sneaks into corrupt British-colonized Hong Kong in 1963, transforming himself into a ruthless and emerging drug lord.",https://www.imdb.com/title/tt6015328/?ref_=sr_i_265,,,
266. Condorito: The Movie,2017,1h 28m,PG,5.3,978,,Condorito embarks in a hilarious adventure to save the planet and his loved ones from an evil alien.,https://www.imdb.com/title/tt4494382/?ref_=sr_i_266,,,
267. Song to Song,2017,2h 9m,R,5.6,23K,,"Two intersecting love triangles. Obsession and betrayal set against the music scene in Austin, Texas.",https://www.imdb.com/title/tt2062700/?ref_=sr_i_267,,,
268. A Gentleman,2017,2h 25m,,6.3,7.6K,,"Gaurav, a simple hard working guy for a white collar job visits Mumbai for a meeting where his doppelganger is about to bring chaos in his life.",https://www.imdb.com/title/tt5613834/?ref_=sr_i_268,,,
269. A Bag of Marbles,2017,1h 50m,Not Rated,7.3,6.7K,,"In occupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.",https://www.imdb.com/title/tt5091612/?ref_=sr_i_269,,,
"270. Love, Kennedy",2017,1h 32m,PG,6.7,742,,A teenage girl copes with her diagnosis of terminal juvenile Batten Disease.,https://www.imdb.com/title/tt6261048/?ref_=sr_i_270,,,
271. The Invisibles,2017,1h 50m,,7.2,1.8K,,"While Joseph Goebbels infamously declared Berlin ""free of Jews"" in 1943, 1,700 managed to survive in the Nazi capital through the end of WWII. The Invisibles traces the stories of four young people who learned to hide in plain sight.",https://www.imdb.com/title/tt5586052/?ref_=sr_i_271,,,
"272. The Night Is Short, Walk on Girl",2017,1h 32m,,7.5,6.6K,,"In this comedy about one epic night in Kyoto, a college sophomore goes on a series of surreal encounters with the local nightlife, all the while unaware of the romantic longings of her classmate Senpai.",https://www.imdb.com/title/tt6335734/?ref_=sr_i_272,,,
273. The Gospel According to André,2017,1h 33m,PG-13,6.8,866,,"This intimate portrait for André Leon Tally, a fixture in the world of fashion, takes viewers on a journey from André’s roots growing up to becoming one of the most influential tastemakers and fashion curators of our times.",https://www.imdb.com/title/tt7218804/?ref_=sr_i_273,,,
274. Leaning Into The Wind,2017,1h 37m,PG,7.0,489,,"Leaning into the Wind follows artist Andy Goldsworthy on his exploration of the world and himself through ephemeral and permanent workings on the landscape, cities and with his own body.",https://www.imdb.com/title/tt6263828/?ref_=sr_i_274,,,
275. Tom of Finland,2017,1h 57m,Not Rated,6.8,6.5K,,"Award-winning filmmaker Dome Karukoski brings to screen the life and work of artist Touko Valio Laaksonen (aka Tom of Finland), one of the most influential and celebrated figures of 20th-century gay culture.",https://www.imdb.com/title/tt5226984/?ref_=sr_i_275,,,
276. Rebel in the Rye,2017,1h 46m,PG-13,6.7,11K,,"The life of celebrated but reclusive author, J.D. Salinger, who gained worldwide fame with the publication of his novel, ""The Catcher in the Rye"".",https://www.imdb.com/title/tt4986134/?ref_=sr_i_276,,,
277. Oh Lucy!,2017,1h 35m,,6.8,3.4K,,"A lonely woman living in Tokyo decides to take an English class, where she discovers her alter-ego, Lucy.",https://www.imdb.com/title/tt6343058/?ref_=sr_i_277,,,
278. Grace Jones: Bloodlight and Bami,2017,1h 55m,,6.2,1.3K,,"Electrifying concert performances and intimate, personal footage showcase the life and talent of singer and actress Grace Jones.",https://www.imdb.com/title/tt6903636/?ref_=sr_i_278,,,
279. Kung Fu Yoga,2017,1h 47m,Not Rated,5.2,12K,,"Two professors team up to locate a lost treasure and embark on an adventure that takes them from a Tibetan ice cave to Dubai, and to a mountain temple in India.",https://www.imdb.com/title/tt4217392/?ref_=sr_i_279,,,
280. Murder in the Woods,2017,1h 28m,R,3.7,427,,"Soon after arriving to a mysterious cabin in the woods, a group of teens discover the dark secret it holds, which forces them to fight for their lives.",https://www.imdb.com/title/tt6083146/?ref_=sr_i_280,,,
281. Pearl Jam: Let's Play Two,2017,2h,Not Rated,8.3,760,,Concert film centering on the rock band Pearl Jam's August 2016 shows at Chicago's Wrigley Field.,https://www.imdb.com/title/tt7435110/?ref_=sr_i_281,,,
282. OK Jaanu,2017,2h 15m,Not Rated,5.3,5.1K,,"Adi and Tara move to Mumbai to pursue their dreams. A chance meeting sparks off a heady, no strings attached romance until their careers pull them apart. Will ambition prevail over matters of the heart?",https://www.imdb.com/title/tt5764024/?ref_=sr_i_282,,,
283. God's Own Country,2017,1h 44m,Not Rated,7.6,37K,,"Spring. Yorkshire. Young farmer Johnny Saxby numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker for lambing season ignites an intense relationship that sets Johnny on a new path.",https://www.imdb.com/title/tt5635086/?ref_=sr_i_283,,,
284. This Is Not What I Expected,2017,1h 46m,TV-PG,6.7,1.9K,,"An obsessive CEO of a company meets a ragged chef by chance. They are drawn closer together because of their love for delicacies, yet their personalities clash big time.",https://www.imdb.com/title/tt6772874/?ref_=sr_i_284,,,
285. Shine,2017,1h 35m,R,4.6,253,,"Two Puerto Rican brothers from New York's Spanish Harlem and the street's best Salsa dancers, are separated after a tragedy only to reunite years later on opposing sides of gentrification.",https://www.imdb.com/title/tt4064912/?ref_=sr_i_285,,,
286. Flower,2017,1h 30m,R,6.0,11K,,A sexually curious teen forms an unorthodox kinship with her mentally unstable stepbrother.,https://www.imdb.com/title/tt2582784/?ref_=sr_i_286,,,
287. In the Fade,2017,1h 46m,R,7.1,36K,,"Katja's life collapses after the deaths of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.",https://www.imdb.com/title/tt5723272/?ref_=sr_i_287,,,
288. City Of Rock,2017,1h 57m,,6.1,737,,A young musician from a small town in China tries to save his town's treasured Rock Park by organizing a charity rock concert.,https://www.imdb.com/title/tt7339584/?ref_=sr_i_288,,,
289. The Breadwinner,2017,1h 34m,PG-13,7.7,29K,,"In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family.",https://www.imdb.com/title/tt3901826/?ref_=sr_i_289,,,
290. Happy End,2017,1h 47m,R,6.6,17K,,A well-to-do French family deals with a series of setbacks and crises.,https://www.imdb.com/title/tt5304464/?ref_=sr_i_290,,,
291. Demons,2017,1h 45m,Not Rated,3.7,2.7K,,"Celebrated fiction writer and former priest, Colin Hampstead, and his wife, Kayleigh, are tormented by the ghost of her late sister, as the details of her grisly death are slowly uncovered.",https://www.imdb.com/title/tt6175486/?ref_=sr_i_291,,,
292. Ittefaq,2017,1h 45m,Not Rated,7.2,15K,,A detective seeks out the truth between two different stories of a crime scene.,https://www.imdb.com/title/tt6692354/?ref_=sr_i_292,,,
293. Buddies in India,2017,1h 39m,Unrated,3.8,416,,"In an effort to save his house, a man accompanies the son of a recently deceased CEO to India to recover his will.",https://www.imdb.com/title/tt6152908/?ref_=sr_i_293,,,
294. Son of Bigfoot,2017,1h 32m,PG,6.1,8.4K,,"A young teenage boy sets out to find his missing father, only to discover that he's actually the mythical creature known as Bigfoot.",https://www.imdb.com/title/tt5715410/?ref_=sr_i_294,,,
295. The Black Prince,2017,1h 58m,PG-13,5.8,1.1K,,"'The Black Prince' is a story of Queen Victoria and the Last King of Punjab, Maharajah Duleep Singh. His character as it evolves, torn between two cultures and facing constant dilemmas as a result. His relationship with Queen Victoria will be the most impactful relationship in the film, the Queen representing the English culture he was drawn into. The Black Prince begins a lifelong struggle to regain his Kingdom. It takes him on an extraordinary journey across the world.",https://www.imdb.com/title/tt3962984/?ref_=sr_i_295,,,
296. But Deliver Us from Evil,2017,1h 49m,Not Rated,2.7,248,,"A demon wreaks havoc on a Atlanta. Lilith, Adam's first wife according to Jewish mysticism, is expelled from the Garden of Eden because of her refusal to obey Adam, the man. She returns with vengeance against Man, and his offspring.",https://www.imdb.com/title/tt4134826/?ref_=sr_i_296,,,
297. I Do... Until I Don't,2017,1h 46m,R,4.4,3.4K,,An ensemble comedy about the meaning of matrimony.,https://www.imdb.com/title/tt3234084/?ref_=sr_i_297,,,
298. Kings,2017,1h 26m,R,5.1,3.9K,,"The life of a foster family in South Central Los Angeles, a few weeks before the city erupts in violence following the verdict of the Rodney King trial.",https://www.imdb.com/title/tt5843850/?ref_=sr_i_298,,,
299. The Endless,2017,1h 51m,Not Rated,6.5,52K,,"As kids, they escaped a UFO death cult. Now, two adult brothers seek answers after an old videotape surfaces and brings them back to where they began.",https://www.imdb.com/title/tt3986820/?ref_=sr_i_299,,,
300. Star Raiders: The Adventures of Saber Raine,2017,1h 23m,,3.1,797,,"Rocket ships, Rayguns, and Robots abound in this heart-pounding tale where the stellar adventurer Saber Raine is hired to guide three elite soldiers on a rescue mission to a mysterious planet on the outer rim of the galaxy.",https://www.imdb.com/title/tt2039380/?ref_=sr_i_300,,,
301. Back to Burgundy,2017,1h 53m,,6.8,5.7K,,"After a 10 year absence, Jean returns to his hometown when his father falls ill. Reuniting with his sister Juliette and his brother Jérémie, they have to re-build their relationship and trust as a family again.",https://www.imdb.com/title/tt5247704/?ref_=sr_i_301,,,
302. The King,2017,1h 47m,R,6.9,1.3K,,"Forty years after the death of Elvis Presley, a musical road trip across America in his 1963 Rolls Royce explores how a country boy lost his authenticity and became a king while his country lost her democracy and became an empire.",https://www.imdb.com/title/tt6775942/?ref_=sr_i_302,,,
303. The Fortress,2017,2h 20m,,6.8,3.6K,,"In 1636, King Injo hides in the mountains to avoid being part of the Qing dynasty.",https://www.imdb.com/title/tt7160176/?ref_=sr_i_303,,,
304. Gook,2017,1h 34m,Unrated,7.0,2.8K,,"Two Korean-American brothers run a shoe store in L.A. county. Their friend, black eleven-year-old Kamilla, drops in and helps. On this day, the Rodney King verdict ignites the 1992 L.A. riots.",https://www.imdb.com/title/tt6057032/?ref_=sr_i_304,,,
305. Mountain,2017,1h 14m,PG,7.2,4.3K,,An experience about the highest peaks around the world.,https://www.imdb.com/title/tt6203570/?ref_=sr_i_305,,,
306. The Swindlers,2017,1h 57m,Not Rated,6.6,2.5K,,Unlikely allies from different sides of the law must work together to achieve a common goal -- trapping the world's most legendary con man.,https://www.imdb.com/title/tt7243686/?ref_=sr_i_306,,,
307. Crown Heights,2017,1h 34m,R,6.7,3K,,"When Colin Warner is wrongfully convicted of murder, his best friend Carl King devotes his life to proving Colin's innocence.",https://www.imdb.com/title/tt3268340/?ref_=sr_i_307,,,
308. Band Aid,2017,1h 31m,R,6.6,6.1K,,A couple who can't stop fighting embark on a last-ditch effort to save their marriage: turning their fights into songs and starting a band.,https://www.imdb.com/title/tt5816374/?ref_=sr_i_308,,,
309. MFKZ,2017,1h 34m,R,6.7,5.3K,,"In Dark Meat City, a young man develops supernatural powers after an otherwise uneventful scooter accident.",https://www.imdb.com/title/tt4717402/?ref_=sr_i_309,,,
310. American Satan,2017,1h 51m,R,5.6,4.6K,,"A young rock band, half of its members from England and half from the U.S., drops out of college and moves to the Sunset Strip to chase their dreams.",https://www.imdb.com/title/tt5451690/?ref_=sr_i_310,,,
311. Rumble: The Indians Who Rocked The World,2017,1h 43m,,7.8,1.1K,,A documentary about the role of Native Americans in popular music history.,https://www.imdb.com/title/tt6333080/?ref_=sr_i_311,,,
312. Little Pink House,2017,1h 38m,,6.5,1.1K,,"A woman fights a group trying to evict her whole neighborhood and give it to a corporation. In a close decision, the Supreme Court favors the evictions. The corporation never builds anything on the site of her demolished home.",https://www.imdb.com/title/tt3863632/?ref_=sr_i_312,,,
313. Getting Grace,2017,1h 52m,PG-13,7.1,461,,"Grace, a teenage girl dying of cancer, crashes a funeral home to find out what will happen to her after she dies, but ends up teaching awkward funeral director Bill how to celebrate life.",https://www.imdb.com/title/tt5711672/?ref_=sr_i_313,,,
314. The Adventurers,2017,1h 48m,,5.6,3.4K,,"The world's top thieves join forces to pull off the heist of a lifetime. But when they find themselves pursued across Europe by a legendary French detective, they'll have to take their game to the next level.",https://www.imdb.com/title/tt5866930/?ref_=sr_i_314,,,
315. The Prison,2017,2h 5m,Not Rated,6.5,2.3K,,A troubled ex-cop imprisoned for a hit-and-run accident discovers that the entire penitentiary is controlled by an inmate who has been running a crime syndicate with the help of the warden and guards which provides them 100% alibi.,https://www.imdb.com/title/tt6589464/?ref_=sr_i_315,,,
316. Keep the Change,2017,1h 34m,Not Rated,6.5,955,,"A New York City romantic comedy, Keep the Change is the unlikely love story of two people who meet in a support group.",https://www.imdb.com/title/tt4967220/?ref_=sr_i_316,,,
317. Zama,2017,1h 55m,Unrated,6.7,7.3K,,"Based on the novel by Antonio Di Benedetto written in 1956, on Don Diego de Zama, a Spanish officer of the seventeenth century settled in Asunción, who awaits his transfer to Buenos Aires.",https://www.imdb.com/title/tt3409848/?ref_=sr_i_317,,,
318. Gemini,2017,1h 33m,R,5.4,5.8K,,"A heinous crime tests the complex relationship between a tenacious personal assistant and her Hollywood starlet boss. As the assistant unravels the mystery, she must confront her own understanding of friendship, truth and celebrity.",https://www.imdb.com/title/tt5795086/?ref_=sr_i_318,,,
319. Gauguin: Voyage to Tahiti,2017,1h 42m,,6.0,2.4K,,Focused on French painter Paul Gauguin's affair with a younger lady in Tahiti.,https://www.imdb.com/title/tt6330052/?ref_=sr_i_319,,,
320. The Final Year,2017,1h 29m,Not Rated,6.6,3.4K,,A chronicle of the Barack Obama administration's foreign policy team and the events of Obama's final year in office.,https://www.imdb.com/title/tt7215444/?ref_=sr_i_320,,,
321. Goldbuster,2017,1h 29m,,4.5,313,,"A quirky internet star, a pair of retired gangsters, and the black sheep of a prolific family of herbalists are a few of the oddball tenants that call the dilapidated apartments of Humble Grove home. Fearful of being locked out by a ruthless property developer with his eye on the building, they've stayed inside for years. So, when supernatural incidents befall them all on one night, instead of running, they turn to flamboyant ghost hunter Golden Ling to perform a most unusual exorcism.",https://www.imdb.com/title/tt7743588/?ref_=sr_i_321,,,
322. The Other Side of Hope,2017,1h 40m,Not Rated,7.2,14K,,A poker-playing restaurateur and former traveling salesman befriends a group of refugees newly arrived to Finland.,https://www.imdb.com/title/tt5222918/?ref_=sr_i_322,,,
323. Summer 1993,2017,1h 37m,,7.1,8.6K,,"After her mother's death, six-year-old Frida is sent to her uncle's family to live with them in the countryside. But Frida finds it hard to forget her mother and adapt to her new life.",https://www.imdb.com/title/tt5897636/?ref_=sr_i_323,,,
324. Whose Streets?,2017,1h 42m,R,6.0,1.4K,,An unflinching look at how the police killing of 18-year-old Mike Brown inspired a community to fight back and sparked a global movement.,https://www.imdb.com/title/tt6176928/?ref_=sr_i_324,,,
325. Marjorie Prime,2017,1h 39m,,6.3,7K,,A service that provides holographic recreations of deceased loved ones allows a woman to come face-to-face with the younger version of her late husband.,https://www.imdb.com/title/tt4978710/?ref_=sr_i_325,,,
326. The Guardians,2017,2h 18m,R,6.7,2.6K,,Women are left behind to work a family farm during the Great War.,https://www.imdb.com/title/tt6213362/?ref_=sr_i_326,,,
327. Take Every Wave: The Life of Laird Hamilton,2017,1h 58m,Not Rated,7.4,728,,"Filmmaker Rory Kennedy examines the career of American Laird Hamilton, a man who has spent his life conquering untameable walls of water and changed the sport of big wave surfing forever.",https://www.imdb.com/title/tt6333092/?ref_=sr_i_327,,,
328. Champion,2017,1h 56m,PG,6.3,339,,"In the supercharged world of dirt track racing, a single mistake causes the lives of two men to change forever. One must fight for his family, the other must fight to forgive.",https://www.imdb.com/title/tt5078656/?ref_=sr_i_328,,,
329. Fairy Tail: Dragon Cry,2017,1h 25m,TV-14,6.9,2.6K,,"In the new film, based on the Hiro Mashima's manga, Natsu Dragneel and his friends travel to the island Kingdom of Stella, where they will reveal dark secrets, fight the new enemies and once again save the world from destruction.",https://www.imdb.com/title/tt6548966/?ref_=sr_i_329,,,
330. Valley of Bones,2017,1h 30m,R,4.2,568,,"A disgraced paleontologist struggling to raise her son is tipped off to a groundbreaking dig site in the Badlands by a recovering meth addict, but his tie to the cartel threatens to bury them both under the weight of their criminal pasts.",https://www.imdb.com/title/tt4180286/?ref_=sr_i_330,,,
331. Double Lover,2017,1h 47m,Not Rated,6.2,14K,,"Chloé, a fragile young woman, falls in love with her psychoanalyst, Paul. A few months later she moves in with him, but soon discovers that her lover is concealing a part of his identity.",https://www.imdb.com/title/tt6367558/?ref_=sr_i_331,,,
332. Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,2017,1h 18m,Not Rated,6.7,676,,"Exploring the pre-fame years of the celebrated American artist Jean-Michel Basquiat, and how New York City, its people, and its tectonically shifting arts culture of the late 1970s and '80s shaped his vision.",https://www.imdb.com/title/tt7210348/?ref_=sr_i_332,,,
333. Maui,2017,1h 35m,PG-13,7.1,97,,"A disabled Vietnam vet rediscovers the Hawaiian warrior within to protect his family, defend their land, and clear his father's name.",https://www.imdb.com/title/tt5722516/?ref_=sr_i_333,,,
334. Ex Libris,2017,3h 17m,,7.4,1.5K,,A look within the walls of the New York Public Library.,https://www.imdb.com/title/tt6209282/?ref_=sr_i_334,,,
335. Far From the Tree,2017,1h 33m,Unrated,7.7,650,,"Based on the NY Times bestselling book by Andrew Solomon, Far from the Tree examines the experiences of families in which parents and children are profoundly different from one another in a variety of ways.",https://www.imdb.com/title/tt6848736/?ref_=sr_i_335,,,
336. Journey's End,2017,1h 47m,R,6.7,12K,,"Set in a dugout in Aisne in 1918, it is the story of a group of British officers, led by mentally-disintegrating young Officer Stanhope, as they await their fate.",https://www.imdb.com/title/tt3780500/?ref_=sr_i_336,,,
"337. Hare Krishna! The Mantra, the Movement and the Swami Who Started It",2017,1h 30m,,7.8,1.6K,,"""Hare Krishna!"" is a documentary on the life of Srila Prabhupada, the 70-year-old Indian Swami who arrives in America without support or money and ignites a worldwide spiritual phenomenon, now known as the Hare Krishna Movement.",https://www.imdb.com/title/tt6842524/?ref_=sr_i_337,,,
338. Blade of the Immortal,2017,2h 20m,R,6.7,20K,,"Cursed with a life of immortality, a samurai is tasked by a young girl to help avenge the death of her father. Based on the manga series by Hiroaki Samura.",https://www.imdb.com/title/tt5084170/?ref_=sr_i_338,,,
339. Chavela,2017,1h 33m,Unrated,7.7,1.2K,,"The life of pioneering singer Chavela Vargas, from her birth in Costa Rica in 1919 to her death in Mexico in 2012.",https://www.imdb.com/title/tt6217664/?ref_=sr_i_339,,,
340. Thelma,2017,1h 56m,Not Rated,6.9,38K,,A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results.,https://www.imdb.com/title/tt6304046/?ref_=sr_i_340,,,
341. Irving Berlin's Holiday Inn The Broadway Musical,2017,2h 8m,,7.3,263,,Roundabout Theatre Company's live stage production or Irving Berlin's musical about a singer who leaves show business and converts an old Connecticut farmhouse into a performance venue.,https://www.imdb.com/title/tt6411322/?ref_=sr_i_341,,,
342. Hampstead,2017,1h 42m,PG-13,6.1,7.5K,,An American widow finds unexpected love with a man living wild on Hampstead Heath when they take on the developers who want to destroy his home.,https://www.imdb.com/title/tt5153236/?ref_=sr_i_342,,,
343. Ghost Stories,2017,1h 38m,Not Rated,6.4,38K,,"After receiving a file with details of three unexplained cases of apparitions, skeptical professor Phillip Goodman embarks on a terrifying trip.",https://www.imdb.com/title/tt5516328/?ref_=sr_i_343,,,
