Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,director,budget
308. The Door with Seven Locks,1962,1h 36m,,6.0,906,,"A woman arrives at a lonely mansion and finds herself mixed up with a lunatic who has built his own torture chamber, which is already crowded with victims - and he plans to make her his next one.",https://www.imdb.com/title/tt0056630/?ref_=sr_i_308,,,
309. China Town,1962,2h 31m,Not Rated,7.0,252,,A Darjeeling-based singer is asked to impersonate and take over the life of a Calcutta-based China Town gangster.,https://www.imdb.com/title/tt0268220/?ref_=sr_i_309,,,
310. Swordsman of Siena,1962,1h 37m,Approved,5.8,358,,"A Spanish overlord controls 16th-century Tuscany. He plans to marry into a prominent Italian family and hires an Englishman to serve as bodyguard for his less-than-eager fiancee. The bodyguard finds his allegiance switching to the rebels who seek to overthrow the Spaniard, even as he finds himself drawn to the woman he's been hired to protect.",https://www.imdb.com/title/tt0055865/?ref_=sr_i_310,,,
311. Los autómatas de la muerte,1962,1h 20m,,3.6,222,,"The evil scientist Dr. Caronte plots to revive the brains of three dead scientists and use them to obtain the formula for the super-powerful neutron bomb. The resulting creation needs blood lots of blood, sending Caronte's midget assistant Nick and his legion of mutant monsters out to get fresh victims. However, the masked atom-superman Neutron vows to put a stop to Caronte's deeds.",https://www.imdb.com/title/tt0053615/?ref_=sr_i_311,,,
312. Nomos 4000,1962,1h 36m,,6.8,488,,"As the Athenian Teddy Boys find creative ways to channel their resentment, the daughter of a puritanical philologist has a secret relationship with a student. Now, an unforeseen complication leads to a crisis. Is law 4.000 the solution?",https://www.imdb.com/title/tt0122636/?ref_=sr_i_312,,,
313. Paris Pick-Up,1962,1h 30m,,7.3,271,,"On Christmas night, ex-convict Robert Herbin meets a beautiful Italian married woman, Marthe Drévet, who has many secrets.",https://www.imdb.com/title/tt0056248/?ref_=sr_i_313,,,
314. Eighteen in the Sun,1962,1h 28m,,5.3,141,,"The film follows Nicole Molino, a French teenager on vacation at the Italian resort island of Ischia. She meets several other young Italian men also on vacation and looking for fun and romance. Confusion, comedy and romance ensue.",https://www.imdb.com/title/tt0055906/?ref_=sr_i_314,,,
315. Fallguy,1962,1h 4m,,4.7,171,,A teenager trying to help an accident victim finds himself enmeshed in political corruption and racketeering and charged with a murder he didn't commit.,https://www.imdb.com/title/tt0055974/?ref_=sr_i_315,,,
316. La mano de un hombre muerto,1962,1h 35m,Approved,5.9,676,,"When violent crime strikes a tiny hamlet, the townsfolk suspect the distant relative of a sadistic 17th century baron who cursed the village.",https://www.imdb.com/title/tt0056220/?ref_=sr_i_316,,,
317. The Amorous Mr. Prawn,1962,1h 29m,,5.6,198,,"General and Lady Fitzadam live at a remote army outpost in Scotland, their last assignment before the General retires. The General is sent abroad and in his absence, Lady Fitzadam decides to convert their spacious estate into a fishing resort for American tourists.",https://www.imdb.com/title/tt0055746/?ref_=sr_i_317,,,
318. Arsène Lupin contre Arsène Lupin,1962,1h 51m,,5.9,212,,"André Laroche, an industrialist, has just passed away. Face to his grave, as he is being buried, Anne de Vierne, the wife of a magistrate, confesses to her son François that Laroche was in fact Lupin and that he is his natural child. But he is not the gentleman thief's only offspring! Lupin had indeed another son by a housemaid, Gérard Dagmar, a dancer, magician and - occasionally - burglar. Which complicates the task of François who, to respect the last wishes of the testator, has gone in search of the treasure of Poldavia. For he keeps finding Gérard on his way and his efforts are constantly thwarted by his half-brother. Will Gérard prevent François from becoming the worthy successor to their father or will the two young men decide to join forces? That is the question.",https://www.imdb.com/title/tt0055759/?ref_=sr_i_318,,,
319. Akitsu Springs,1962,1h 53m,,7.2,1.2K,,"Just after WW2, a romance between an innkeeper and a man with tuberculosis unravels near a thermal spring.",https://www.imdb.com/title/tt0055732/?ref_=sr_i_319,,,
320. The Inn on the River,1962,1h 32m,,6.5,1.1K,,"Inspector Wade hunts down The Shark, a criminal equipped with a wetsuit and a speargun.",https://www.imdb.com/title/tt0056012/?ref_=sr_i_320,,,
321. Smog,1962,1h 44m,,7.3,115,,An ambitious Italian attorney has his flight delayed in Los Angeles. The vapid lawyer goes to some parties with some Italians living there and has a brief affair with a beautiful Italian expatriate.,https://www.imdb.com/title/tt0056502/?ref_=sr_i_321,,,
322. Stark Fear,1962,1h 26m,,5.5,510,,"A sadistic husband mentally tortures his wife, while eventually planning to murder her. Although no one believes her, she gets help from an unexpected source.",https://www.imdb.com/title/tt0055478/?ref_=sr_i_322,,,
323. The King of Gaffes,1962,1h 19m,,6.3,92,,"Assigned the task of finding a young heiress, a maladroit private investigator embarks on a quest in Kos with his beautiful assistant. There, a handsome antagonist has set his sights on finding her first. Will the king of gaffes succeed?",https://www.imdb.com/title/tt0184984/?ref_=sr_i_323,,,
324. Bombay Ka Chor,1962,,,7.1,26,,"Randhir has been an orphan, and lived all his younger life in an orphanage. When he grew up, he took to stealing as a career, and has been on the run from the police since then. One day he comes across a dead body, which resembles his face, and he assumes that person's identity, leaving the police to conclude that Randhir is dead. Randhir, now with a new identity finds out that his name is Kishore, who is wealthy beyond his imagination. He begans to live the easy life, and even has a pretty girlfriend, who he indeeds to marry. But then murphy's law steps in, and Randhir soon realises that he has landed himself in a soup, when the police come looking for Kishore, to charge him with murder.",https://www.imdb.com/title/tt0373731/?ref_=sr_i_324,,,
325. Black Whip Against the Impostors,1962,,,6.0,7,,"While the masked vigilante, Látigo Negro, is in the capital city buying cattle, Rogelio, a rich landowner, arrives in the town of San Fernando.",https://www.imdb.com/title/tt0277116/?ref_=sr_i_325,,,
326. Twice Round the Daffodils,1962,1h 29m,,6.3,402,,"A group of patients resides in a sanatorium and aspire to walk twice round the daffodils, which they can do when they are better.",https://www.imdb.com/title/tt0056621/?ref_=sr_i_326,,,
327. A Queen for Caesar,1962,1h 30m,,4.9,136,,"Story of the power struggle between Egyptian queen Cleopatra and her brother Ptolemy, and how a common soldier risks his life to serve her.",https://www.imdb.com/title/tt0056401/?ref_=sr_i_327,,,
328. Straße der Verheißung,1962,1h 33m,,5.5,19,,,https://www.imdb.com/title/tt0056531/?ref_=sr_i_328,,,
329. Tom Thumb and Little Red Riding Hood,1962,1h 22m,Not Rated,4.5,242,,"Follow up to Caperucita y sus tres amigos. Caperucita, the Wolf and the Ogre are captured by the Witch Queen, accused of treason by the Vampire. Caperucita, followed by a host of old and new characters begin the adventure to rescue their friends.",https://www.imdb.com/title/tt0053694/?ref_=sr_i_329,,,
330. Assault on the Pay Train,1962,1h 42m,,7.8,892,,"Film about the true events in Rio de Janeiro, in 1960, when a gang having the infamous outlaw Tião Medonho as a leader performed a sensational railroad hold-up on a train carrying a small fortune.",https://www.imdb.com/title/tt0056582/?ref_=sr_i_330,,,
331. The Elusive Corporal,1962,1h 30m,TV-PG,7.0,1.1K,,"An upper-class corporal from Paris is captured by the Germans when they invade France in 1940. Assisted and accompanied by characters as diverse as a morose dairy farmer, a waiter, a myopic intellectual, a working-class Parisian, and a German dental assistant, the corporal tries to escape from prison camps, sometimes making it a few yards, sometimes reaching the French border.",https://www.imdb.com/title/tt0055827/?ref_=sr_i_331,,,
332. Voyage to Danger,1962,1h 26m,,5.7,35,,German sailors track and destroy a spy net working for an Eastern country.,https://www.imdb.com/title/tt0056728/?ref_=sr_i_332,,,
333. Samar,1962,1h 29m,Approved,5.9,119,,"In 1870, in the Spanish Philippines, the commandant of an island penal colony, aided by an American doctor and local villagers, decides to relocate his coastal camp to a fertile valley inland but the arduous trek is fraught with dangers.",https://www.imdb.com/title/tt0056440/?ref_=sr_i_333,,,
334. Weekend,1962,1h 24m,,6.1,79,,A group of wealthy middle-aged people meet at a summerhouse. They spend the time nagging and quarreling out of frustration.,https://www.imdb.com/title/tt0124926/?ref_=sr_i_334,,,
335. Gli anni ruggenti,1962,1h 46m,,7.4,491,,The incognito visit of a fascist hierarch in a tiny country town shakes deeply the ruling class and their lack of integrity.,https://www.imdb.com/title/tt0055753/?ref_=sr_i_335,,,
336. Live Now - Pay Later,1962,1h 44m,,6.6,226,,"Albert is a cheerful, unscrupulous ""tally-man"", a door-to-door salesman who cons housewives into buying things they don't need on the installment plan. He's happy - until he begins to fall in love.",https://www.imdb.com/title/tt0056189/?ref_=sr_i_336,,,
337. Mr. Peters' Pets,1962,1h 10m,R,5.1,46,,"A man orders some ""animal ambrosia"" so he can turn into animals and be able to watch naked women.",https://www.imdb.com/title/tt0056257/?ref_=sr_i_337,,,
338. Women of Devil's Island,1962,1h 26m,,4.2,295,,Female prisoners are shipped to Devil's Island penal colony. They are indoctrinated into the prison life from abusive guards and then a new prison governor arrives with planned reforms.,https://www.imdb.com/title/tt0055323/?ref_=sr_i_338,,,
339. Lisa,1962,1h 52m,Approved,6.7,480,,"At the end of WW2, a compassionate Dutch policeman helps smuggle a Jewish woman into British Palestine.",https://www.imdb.com/title/tt0056187/?ref_=sr_i_339,,,
340. The Playboy of the Western World,1962,1h 40m,Not Rated,6.3,142,,"A quiet little village, and especially a pretty young woman, fall under the spell of a charming, somewhat roguish stranger who suddenly appears one day, captivating everyone when he claims he murdered his father.",https://www.imdb.com/title/tt0056354/?ref_=sr_i_340,,,
341. Waltz of the Toreadors,1962,1h 45m,Not Rated,5.8,755,,"This is the end of a glorious military career: General Leo Fitzjohn retires to his Sussex manor where he will write his memoirs. Unfortunately, his private life is a disaster: a confirmed womanizer, Leo has infuriated his wife Emily, now a shrewish and hypochondriac woman, all the more bitter as she still loves him. The General has two plain-looking daughters he dislikes and an attractive French mistress, Ghislaine, with whom he has had a platonic affair for seventeen years. When Ghislaine resurfaces, determined to complete her love with him and to get rid of Emily, Leo is at a loss what to do...",https://www.imdb.com/title/tt0056673/?ref_=sr_i_341,,,
342. Maid for Murder,1962,1h 29m,,5.3,252,,"Brothers Francis and Douglas Oberon lose family fortune to cousin Antoinette ""Toni"" Oberon in grandmother's will. Facing poverty, they plot to marry Toni or kill her to inherit estate themselves.",https://www.imdb.com/title/tt0056478/?ref_=sr_i_342,,,
343. Nils Holgerssons underbara resa,1962,1h 35m,,6.4,583,,Nils lives with his parents in the south of Sweden. He is a naughty boy and teases like the animals on the farm. They should not have him and be happy if he is bewitched one day with his hamster Crumb for punishment by a gnome.,https://www.imdb.com/title/tt0056281/?ref_=sr_i_343,,,
344. The Horizontal Lieutenant,1962,1h 30m,Approved,5.9,467,,"A luckless army intelligence lieutenant finds himself stationed on a remote island army outpost during World War II, where all the action is between the sheets.",https://www.imdb.com/title/tt0056079/?ref_=sr_i_344,,,
345. The Expedition,1962,2h 30m,Not Rated,7.9,1.4K,,A taxi driver attempts to introduce his cab service in rural Bengal against many odds.,https://www.imdb.com/title/tt0055724/?ref_=sr_i_345,,,
346. Parthal Pasi Theerum,1962,2h 39m,,7.4,79,,"Believing his wife to be dead, a soldier with the British-Indian army marries another woman and moves on. But what happens when he discovers that his wife is actually alive?",https://www.imdb.com/title/tt0156873/?ref_=sr_i_346,,,
347. The Legend of Lobo,1962,1h 7m,Approved,6.7,594,,"When both parents are killed by man, the wolf Lobo learns the ways of the hunter.",https://www.imdb.com/title/tt0056173/?ref_=sr_i_347,,,
348. Don't Knock the Twist,1962,1h 26m,Approved,5.2,306,,"Many twist-dancers meet to prepare for the TV variety show ""The Twist."" While the special is still in the production stages, jealousies lead to problems--and a whole lot of dancing.",https://www.imdb.com/title/tt0055922/?ref_=sr_i_348,,,
349. Crazy Paradise,1962,1h 35m,,5.3,137,,"The small windswept Danish island Trangö is home of the famous Trangö-eggs. Besides being bigger and whiter than all the others, these eggs light a fire under every woman's skirts.",https://www.imdb.com/title/tt0056599/?ref_=sr_i_349,,,
350. Clash of Steel,1962,1h 19m,,5.6,128,,"The adventures of ebullient handsome defender of justice Jean de Pardaillan in the Paris of 1588. The sprightly Gascon knight first saves a beauteous Bohemian girl, Violetta, from abduction but the young lady goes on being threatened by the henchmen of the evil Duke of Guise, for she is no gypsy at all but a young noblewoman, Isabelle d'Entraigues, heiress to the throne of France. What de Guise plans is to marry her, despite his relationship with princess Fausta, and become King himself. He has ""Violetta"" kidnapped again, successfully this time. Pardaillan swings into action, determined not to let faithless de Guise achieve his aims...",https://www.imdb.com/title/tt0136752/?ref_=sr_i_350,,,
351. Gusarskaya ballada,1962,1h 34m,Not Rated,7.4,1.8K,,A young girl decides to join a Husar squadron and fight against Napoleon. Dressed as a man she has a hard time adjusting to the rude Husar life styles.,https://www.imdb.com/title/tt0056045/?ref_=sr_i_351,,,
352. Twist locura de la juventud,1962,1h 25m,,6.1,31,,,https://www.imdb.com/title/tt0280162/?ref_=sr_i_352,,,
353. Half Ticket,1962,2h 48m,Not Rated,7.2,601,,"A diamond thief hides his loot on an innocent child, but the child turns out to be an adult posing as a youngster to purchase a half-priced train ticket. Now, the thief will have to outwit the eccentric in a series of wacky misadventures.",https://www.imdb.com/title/tt0056052/?ref_=sr_i_353,,,
354. La muerte pasa lista,1962,,,,,,Masked hero with a bullwhip. Film number 2 of 4.,https://www.imdb.com/title/tt0277169/?ref_=sr_i_354,,,
355. Jane,1962,53m,,7.2,42,,Documentary focusing on 25 year-old actress Jane Fonda as she and her director Andreas Voutsinas prepare a stage play called The Fun Couple for Broadway.,https://www.imdb.com/title/tt1591483/?ref_=sr_i_355,,,
356. Imperial Venus,1962,2h 20m,PG,5.2,208,,"This loose biopic relates the adult life of Paolina (Paulette), the sister of Napoleon Bonaparte. She is portrayed as a willful, yet impulsive woman, through her marriages and scandals, through the heights and depths of Napoleon's life.",https://www.imdb.com/title/tt0057638/?ref_=sr_i_356,,,
357. Robbery at 3 O'clock,1962,1h 32m,,7.4,1.4K,,"Galindo works in a bank. One day he convinces the other employees in the bank to plan a hold-up in the bank they are working. They prepare everything carefully. However, real robbers come just before the fake ones.",https://www.imdb.com/title/tt0055763/?ref_=sr_i_357,,,
358. Damon and Pythias,1962,1h 39m,,5.0,295,,"Pythias, a liberal Athenian who believes all men are brothers, is condemned to death by Dionysus, the tyrant of Syracuse, who finds this view dangerous. However, Dionysus allows Pythias to return to Athens to visit his ailing wife with the understanding he will then come back to face his punishment. Damon, a friend of Pythias, volunteers to be a hostage to guarantee Pythias's return. Dionysius doesn't expect Pythias to keep his end of the bargain, thus exposing the falsity of his beliefs.",https://www.imdb.com/title/tt0055885/?ref_=sr_i_358,,,
359. Operation Snatch,1962,1h 23m,,7.1,69,,"Legend has it that if the famous Barbary Apes leave the Rock of Gibraltar, it's a sign that the British will lose control of it. During World War II, a British officer is put in charge of the apes. When he detects that the animals' morale is slipping, he hatches a plan to go behind the German lines to ""kidnap"" a new ape for his charges to lift their spirits before the Germans find out about their condition and use it as propaganda.",https://www.imdb.com/title/tt0056311/?ref_=sr_i_359,,,
360. A Prize of Arms,1962,1h 45m,Not Rated,6.7,430,,A criminal gang sets out to pull off the heist of a large army payroll.,https://www.imdb.com/title/tt0056377/?ref_=sr_i_360,,,
361. Don't Talk to Strange Men,1962,1h 5m,Not Rated,6.7,481,,"An innocent girl is ""groomed"" over the telephone and nearly becomes the victim of the attacker, only to put her younger sister's life in grave danger.",https://www.imdb.com/title/tt0206692/?ref_=sr_i_361,,,
362. Paradise Alley,1962,1h 25m,,6.9,89,,"As studio financing dwindled away for Hugo Haas, his last film as a writer-director-producer has certain autobiographical elements, a cast featuring several film veterans from the silent era, and a storyline containing a metaphoric commentary on Hollywood. When former European film director Agnus (Haas) witnesses bickering in a boarding house, he sets out to prove the innate goodness of people. Casting neighbors and the boarding house tenants in his new film, titled ""The Chosen and the Condemned,"" he succeeds in creating peace, unity and harmony in the neighborhood. However, it's all a deception, since Agnus has no film in his camera. When a studio head learns of the project, he bankrolls a budget that enables Agnus to actually complete the film.",https://www.imdb.com/title/tt0055274/?ref_=sr_i_362,,,
363. Flesh Market,1962,,,4.5,10,,A young girl is captured by criminals while investigating the mysterious suicide of her sister in Tokyo.,https://www.imdb.com/title/tt0495736/?ref_=sr_i_363,,,
364. Pecado de juventud,1962,1h 31m,,6.7,19,,Young attractive women from Mexico City poor neighborhood is hired as a maid for a rich and powerful family. She becomes pregnant by the son of the wealthy owner of the house. Lawyer friend of the young woman comes to her aid.,https://www.imdb.com/title/tt0272777/?ref_=sr_i_364,,,
365. Schneewittchen und die sieben Gaukler,1962,1h 56m,,5.9,83,,"Swiss-German musical inspired by the story of Snow White, featering the then very popular italian singer Caterina Valente.",https://www.imdb.com/title/tt0056454/?ref_=sr_i_365,,,
366. Black Test Car,1962,1h 35m,Not Rated,7.1,677,,Two car manufacturers spy on each other to try to find out details and prices of a new sports car each is about to launch.,https://www.imdb.com/title/tt0056158/?ref_=sr_i_366,,,
367. Guns of Darkness,1962,1h 42m,Approved,6.1,429,,An English couple and a deposed ruler head for the border during a South American revolution.,https://www.imdb.com/title/tt0056044/?ref_=sr_i_367,,,
368. She Knows Y' Know,1962,1h 12m,,5.9,116,,A young man is accused of getting a girl pregnant. Two sets of parents tussle and then they find out who really got her pregnant.,https://www.imdb.com/title/tt0274835/?ref_=sr_i_368,,,
369. Den kære familie,1962,1h 49m,,6.7,102,,"As the 20th century knocks on the door, widower shipowner Jacob has plenty to look after with his many businesses. But he is still more concerned about getting his son and three daughters safely into port. He has an easier time controlling his money than controlling his dear family.",https://www.imdb.com/title/tt0056159/?ref_=sr_i_369,,,
370. The Suitor,1962,1h 23m,Not Rated,7.2,1.1K,,"Pierre is a shy man whose sole focus in life is studying astrology in solitude, which is often difficult since he still lives at and studies in his parents' house. His parent's would rather he date and get married. He takes on this task with verve. Not knowing how to approach women in a romantic way, he watches how other men operate and tries to emulate them, most often without success. He ends up attracting the one woman he doesn't really want, a fun loving woman named Laurence who lives next door, but he becomes obsessed with Stella, a singer he sees on television. He believes her love song is being sung directly to him. As Pierre tries to get away from Laurence while pursuing Stella, he may miss the perfect match who may be right under his nose.",https://www.imdb.com/title/tt0056514/?ref_=sr_i_370,,,
371. Carnival of Crime,1962,1h 23m,TV-14,2.9,134,,"A four-alarm murder mystery, this nerve-tingling story is about a dashing, prominent builder in Brazil who is mistakenly accused of killing his wife, but because of it learns the truth about the woman he thought he knew.",https://www.imdb.com/title/tt0212042/?ref_=sr_i_371,,,
372. Vita frun,1962,1h 49m,,5.7,236,,A ghost called Vita Frun (White Lady) is accused of several murders. Detective Hillman is contacted to resolve the case.,https://www.imdb.com/title/tt0056661/?ref_=sr_i_372,,,
373. A Night to Remember,1962,1h 36m,,6.6,42,,"Seventeen years after the atomic bomb was dropped on Hiroshima, a newspaper reporter looks for the bomb's effects, but everyone seems to have forgotten.",https://www.imdb.com/title/tt0241535/?ref_=sr_i_373,,,
374. Big and Little Wong Tin Bar,1962,1h 46m,,5.6,216,,A child learns martial arts to become a kung fu warrior.,https://www.imdb.com/title/tt0124296/?ref_=sr_i_374,,,
375. Story of San Michele,1962,2h 14m,,5.7,181,,"The memoirs of Swedish doctor Axel Munthe. Munthe was a fashionable physician in Paris who built one of the best-loved houses in the world - San Michele - on the Isle of Capri, on the site of the villa of the emperor Tiberius.",https://www.imdb.com/title/tt0055766/?ref_=sr_i_375,,,
376. Trial and Error,1962,1h 16m,,6.2,620,,An incompetent barrister is assigned to defend an accused wife murderer.,https://www.imdb.com/title/tt0055916/?ref_=sr_i_376,,,
377. The Hustlers,1962,1h 40m,,7.0,578,,"This film captures the criminal behavior of two young Copacabana thugs (the ""cafajestes""). The two plan a blackmail coup against a rich old man, using nude pictures of a lady on a deserted beach. But things don't always happen as planned.",https://www.imdb.com/title/tt0055821/?ref_=sr_i_377,,,
378. Rififi in Amsterdam,1962,1h 47m,,6.3,43,,"Criminal Bert Oliemans, just released from prison, has a problem. Both the victim, the police and a rival gang want to know where he hid the jewels prior to his arrest.",https://www.imdb.com/title/tt0056414/?ref_=sr_i_378,,,
379. A Wanderer's Notebook,1962,2h 3m,,7.6,458,,"Fumiko struggles to get her literary work published, spending years working in poverty while being abused by her boyfriend all the while hoping to break free from the cycle.",https://www.imdb.com/title/tt0056081/?ref_=sr_i_379,,,
380. The Secret Mark of D'Artagnan,1962,1h 31m,,5.2,103,,"D'Artagnan and Porthos, working with Cardinal Richelieu, thwart a plan to overthrow Louis XIII.",https://www.imdb.com/title/tt0055857/?ref_=sr_i_380,,,
381. The Pigeon That Took Rome,1962,1h 43m,Approved,5.9,488,,"In 1944, two American spies, posing as priests, infiltrate German occupied Rome to relay information to HQ but can only communicate via pigeons due to the imposed radio silence.",https://www.imdb.com/title/tt0056349/?ref_=sr_i_381,,,
382. Onnakeizu,1962,1h 39m,,7.6,33,,"Adaptation of a famous Kyouka Izumi novel. Set in the early 1900's, it tells the story of the impossible love between a young scholar a beautiful geisha.",https://www.imdb.com/title/tt0056309/?ref_=sr_i_382,,,
383. The Wise Guy,1962,1h 23m,,7.3,444,,"Alekos is in a relationship with Voula for some time but is not deciding to marry her before his sister gets married first. In the meantime, her brother threatens to assassinate Alekos unless he proceeds in setting the date to marry Voula.",https://www.imdb.com/title/tt0184231/?ref_=sr_i_383,,,
384. Arturo's Island,1962,1h 30m,Unrated,6.4,289,,First love experience of a teenage boy living on an isolated island.,https://www.imdb.com/title/tt0056107/?ref_=sr_i_384,,,
385. Hitch-Hike,1962,1h 35m,,6.3,142,,"Agathe, a sweet hitch-hiker, is en route to the Riviera. She meets many men on her way.",https://www.imdb.com/title/tt0056345/?ref_=sr_i_385,,,
386. Conquered City,1962,1h 27m,,5.7,96,,"An Athens hotel, full of refugees and expatriates is captured by Allied troops in the closing days of the War. British Major Whitfield has to prevent a cache of hidden weapons from falling into the hands of renegade troops.",https://www.imdb.com/title/tt0055851/?ref_=sr_i_386,,,
"387. O dwóch takich, co ukradli ksiezyc",1962,1h 20m,,5.3,300,,"Twin brothers, Jacek and Placek, are the town's troublemakers. They're lazy, greedy and also cruel. They despise hard work, so they cook up a plan to make easy money that would make them rich for the rest of their lives: steal the moon and sell it. They set on a journey to find a place where the moon would be low enough for them to steal. Before they leave, they take the last loaf of bread from their poor hardworking mother. After numerous adventures the boys manage to catch the moon in a fishing net. But it is only the beginning of their troubles.",https://www.imdb.com/title/tt0060771/?ref_=sr_i_387,,,
388. The Burning Court,1962,1h 50m,,6.5,429,,"A group of people visit a weird old man who is a student of the black arts. The man lives in an ancient, cursed castle. Soon people in the group start being killed off.",https://www.imdb.com/title/tt0055839/?ref_=sr_i_388,,,
389. L'amore difficile,1962,2h,,6.2,139,,"A journalist could marry the daughter of a tycoon, but prefers a married woman. An attorney renounces her lover by greed. A soldier tries to approach a widow on a train. A German couple looking for adventure aim for the wrong target.",https://www.imdb.com/title/tt0055745/?ref_=sr_i_389,,,
390. Avenger of the Seven Seas,1962,1h 30m,,5.5,180,,"It's 1790 and British Naval Commander Redway is driven by greed for money and will stop at nothing to get it. His second in command, David Robinson, questions his allegiance when Redway kills his father and takes his brother prisoner. In order to save his brother and avenge his father's death David must join forces with a band of pirates, led by Captain Bernard, hunt down and kill Redway. Along the way we are treated to sea battles, blood-thirsty cannibals, and wall-to-wall action.",https://www.imdb.com/title/tt0054932/?ref_=sr_i_390,,,
391. Ek Musafir Ek Hasina,1962,,,6.8,71,,"An army officer loses his memory, falls for a married woman, then regains part of his memory but forgets her.",https://www.imdb.com/title/tt0055949/?ref_=sr_i_391,,,
"392. The Stars Will Tell, Inspector Palmu",1962,1h 40m,,7.3,1.3K,,"Inspector Palmu investigates the death of an old astronomer, whose body is found on Helsinki's Observatory Hill, but the investigation is complicated by the media's spreading of false information concerning the case.",https://www.imdb.com/title/tt0056628/?ref_=sr_i_392,,,
393. The Wild Westerners,1962,1h 10m,Approved,5.0,163,,Sheriff Plummer and his men are using their badges to easily rob gold shipments and kill the drivers. Marshal McDowell and his men are looking for the killers. They catch one who is murdered to keep from talking but his killer is identified as Plummer's Deputy. Plummer is still not suspected when McDowell's wife is kidnapped and the outlaws demand the big gold shipment be sent unguarded. So McDowell heads out alone to face the gang with a load of gunpowder instead of gold and only a few trusted Deputies nearby.,https://www.imdb.com/title/tt0056695/?ref_=sr_i_393,,,
394. The Devil's Messenger,1962,1h 12m,Approved,4.7,550,,Satan enlists the help of a suicide victim in Hell to lure unsuspecting earthly victims to their eternal doom. Contains three somewhat unrelated Twilight Zone-esque stories.,https://www.imdb.com/title/tt0054807/?ref_=sr_i_394,,,
395. Kanchenjungha,1962,1h 42m,,7.8,1.2K,,"An upper-class Bengali family is on vacation in Darjeeling, a popular hill station and resort near Kanchenjungha.",https://www.imdb.com/title/tt0056134/?ref_=sr_i_395,,,
396. Ouranos,1962,1h 27m,TV-14,7.5,278,,The experiences and suffering of a band of Greek soldiers during the 1939-45 war.,https://www.imdb.com/title/tt0196817/?ref_=sr_i_396,,,
397. The Golden Arrow,1962,1h 31m,Approved,4.7,376,,"Genies help a bandit recover a golden arrow, which will show that he is the heir to the sultan's kingdom.",https://www.imdb.com/title/tt0058113/?ref_=sr_i_397,,,
398. His Days Are Numbered,1962,1h 38m,,7.6,635,,A middle-aged plumber quits his job and questions his life after seeing somebody his own age suddenly die from a heart attack on his way to work.,https://www.imdb.com/title/tt0136225/?ref_=sr_i_398,,,
399. Commando,1962,1h 41m,,7.0,98,,"A French Foreign Legion commander is told to assemble a unit and capture an Algerian rebel leader. He gathers in his old unit, most of whom are no longer in top form. One is having nightmares of past indiscretions, another is now drinking, another has lost his nerve. He takes them in captures the leader, but then is unable to make it to the pick up. He encounters a rebel patrol and is trapped unless they can escape before their water runs out.",https://www.imdb.com/title/tt0056221/?ref_=sr_i_399,,,
400. Invasion 1700,1962,1h 52m,,5.3,118,,"Seventeenth century. During the Ukrainian uprising against the Polish rulers, Prince Colonel Jan Skrzetuski falls in love with Princess Elena, a Polish nobleman who lives with her aunt's family. Bohun, the local commander, loyal to the Polish crown, although of Ukrainian origin, would like to marry the girl and the family, in order to receive gold, jewels and protection as a gift. When Bohun discovers that love was born between Jan and Elena and that the family would never accept marriage with a military man of peasant and foreign origin, he avenges himself by killing the princess and her children and then goes over to the rebels and helps them in conquer of freedom. Meanwhile Jan frees Elena and opposes a fierce resistance to the Ukrainian rebels helped by the Crimean Khan.",https://www.imdb.com/title/tt0055855/?ref_=sr_i_400,,,
401. A Pair of Briefs,1962,1h 30m,Approved,6.0,236,,"She's new in chambers, and he's a troublemaker. But what *is* the true status of the old lady's wartime marriage, and can the two young legal minds find the answer?",https://www.imdb.com/title/tt0056325/?ref_=sr_i_401,,,
