Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link
163. Midnight Limited,1940,1h 1m,Approved,5.1,271,,"The Phantom Robber gets a fortune in jewels and some valuable papers from a robbery on the crack train ""The Midnight Limited"" and Val Lennon and his pretty assistant, Joan Marshall, are on his trail. But the Phantom strikes three more times and adds murder to his list. Val decides to use himself as bait, although Chief Harrigan and Joan beg him not to risk his life. But Val, disguised as a wealthy Canadian, boards the train for a rendezvous with a killer.",https://www.imdb.com/title/tt0032790/?ref_=sr_i_163
164. Saloon Bar,1940,1h 16m,,6.9,344,,"Against Christmas backdrop, pub regulars led by bookie Joe Harris try to prove Eddie Graves' innocence before his scheduled execution for murder the next morning, as landlord awaits new baby.",https://www.imdb.com/title/tt0033016/?ref_=sr_i_164
"165. No, No, Nanette",1940,1h 36m,,5.3,252,,"Perky young Nanette attempts to save the marriage of her uncle and aunt by untangling Uncle Jimmy from several innocent but ensnaring flirtations. Attempting one such unentanglement, Nanette enlists the help of theatrical producer Bill Trainor, who promptly falls in love with her. The same thing happens when artist Tom Gillespie is called on for help. But soon Uncle Jimmy's flirtations become too numerous, and Nanette's romances with Tom and Bill run into trouble. Will Uncle Jimmy's marriage survive, and will Nanette find happiness with Tom, Bill, or somebody else?",https://www.imdb.com/title/tt0032847/?ref_=sr_i_165
166. June Night,1940,1h 28m,TV-PG,6.0,803,,"When Kerstin Norback is shot and gravely wounded by her lover, the trial causes a public scandal, forcing her to move to Stockholm under an assumed name. There she befriends a group of women and attempts to rebuild her life.",https://www.imdb.com/title/tt0032655/?ref_=sr_i_166
167. Chamber of Horrors,1940,1h 19m,Approved,5.4,809,,A murder is found to be connected to a false heir and a secret underground torture chamber.,https://www.imdb.com/title/tt0032406/?ref_=sr_i_167
168. The Saint in Palm Springs,1940,1h 6m,Approved,6.2,912,,"Inspector Fernack asks Simon to watch over an old friend who's carrying $200,000 worth of postage stamps, but the friend is killed, and the stamps stolen.",https://www.imdb.com/title/tt0034145/?ref_=sr_i_168
169. To Hell with Hitler,1940,1h 18m,Approved,6.4,404,,"Shortly after the start of World War II, a ukulele player (George) takes the wrong boat and finds himself in (still uninvaded) Norway. He is mistaken for a fellow British intelligence agent by a woman (Mary), and becomes involved in trying to defeat German agents.",https://www.imdb.com/title/tt0032699/?ref_=sr_i_169
170. Sant Dnyaneshwar,1940,2h 19m,,8.2,75,,"Story of a boy who finds enlightenment by experiencing religious hypocrisy and dogmatism. Dnyaneshwar liberated the ""divine knowledge"" locked in the Sanskrit language to bring that knowledge into Prakrit (Marathi) and made it available to the common man.",https://www.imdb.com/title/tt0158914/?ref_=sr_i_170
171. Turnabout,1940,1h 23m,Approved,6.1,854,38,Bickering husband and wife Tim and Sally Willows mutter a few angry words to a statue of Buddha and wind up living each other's life.,https://www.imdb.com/title/tt0033190/?ref_=sr_i_171
172. The Son of Monte Cristo,1940,1h 42m,Approved,6.2,976,,"General Gurko Lanen is the dictator of Lichtenburg, a country set in the Balkans. With the help of Napoleon II, the rightful ruler Grand Duchess Zona aims to overthrow the general. She is also helped by the visiting Count of Monte Cristo.",https://www.imdb.com/title/tt0033076/?ref_=sr_i_172
173. A Dispatch from Reuters,1940,1h 30m,Approved,6.9,844,,"Starting with a small flock of carrier pigeons, nineteenth-century entrepreneur Julius Reuter turns his small company into Europe's most respected news wire service.",https://www.imdb.com/title/tt0032396/?ref_=sr_i_173
174. Young People,1940,1h 19m,G,6.3,501,,A show business family leaves the Great White Way and heads to a farm in New England. What results are the difficulties they have before they are accepted by the community.,https://www.imdb.com/title/tt0033288/?ref_=sr_i_174
175. Vasilisa the Beautiful,1940,1h 12m,,7.1,642,,"The younger brother from the common people intends to fight for a salvation of the exiled princess, suffering from a dark magic curse.",https://www.imdb.com/title/tt0167474/?ref_=sr_i_175
176. Tin Pan Alley,1940,1h 34m,Approved,6.3,618,,"Songwriters Calhoun and Harrigan get Katie and Lily Blane to introduce a new song. Katie joins Lily in England after the boys give their latest song to Nora Bayes. All are reunited after the boys, now in the army, show up in England.",https://www.imdb.com/title/tt0033167/?ref_=sr_i_176
177. This Thing Called Love,1940,1h 38m,Approved,6.2,247,,"A woman insists to her new husband that they must remain celibate for the first three months of their marriage, which he tries desperately to get around.",https://www.imdb.com/title/tt0033154/?ref_=sr_i_177
178. The Green Hornet Strikes Again!,1940,4h 53m,Approved,6.5,490,,A wealthy publisher uses a disguise and calls himself the Green Hornet to fight crime in his city.,https://www.imdb.com/title/tt0032559/?ref_=sr_i_178
179. Blondie Plays Cupid,1940,1h 8m,Approved,6.5,426,,"The Bumstead family is off to see relatives in the country when Blondie runs into Charlie and Millie, an eloping couple needing her help.",https://www.imdb.com/title/tt0032262/?ref_=sr_i_179
180. It's a Date,1940,1h 43m,Approved,6.4,734,,"An aspiring actress is offered the lead in a major new play, but discovers that her mother, a more seasoned performer, expects the same part. The situation is further complicated when they both become involved with the same man.",https://www.imdb.com/title/tt0032644/?ref_=sr_i_180
181. Irene,1940,1h 41m,Approved,6.3,829,,"Sent by her employers on an errand to the home of the wealthy Mrs. Vincent, Irene O'Dare meets Don, a friend of Mrs. Vincent's son Bob. Attracted to Irene, Don decides to invest some money in Bob's latest venture, the ""Madame Lucy"" dress shop, in order to give Irene a job there as a model. She is very successful and Bob also becomes attracted to her. Smith, the manager, assigns Irene and other models to display gowns at Mrs. Vincent's charity ball, but Irene ruins the gown she was to wear, and appears instead in a quaint blue dress that had belonged to her mother--and it is a big hit. A guest, Princess Minetti, places her as the niece of Ireland's Lady O'Dare, and Irene does not deny the relationship. Smith decides to set her up in a Park Avenue suite as Lady O'Dare's niece so she can attend socially-important gatherings, wearing and displaying ""Madame Lucy"" gowns. A jealous model tells the truth to a newspaper columnist who writes an expose' that strains the relationship between Irene and Don, who had been away and was unaware of the scheme--and is the real owner behind the ""Madame Lucy"" front.",https://www.imdb.com/title/tt0032638/?ref_=sr_i_181
182. Bitter Sweet,1940,1h 34m,Approved,5.7,596,,"A woman runs away with her music teacher in order to escape an arranged marriage, but they struggle to make ends meet.",https://www.imdb.com/title/tt0032256/?ref_=sr_i_182
183. Typhoon,1940,1h 10m,Approved,5.6,164,,"Having been marooned on an isolated island as a child, Dea grows to adulthood without human contact, her only companion being the chimp ""Koko."" Years later, on a South Sea island, Skipper Joe, a former bookie who has traded chasing dark horses for the pursuit of black pearls, meets Johnny Potter, a former Navy man who has lived in a drunken stupor since being kicked out of the service. The skipper tries to convince Johnny to sign on as his navigator, but Johnny refuses to return to the sea. However, after a bar room brawl with the savage Kehi, Johnny is knocked unconscious and is shanghaied by Skipper aboard his rusty old submarine. The men are chased from the harbor by Kehi, who is furious because Mekaike, one of the skipper's men, has stolen his black pearl earrings. After running out of oil because Mekaike has forgotten to refuel the tank, they reach the island inhabited by Dea, where Johnny collapses on the beach in a drunken stupor. The skipper leaves his friend on the beach, where Dea and Koko find him and take him to their tree house to recover. When the skipper returns to the beach, he thinks that Johnny has been washed out to sea. As the skipper and his men build a boat to leave the island, Dea begs Johnny to stay, but fearing that he is doomed to die an early death from alcohol, he refuses. Finding his way back to the beach, Johnny arrives just as Mekaike leads a mutiny against the skipper. After tying Johnny and the skipper to a tree, the men steal the submarine, only to drown when they dive with the hatch open. Stranded, Johnny and the skipper continue building their boat until Kehi tracks them down and sets fire to the island. As the flames consume the foliage, a typhoon roars in from the sea and floods the island, leaving a lifeboat behind in its wake. Dea, Johnny, the skipper and Koko then board the little craft and sail off to civilization.",https://www.imdb.com/title/tt0033196/?ref_=sr_i_183
184. Gang War,1940,1h 3m,Approved,5.1,171,,Two mobs fight for control of the jukebox racket.,https://www.imdb.com/title/tt0032508/?ref_=sr_i_184
185. The Saint Takes Over,1940,1h 9m,Approved,6.6,909,,Inspector Fernack is framed by a cartel of five gangsters and Simon does his best to prove it before all the conspirators are murdered by a mysterious killer.,https://www.imdb.com/title/tt0033013/?ref_=sr_i_185
186. Five Little Peppers in Trouble,1940,1h 4m,Approved,5.9,183,,"The Peppers--widowed Mrs. Pepper and her five children Ben, Polly, Joey, Davie, and Phronsie--have returned to live in their small house in Gusty Corners with J.H. ""Grandpa"" King, his grandson Jasper, and their faithful butler Martin, while J.H. is having another mansion in Gusty Corners built in which they can all live more comfortably. But Jasper's Aunt Martha Wilcox still wants to go to court to get custody of him. Jasper knows nothing about this and would rather live with his grandfather and the Peppers. J.H. believes she has a case, considering that they all live in the Peppers' cramped cottage. So with Mrs. Pepper's approval, J.J. decides to spend Jasper and all five Pepper children to boarding school so Martha can't get a hold on Jasper, but they only tell Polly the reason. At this new school, the other children treat the Peppers like lepers just because of their poor background; Polly gets the worst treatment, as the other teenage girls try everything to get rid of her and her siblings, but Polly endures the mistreatment rather than risk losing Jasper to his aunt.",https://www.imdb.com/title/tt0032473/?ref_=sr_i_186
187. Drums of Fu Manchu,1940,4h 29m,Approved,6.8,363,,"The nefarious Dr. Fu Manchu searches for the keys to the tomb of Genghis Khan, in order to fulfill a prophecy that will enable him to conquer the world. His nemesis, Dr. Nayland Smith, and his associates fight to keep the evil doctor from getting his hands on the keys.",https://www.imdb.com/title/tt0032420/?ref_=sr_i_187
188. Five Little Peppers at Home,1940,1h 7m,Approved,6.1,185,,"Ever since the poor Pepper family - widowed Mrs. Pepper and her five children Polly, Ben, Joey, Davie and Phronsie - warmed the once cold heart of wealthy businessman J.H. King, they have lived with him and his grandson Jasper in his mansion. The close proximity has allowed the seed of unspoken puppy love at least to germinate between Polly and Jasper. J.H. initially befriended the family solely to get the other 50% ownership of a copper mine that belonged to Mr. Pepper but which was deeded to Polly, with no copper ever having been found in it. Now, J.H. and Polly are 50/50 partners in developing the mine which both believe contains copper. However, no copper has yet been found, J.H. has sunk all his money into the venture, and the bank will call in his loan in exactly ninety days. Concurrently, J.H. suffers a stroke, which leaves him unable to handle the day to day business. The only answer seems to sell the mine to their competitor, Thomas Townsend, who has wanted it all along. However, he now refuses to buy as he knows he can pick it up for a fraction of its worth once J.H. goes bankrupt. With the mansion required to pay off his debts, they decide the whole lot of them, including J.H., Jasper and who will soon be their unpaid butler, the sentimental and loyal Martin, will move back into the Pepper's tiny house in Gusky Corners, and Mrs. Pepper will get her old job back at the overall factory. Jasper believes his wealthy Aunt Martha Wilcox, who is estranged from J.H., can help with financing if only J.H. would talk to her about it. As Jasper goes to work on his Aunt Martha, Polly believes she's found someone, somewhat unexpectedly, who may be able to help find some copper in the mine before the ninety days. But he not being an expert may cause some dangerous situations in a place like an underground mine.",https://www.imdb.com/title/tt0032472/?ref_=sr_i_188
189. New Moon,1940,1h 45m,Approved,6.6,721,,"On a Louisiana-bound ship, a nobleman planning a campaign for liberty encounters an heiress.",https://www.imdb.com/title/tt0032840/?ref_=sr_i_189
190. They Knew What They Wanted,1940,1h 36m,Approved,6.0,532,,"While courting a young woman by mail, a rich farmer sends a photograph of his foreman instead of his own, which leads to complications when she accepts his marriage proposal.",https://www.imdb.com/title/tt0033150/?ref_=sr_i_190
191. Island of Doomed Men,1940,1h 8m,Approved,5.8,772,,Undercover agent Mark Sheldon gets paroled to a remote tropical island with a diamond mine manned by slave labor run by sadistic Stephen Danel.,https://www.imdb.com/title/tt0032641/?ref_=sr_i_191
192. The Girl in the News,1940,1h 18m,Approved,6.7,403,,"Anne Graham is acquitted of murder after her patient has died under suspicious circumstances. Changing her name, she gets a position nursing Edward Bentley who soon dies of what appears to be a copycat murder. Again, Anne is arrested.",https://www.imdb.com/title/tt0033663/?ref_=sr_i_192
193. Music in My Heart,1940,1h 10m,Approved,6.0,664,,"Rita Hayworth co-stars with famed recording artist Tony Martin in this musical comedy featuring the music of Andre Kostelanetz and his orchestra. Following various comic misunderstandings, the two meet and fall for each other, but will lose their chance at happiness unless destiny calls.",https://www.imdb.com/title/tt0032823/?ref_=sr_i_193
194. The Biscuit Eater,1940,1h 21m,Approved,7.1,264,,"Two little boys have faith in a dog they name Promise, so much so that they enter him in the championship trials for bird dogs. The favorite is Georgia Boy, bred and trained by the boys' fathers. And if Georgia Boy doesn't win, the fathers may both lose their jobs.",https://www.imdb.com/title/tt0032254/?ref_=sr_i_194
195. Convicted Woman,1940,1h 5m,Approved,6.1,306,,"Jobless Betty Andrews, although innocent, is convicted of a department store theft and, despite the best efforts of her lawyer and noted social worker Mary Ellis and a reporter, Jim Brent on her behalf, is sentenced to a year in the Curtiss House of Correction. Chief Matron Brackett rules with an iron hand with the aid of inmates Frankie Mason, ""The Duchess"" and Nita Lavore. One of the inmates commits suicide and a subsequent story by Jim on the prison conditions leads to Mary Ellis being made the supervisor of the prison. When ten girls are allowed to go home for Thanksgiving under the promise of returning by eleven p.m., Frankie and ""The Duchess"", angry over losing the privileges given them by the departed Matron Brackett, arrange to have Betty kidnapped so she can not return at the appointed time. Another of the girls telephones Jim and he finds Betty a prisoner at a deserted roadhouse...",https://www.imdb.com/title/tt0032358/?ref_=sr_i_195
196. Ski Patrol,1940,1h 4m,,4.2,227,,In 1939 a Finnish reserve unit defends the border and their town in the valley below from Russian invaders who are excavating an explosive-laden tunnel under their mountaintop encampment.,https://www.imdb.com/title/tt0033056/?ref_=sr_i_196
197. Days of Hope,1940,1h 18m,,6.4,398,,"1937, during the spanish civil war, at Teruel. The fight of the Republicans (with very poor means but high commitment) against fascist army of General Franco. Can be seen as romanticized witness of director and writer Andre Malraux, who joined the Republicans in 1936.",https://www.imdb.com/title/tt0037680/?ref_=sr_i_197
198. Menaces...,1940,1h 35m,,6.5,148,,The months before World War II. The fear of the impending war never leaves the guests of an hotel in Paris.,https://www.imdb.com/title/tt0204481/?ref_=sr_i_198
199. Mysterious Doctor Satan,1940,4h 27m,Approved,7.1,315,,"A mad scientist plots the domination of America and only the masked hero, The Copperhead, can stop him.",https://www.imdb.com/title/tt0032832/?ref_=sr_i_199
200. Dead Man's Shoes,1940,1h 10m,,7.2,38,,"An amnesia victim is a well liked and respected member of his community--until one day someone from his past shows up with evidence that in ""the old days"" he had been a notorious criminal, and threatens to expose him unless he pays off.",https://www.imdb.com/title/tt0031217/?ref_=sr_i_200
201. My Love Came Back,1940,1h 25m,Approved,6.3,587,,"A violinist at Brissac Academy receives anonymous funding through Tony to attend concerts with Julius. Complications arise when Tony substitutes for Julius, causing misunderstandings, while Amelia considers switching to swing music.",https://www.imdb.com/title/tt0032829/?ref_=sr_i_201
202. French Without Tears,1940,1h 26m,,6.1,153,,"The love affairs of three young Englishmen at a language cramming school in the south of France. Diana, the sister of one of the boys, arrives in town to flirt with all of her brothers' schoolmates.",https://www.imdb.com/title/tt0031341/?ref_=sr_i_202
203. The House Across the Bay,1940,1h 28m,Approved,6.4,746,,An aircraft designer falls for the wife of an imprisoned gangster. All goes well until the gangster gets out of prison.,https://www.imdb.com/title/tt0032609/?ref_=sr_i_203
204. The Villain Still Pursued Her,1940,1h 6m,Approved,5.5,414,,A widow and her daughter are threatened with eviction by an unscrupulous lawyer.,https://www.imdb.com/title/tt0033224/?ref_=sr_i_204
205. Saturday's Children,1940,1h 42m,Approved,6.4,677,,"Bobby and Rims meet at work and marry, despite her independence and his impractical inventions. Their marriage faces challenges, and Bobby must navigate between being true to herself and playing games to save their relationship.",https://www.imdb.com/title/tt0033024/?ref_=sr_i_205
206. After Mein Kampf?: The Story of Adolph Hitler,1940,1h 15m,Approved,5.5,88,,Mixture of re-enactments and documentary footage relates the story of the rise to power of Adolf Hitler and his Nazis in Germany and the danger they pose to Europe and the rest of the world.,https://www.imdb.com/title/tt0032216/?ref_=sr_i_206
207. Mystery Sea Raider,1940,1h 13m,Approved,6.4,98,,"At the outset of World War II, June McCarthy meets Carl Cutler aboard the S.S.Aleria, a British vessel en route to New York from London, where she has been dancing. The ship is sunk in mid-voyage by an unidentified submarine, and Cutler aids in rescuing June. As they arrive safely in Manhattan, June asks Cutler to contact her fiancé, Jimmy Madden, about the use of his stranded freighter, S.S. Apache, in Cutler's import business. By this action, she has unwittingly aided Cutler, who is an undercover Nazi naval officer, with acquiring a mother ship for German submarines in the Atlantic. Cutler charters the Apache and also kidnaps June who, he fears, might realize he was responsible for the sinking of the Aleria. When the ship is at sea, a submarine comes alongside, and the crew climbs aboard to be met by Cutler and his aides in full uniform. Madden is informed that Cutler is now the ship's captain, and then takes the ship on raiding missions in the Caribbean, with Madden and his crew imprisoned in the ship's hold. June is allowed freedom of the ship and Madden believes she is an accomplice of Cutler's. She regains his favor and trust when she conceives the idea of cutting carbide flares from the life preservers for floating S.O.S. messages.",https://www.imdb.com/title/tt0032834/?ref_=sr_i_207
208. Aatamin puvussa - ja vähän Eevankin...,1940,1h 17m,,5.0,139,,The boat of two friends sinks and they find themselves naked on the island.,https://www.imdb.com/title/tt0121372/?ref_=sr_i_208
209. He Married His Wife,1940,1h 23m,Approved,6.1,288,,Race horse owner pays so much attention to business he winds up divorced from his wife. His alimony payments are so steep he plots with his lawyer to get her married off.,https://www.imdb.com/title/tt0032575/?ref_=sr_i_209
210. Rhythm on the River,1940,1h 32m,,6.7,453,,"Popular songwriter Oliver Courtney has been getting by for years using one ghost writer for his music and another for his lyrics. After both writers meet at an inn, they fall in love and then try to sell their songs under their own names. The problem is that every song publisher thinks they're copying Courtney's style.",https://www.imdb.com/title/tt0032986/?ref_=sr_i_210
211. Cafe Hostess,1940,1h 5m,Approved,6.3,129,,"Jo (Ann Dvorak), a ""percentage girl"" at the notorious Club 46, is in despair. She can see no way out of the dreary and sordid routine of entertaining customers - called drinking and dancing in 1940 - and, at a signal from piano player Eddie Morgan (Douglas Fowley), rolling them for their money. Eddie, besides being brutal to her and spending all her money, is also carrying on an affair with another girl. Jo's only friend is Annie (Wynne Gibson), a former actress but now a drink-sodden derelict. Annie keeps to herself the knowledge that it was Eddie who threw the knife that killed a petty racketeer who was too attentive to Jo. Sailor Dan Walters (Preston Foster) and two of his pals arrive from a cruise and his good nature delights Joe, but at a wink from Eddie, Jo attempts to steal his money. Dan swallows his disillusionment and returns to the cafe, and he and Jo enjoy a day-long picnic together. She accepts his marriage proposal and go to an up-state town where he has a job waiting. Eddie does not accept this turn events any too well, and sets a trap for Dan when he comes after Jo. When he arrives, in an attempt to save his life, Jo denounces and ridicules him and he leaves angrily. He is met by Annie, who tells him of the set-up. Gathering his pals, Dan returns to the cafe and starts a brawl.",https://www.imdb.com/title/tt0032296/?ref_=sr_i_211
212. He Stayed for Breakfast,1940,1h 29m,Approved,6.3,232,,"In Paris, the estranged wife of a wealthy banker hides a fiery communist fugitive in her apartment.",https://www.imdb.com/title/tt0032576/?ref_=sr_i_212
213. Castle on the Hudson,1940,1h 17m,Approved,6.7,965,,"An arrogant mobster, sentenced to a long prison term in Sing Sing, becomes a changed man when given a chance by the fair and progressive warden.",https://www.imdb.com/title/tt0032315/?ref_=sr_i_213
214. Lillian Russell,1940,2h 7m,Approved,6.4,625,,"The life story of the musical star from her discovery in 1890 by bandleader Tony Pastor until her retirement in 1912, when she married newspaperman Alexander Moore.",https://www.imdb.com/title/tt0032710/?ref_=sr_i_214
215. Battement de coeur,1940,1h 37m,,7.0,354,,Arlette is an impoverished reform-school escapee who finds a new lease on life when she enrolls in a school for pickpockets run by Fagin-like Monsieur Aristide.,https://www.imdb.com/title/tt0031084/?ref_=sr_i_215
216. Anne of Windy Poplars,1940,1h 26m,Approved,6.3,253,,"Anne Shirley, now betrothed to her childhood sweetheart Gilbert Blythe, takes a teaching position in a prestigious school far from her home on Prince Edward Island. While she is quickly accepted by her host family, the rest of the town, headed by the clannish Pringle family, refuses to accept her, on the orders of the head of the Pringle tribe, Hester Pringle.",https://www.imdb.com/title/tt0032211/?ref_=sr_i_216
217. The Return of Wild Bill,1940,1h,Approved,6.5,74,,"When Matt Kilgore and his men frame and then hang an innocent man, Lige Saunders sends for his son Wild Bill who arrives to find his father shot by Matt's brother. When the brother is killed in his fight with Bill, Matt sends two fake Deputies to arrest Bill whom he then plans to hang. But Matt's sister, attracted to Bill, overhears the plan and rides for help.",https://www.imdb.com/title/tt0032984/?ref_=sr_i_217
218. She Couldn't Say No,1940,1h 2m,Approved,6.4,237,,"In court, a female lawyer opposes the man she loves in a breach of promise suit.",https://www.imdb.com/title/tt0034178/?ref_=sr_i_218
219. The Boys from Syracuse,1940,1h 13m,Approved,5.7,187,,"The action takes place in Ephesus in ancient Asia Minor, and the story concerns the efforts of two boys from Syracuse, Antipholus and his servant Dromio, to find their long-lost twins who, for reason of plot confusion, are also named Antipholus and Dromio. Complications arise when the wives of Ephesians, Adriana and her servant Luce, mistake the two strangers for their husbands, though the couples eventually get sorted out after Adriana's sister Phyllis and the Syracusan Antipholus admit their love.",https://www.imdb.com/title/tt0032276/?ref_=sr_i_219
220. Up in the Air,1940,1h 2m,Approved,5.7,434,,"A none-too-popular (nor good) radio singer, Rita Wilson is murdered while singing on the air in a radio studio. Radio page boy, Frankie Ryan, and his janitor pal, Jeff, solve the mystery for the none-too-sharp police.",https://www.imdb.com/title/tt0033214/?ref_=sr_i_220
221. Moulin Rouge,1940,1h 25m,,5.9,55,,"At the end of the 1930s, two friends have the ambition to break out of their mediocre lives by employing only honest means. One of them achieves this by becoming a star, and hires the other as a manager.",https://www.imdb.com/title/tt0151635/?ref_=sr_i_221
222. Under Your Hat,1940,1h 19m,,5.4,109,,Inept secret agent on a job in the south of France is followed by his suspicious wife. She masquerades as a maid and chaos ensues.,https://www.imdb.com/title/tt0033205/?ref_=sr_i_222
223. Baptism of Fire,1940,1h 30m,,5.8,98,,"Poland was the first victim of Hitler's infamous blitzkrieg. Combat cameramen filmed the aerial campaign, showing preparations for flight, massive air strikes, and the appalling devastation wreaked upon Polish towns and armies.",https://www.imdb.com/title/tt0897254/?ref_=sr_i_223
224. The Tunnel,1940,1h 16m,Not Rated,6.6,682,,"In a Welsh coal mining valley, a young man with a beautiful singing voice is called upon to make the ultimate sacrifice when a pit disaster threatens.",https://www.imdb.com/title/tt0031828/?ref_=sr_i_224
225. The Carson City Kid,1940,57m,Approved,6.1,366,,Roy is a bandit who is out to get the man who killed his younger brother. He learns as he rides into the town of Sonora that the man is the owner of the local saloon and gambling hall.,https://www.imdb.com/title/tt0032312/?ref_=sr_i_225
226. Isle of Destiny,1940,1h 35m,Approved,4.7,124,,"Society glamor girl/aviatrix Virginia Allerton decides to alter her around-the-world flight by stopping off on the Pacific isle of Palo Pango where her brother, Lieutenant Allerton is stationed with a detachment of U.S. Marines, including ""Stripes"" Thornton and ""Milly"" Barnes. Local smuggler Barton baits her into a trap using her plane for his gun-smuggling racket and she ends up wrecked on another island. Thornton, as a stowaway on Barton's plane, and Barnes, by water in a stolen speed boat, rush to her rescue. Inda, the jealous native wife of Barton with a penchant for dispatching people with poison darts from a blow gun, does her best to do the same to Virginia.",https://www.imdb.com/title/tt0032642/?ref_=sr_i_226
227. The Lone Wolf Keeps a Date,1940,1h 5m,Approved,6.1,446,,"After a stamp collection goes missing and a businessman is kidnapped, the Lone Wolf attempts to keep one step ahead of the police in Miami in order to solve the crime and make a profit.",https://www.imdb.com/title/tt0033848/?ref_=sr_i_227
"228. Free, Blonde and 21",1940,1h 7m,,6.2,71,,Stories of women who live in an all-women hotel. One (Bari) works hard and marries a millionaire; another (Hughes) cheats and goes to jail.,https://www.imdb.com/title/tt0032492/?ref_=sr_i_228
229. The Great Profile,1940,1h 22m,Approved,6.2,281,,"Barrymore lampoons himself. A famous actor, given to drink, nearly destroys the show, but his leading lady returns to save it. Meanwhile, a young girl tries to reform him.",https://www.imdb.com/title/tt0032556/?ref_=sr_i_229
230. A Bill of Divorcement,1940,1h 14m,Approved,6.0,258,,Father's return from the insane asylum spells calamity for the Fairfield family.,https://www.imdb.com/title/tt0032252/?ref_=sr_i_230
231. Take Me Back to Oklahoma,1940,1h 2m,Approved,5.9,115,,"Storm is out to wreck Ace's stage line. When Tex arrives to help Ace, Storm brings in hired killer Mule Bates. But Tex and Bates know each other and the two devise a plan to fool Storm.",https://www.imdb.com/title/tt0033132/?ref_=sr_i_231
232. Phantom Raiders,1940,1h 10m,Approved,6.1,524,,An insurance company tasks with Carter and Beeswax to go to Panama where cargo ships are mysteriously exploding and sending their valuable cargoes to the bottom with all hands.,https://www.imdb.com/title/tt0032901/?ref_=sr_i_232
233. The Man from Dakota,1940,1h 15m,Approved,5.6,137,,During the Civil War a beautiful woman helps two Union spies cross into the Confederacy and gather information.,https://www.imdb.com/title/tt0031617/?ref_=sr_i_233
234. East Side Kids,1940,1h 2m,Approved,5.5,321,,"After being falsely accused of a murder, a group of kids have to find the real killer in order to clear their name.",https://www.imdb.com/title/tt0032428/?ref_=sr_i_234
235. Three Cockeyed Sailors,1940,1h 17m,Approved,5.3,155,,Three British sailors find they've accidentally strayed on board a German warship during World War II. They then proceed to take it over and requisition it for the Royal Navy.,https://www.imdb.com/title/tt0033158/?ref_=sr_i_235
236. Girl from Avenue A,1940,1h 11m,,6.2,23,,At the turn of the century a theatrically talented waif (Withers) is adopted by a wealthy family to encourage their playwright son (Taylor).,https://www.imdb.com/title/tt0032525/?ref_=sr_i_236
237. Victory,1940,1h 19m,Approved,6.7,136,,A hermit's idyllic life on an island is disturbed by the arrival of a bunch of cutthroats.,https://www.imdb.com/title/tt0033220/?ref_=sr_i_237
238. Blondie Has Servant Trouble,1940,1h 10m,Approved,6.6,355,,Dagwood and Blondie are overjoyed when Mr. Dithers invites them to stay in an old mansion with servants and everything else--including ghosts.,https://www.imdb.com/title/tt0032261/?ref_=sr_i_238
239. Chad Hanna,1940,1h 28m,Approved,6.2,387,,"A country boy joins a circus in the 1840s and falls in love with Albany, the star equestrian rider. Later, he falls in love with Caroline, another runaway who becomes the circus' new bareback rider.",https://www.imdb.com/title/tt0032321/?ref_=sr_i_239
240. En tiempos de Don Porfirio,1940,2h 40m,,7.3,77,,"In a Mexican city at the end of the 19th century, Don Francisco, a gambler and a bohemian, almost forgets his wedding and is late. The bride, who is pregnant, is sent to Paris by the snubbed family.",https://www.imdb.com/title/tt0031271/?ref_=sr_i_240
241. Missing Ten Days,1940,1h 22m,,6.3,74,,"Bob Stevens (Sir Rex Harrison) awakens in a hospital with a gunshot wound to his head, and is told that he has been in Paris for ten days. However, this cannot be true because he insists that he crashed his plane and has no recollection of being anywhere for ten days. Bob decides to follow a note found in his jacket, to the woman who wrote it, ""Miss D"", and get to the bottom of the whole strange situation.",https://www.imdb.com/title/tt0032011/?ref_=sr_i_241
242. Crook's Tour,1940,1h 20m,,5.7,448,,"Charters and Caldicott, touring in the Near East, are mistaken for German agents and handed in error a gramophone record which contains vital information for Britain's enemies.",https://www.imdb.com/title/tt0031192/?ref_=sr_i_242
243. On the Spot,1940,1h 2m,Approved,5.9,111,,"Frankie Kelly is the soda jerk and embryo scientist in Midvales only drugstore. Two murders and an attempted killing suddenly swing Midvale into national prominence. Frankie and his pal, Jefferson, become involved when a wounded gangster starts to tell them where $300,000 in stolen loot is hidden, but he is murdered before he can give them all of the information. The search is on.",https://www.imdb.com/title/tt0032868/?ref_=sr_i_243
244. Margie,1940,59m,Approved,5.3,30,,"A struggling husband-wife songwriting team try to sell a radio program in the midst of crooked producers, song-stealing friends, repo men, and an overly amorous sponsor.",https://www.imdb.com/title/tt0032759/?ref_=sr_i_244
245. Melody Ranch,1940,1h 24m,Approved,6.2,283,,His Arizona hometown of Torpedo invites Gene back to be the honorary sheriff of the Frontier Days Celebration.,https://www.imdb.com/title/tt0032779/?ref_=sr_i_245
246. Hidden Gold,1940,1h,Approved,6.3,249,,Hoppy and Lucky confront a gang of outlaws which has been ravaging stagecoaches and gold mines. The final gunfight is at Ed Colby's mine.,https://www.imdb.com/title/tt0032592/?ref_=sr_i_246
