Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,director,budget
397. The Return of Mr. Moto,1965,1h 11m,Approved,4.8,248,,Mr. Moto goes undercover to find out who has been blowing up oil wells and trying to gain total control of all the oil leases from a petroleum-rich Middle Eastern country.,https://www.imdb.com/title/tt0059650/?ref_=sr_i_397,,,
398. Kiss the Other Sheik,1965,1h 25m,Approved,6.2,357,,Comedy film in three segments. Each describes the couple's crisis in the mid-sixties Italy.,https://www.imdb.com/title/tt0059535/?ref_=sr_i_398,,,
399. Fort Graveyard,1965,2h 12m,,7.5,312,,"In 1945, Japanese Army Sergeant Kosugi and a platoon of young green recruits must retake and defend a fort occupied by the Chinese forces.",https://www.imdb.com/title/tt0057941/?ref_=sr_i_399,,,
400. The Sexploiters,1965,1h 5m,Not Rated,5.4,83,,"A ""modeling agency"" in New York City is the setting for this outrageous erotic romp where men and women will do anything to satisfy their wildest carnal cravings.",https://www.imdb.com/title/tt0148746/?ref_=sr_i_400,,,
401. Flådens friske fyre,1965,1h 45m,,6.7,639,,Three young fishermen gets drafted by the marine. Meanwhile they also have to earn money to pay off their bankloan on their fishingboat.,https://www.imdb.com/title/tt0125103/?ref_=sr_i_401,,,
402. My Blood Runs Cold,1965,1h 44m,Approved,5.5,366,,Disturbed young man meets a girl he believes to be a long-dead ancestor.,https://www.imdb.com/title/tt0059487/?ref_=sr_i_402,,,
403. Le gentleman de Cocody,1965,1h 24m,,5.4,143,,Two competing criminal gangs look in the jungle in the Ivory Coast for a plane full of diamonds.,https://www.imdb.com/title/tt0058137/?ref_=sr_i_403,,,
404. The Last Tomahawk,1965,1h 32m,,5.5,232,,"When the Mohicans are massacred by white bandits and their ally, Iroquois chief Magua, last survivor Unkas and his white friend, Hawkeye, battle their enemies who also attack an army commando and besiege the two beautiful Munroe sisters.",https://www.imdb.com/title/tt0059385/?ref_=sr_i_404,,,
405. Rokyoku komori-uta,1965,1h 23m,,6.7,25,,"Bungo becomes a single parent when his wife leaves him because of his drinking and gambling. Deciding to quit his vices, he works menial jobs, drifting from city to city.",https://www.imdb.com/title/tt0187461/?ref_=sr_i_405,,,
406. Kallio pente kai sto heri,1965,1h 16m,,5.3,75,,"A grocer who insists on having the final say about his three daughters' future husbands, will have his work cut out for him when his liberal expatriate brother wants to give his nieces a hand. Is he ready for a slight change of plans?",https://www.imdb.com/title/tt0196661/?ref_=sr_i_406,,,
"407. São Paulo, Sociedade Anônima",1965,1h 47m,,8.1,1.1K,,A man lives in conflict as he deals with his friends and love interests against the backdrop of São Paulo.,https://www.imdb.com/title/tt0195324/?ref_=sr_i_407,,,
408. Deadwood '76,1965,1h 37m,Approved,4.6,269,,A young drifter is mistaken for Billy the Kid. The consequences prove deadly.,https://www.imdb.com/title/tt0059093/?ref_=sr_i_408,,,
409. How to Keep the Red Lamp Burning,1965,1h 40m,,6.3,675,,"A film consisting of three short stories: ""The Closure"", ""The Trial"", ""Men of Good Taste"". The events of all three parts develop around an ordinary street lamp.",https://www.imdb.com/title/tt0058986/?ref_=sr_i_409,,,
410. Karla,1965,2h 8m,,7.5,206,,An idealistic teacher is shocked to discover her pupils are already cynical and opportunistic. Her colleague soon grows resentful when she uses new and challenging techniques to help her students overcome obstacles.,https://www.imdb.com/title/tt0059349/?ref_=sr_i_410,,,
411. Die Abenteuer des Werner Holt,1965,2h 44m,,7.5,386,,"Two 17-year-olds, Werner Holt and Gilbert Wolzow, are pulled out of school and into Hitler's army. Gilbert becomes a fanatical soldier, but at the front Werner begins to understand the senselessness of war. When Gilbert is hanged by the SS, Werner turns his gun on his own army. This film, based on Dieter Noll's novel, is a political and artistic masterpiece. Its fresh and surprising frankness about the toll war takes on youth found great public resonance after the film's release.",https://www.imdb.com/title/tt0057816/?ref_=sr_i_411,,,
412. Operation C.I.A.,1965,1h 30m,Approved,4.9,182,,A young CIA agent is assigned to Saigon to stop a planned political assassination.,https://www.imdb.com/title/tt0059548/?ref_=sr_i_412,,,
413. The Intelligence Men,1965,1h 43m,,5.9,529,,"Coffee shop manager meets agent, gets drawn into 1960s London spy world. Posing as Major Cavendish, infiltrates organization to uncover assassination plot against Russian ballerina at Covent Garden, aided by MI5 friend.",https://www.imdb.com/title/tt0059315/?ref_=sr_i_413,,,
414. Requiem for a Gunfighter,1965,1h 31m,,6.2,57,,A gunfighter goes to a town with bandits.,https://www.imdb.com/title/tt0059647/?ref_=sr_i_414,,,
415. From the Orient with Fury,1965,1h 34m,,5.2,199,,"A scientist who has invented a weapon capable of disintegrating solid matter is kidnapped by a criminal gang, which intends to sell the scientist and his weapon to the highest bidder. A secret agent and the scientist's daughter set out to track down the kidnappers and rescue the scientist.",https://www.imdb.com/title/tt0058881/?ref_=sr_i_415,,,
416. Murieta!,1965,1h 47m,,5.6,183,,"The story of Joaquin Murrieta, a real life Mexican bandit who terrorized California with his gang of raiders and cutthroats during the first half of the 19th century. Some saw him as a murderous outlaw, others as the Mexican Robin Hood.",https://www.imdb.com/title/tt0058247/?ref_=sr_i_416,,,
417. At the End of the Rainbow,1965,1h 20m,,6.1,18,,When young boy Matthew takes a shortcut through the forest home he gets lost. He encounters a leprechaun from which he gets 7 magical coins.,https://www.imdb.com/title/tt0126203/?ref_=sr_i_417,,,
418. Love & Kisses,1965,1h 27m,Approved,6.6,109,,Two 18-year-old students elope on the eve of high-school graduation and move in with his parents.,https://www.imdb.com/title/tt0059408/?ref_=sr_i_418,,,
419. Me ha gustado un hombre,1965,1h 30m,PG,5.7,32,,"Una muchacha, desesperada por huir de la policia, se viste de hombre y se hace pasar por empleado de un hotel. Todo parece ir bien, hasta que un huésped se empieza a encariñar con ella, lo que le causa gran conflicto porque cree que se ha enamorado de un hombre.",https://www.imdb.com/title/tt0058337/?ref_=sr_i_419,,,
420. L'avventuriero della Tortuga,1965,1h 37m,,5.2,92,,"(1964) Guy Madison, Nadia Gray, Rik Battaglia. In the New World, a rugged pirate leader and a corrupt governor vie for the affections of a beautiful Indian heiress. She falls in love with the pirate and together they annihilate the governor and his forces. Color, 16mm.",https://www.imdb.com/title/tt0058929/?ref_=sr_i_420,,,
421. Zatoichi and the Chess Expert,1965,1h 27m,Not Rated,7.3,1.6K,,"A samurai with a high skill in chess makes friends with Zatoichi, who finds that things become peculiar in his presence.",https://www.imdb.com/title/tt0059942/?ref_=sr_i_421,,,
"422. McGuire, Go Home!",1965,1h 54m,,5.9,339,,"During Cyprus' war of independence against Britain, Juno Kozani (Susan Strasberg), an American archeology student visiting Cyprus, is caught between the two warring sides.",https://www.imdb.com/title/tt0059268/?ref_=sr_i_422,,,
423. The Embalmer,1965,1h 23m,PG,4.6,557,,"A crazed killer is on the loose in the catacombs of Venice, Italy. He stalks beautiful women, drags them to his underground lair, kills them, then stuffs them and adds them to his ""collection.""",https://www.imdb.com/title/tt0060716/?ref_=sr_i_423,,,
424. Son of a Gunfighter,1965,1h 31m,Approved,5.0,303,,Young Johnny is a good man to have around if you're facing the business end of a gun or turning back a swarm of banditos overrunning a ranchers spread.,https://www.imdb.com/title/tt0059737/?ref_=sr_i_424,,,
425. Assassination in Rome,1965,1h 50m,Unrated,5.3,228,,"In this crime-thriller, Rome proves to be an unhappy destination for an American couple when the husband is kidnapped and his wife begins a desperate search for him.",https://www.imdb.com/title/tt0057485/?ref_=sr_i_425,,,
426. 008: Operation Exterminate,1965,1h 24m,,5.1,179,,"The British Secret Service sends agent 606 to Cairo to collaborate with an American colleague in searching for a stolen anti-radar device. Arriving in Egypt, he finds that agent A008 is actually an attractive female.",https://www.imdb.com/title/tt0058866/?ref_=sr_i_426,,,
427. Kuroi tobakushi,1965,1h 26m,,6.2,40,,"Koji Himuro is a make-out artist with unparalleled gambling skills. Shortly after his return to Tokyo, he is invited to attend a reception that is actually an undercover gambling operation run by an international gambling syndicate.",https://www.imdb.com/title/tt2472102/?ref_=sr_i_427,,,
428. Las tapatías nunca pierden,1965,1h 40m,,,,,,https://www.imdb.com/title/tt0237944/?ref_=sr_i_428,,,
429. If I Were Harap Alb,1965,1h 31m,G,6.9,294,,Lavish live action fairy tale adaptation featuring the handsome son of a nobleman who embarks on a series of colorful adventures to become a hero.,https://www.imdb.com/title/tt0059090/?ref_=sr_i_429,,,
430. Rotten to the Core,1965,1h 30m,,5.6,240,,"Rogues Jelly Knight, Scapa Flood, and Lennie the Dip leave prison expecting boss The Duke to have their stash ready to share out. Instead, Duke's girl Sara gives them the news Duke is dead and the money gone on nursing care. They soon discover that Duke is actually running Hope Springs Nature Clinic with the help of most of the local villains. Very strange - and the nearby army camp and Sara's encouragement of Lieutenant Vine would seem to be no coincidence either.",https://www.imdb.com/title/tt0059660/?ref_=sr_i_430,,,
431. Heidi,1965,1h 35m,,6.5,187,,"Heidi, a young girl happily residing in a mountain chalet with her kindly grandfather, is taken by her aunt to live in Frankfort and help a wealthy man's crippled daughter, under the constant watchful eye of a cold and aloof governess.",https://www.imdb.com/title/tt0059259/?ref_=sr_i_431,,,
432. Psycho a Go Go,1965,1h 25m,,4.3,447,,"Jewel thieves quickly dispose of the loot when the alarm is raised, then track down the family upon whose truck they threw them, meanly interrogating them in the hope of getting them back.",https://www.imdb.com/title/tt0134915/?ref_=sr_i_432,,,
433. Run for Your Wife,1965,1h 54m,,5.9,131,,"Riccardo, an unhappily married middle aged Italian working for a shoe factory, goes to America on a four day business trip. In New York City he meets his old friend Carlo. Carlo has a big American car and house. ""How can you afford all this? In Italy you made less money than I did."" ""Easy"", says Carlo. ""I married a rich American woman. You should do the same."" Ricardo agrees and sets off across America to find a rich American woman to marry in a hurry. He only has four days. After doing exhausting research he meet a a nice girl who is unfortunately desired by a former husband. Defeated, Riccardo returns to Italy where an unhappy fate awaits him, his wife.",https://www.imdb.com/title/tt0060709/?ref_=sr_i_433,,,
434. Age of Illusions,1965,1h 35m,,7.2,417,,"Jancsi Oláh is in the transitional phase between adolescence and adultness. He is born in 1938, and is now getting his first employment as an electronic engineer. On some TV-screens he happens to see a young lawyer, Éva Halk, who arrests his attention. In his imagination she is the most interesting woman he ever saw. Jansci is part of a closely knit gang of young engineers. They see the older engineers as mediocre, and have grand ideas about developing new inventions together. With changing living conditions the five friends start to grow apart. At a party Jancsi suddenly meets Éva Halk. They fall in love, and find common memories in the engagement in The Pioneer Railway at the age of 12. Both of them also chose to stay in Hungary in '56, when many of their friends fled the country. The sudden death of the gang member Laci in leukemia is a hard blow for them all. The fear of death grabs Éva and Jancsi. They start seeing each other as obstacles to their own development, and drift apart.",https://www.imdb.com/title/tt0058778/?ref_=sr_i_434,,,
435. Zebra in the Kitchen,1965,1h 32m,G,5.3,405,,"A young boy lets the animals out of their cages at the Zoo, to set them free, but the animals start taking over the town.",https://www.imdb.com/title/tt0059944/?ref_=sr_i_435,,,
436. Johar-Mehmood in Goa,1965,2h 25m,Not Rated,7.0,56,,"Mary and Peter fall in love with each other and are about to get married, when Peter is asked to re-join his regiment to go to war. Shortly thereafter, he is missing, believed to be dead, leaving behind a devastated Mary who subsequently gives birth to twins, and leaves them on the doorsteps of two Goan households, and becomes a nun. Twenty four years later, India is a free country, while Goa is under the rule of the Portugese, Mary is the Mother Superior; Peter, who is still alive, is the Deputy Superintendent of Police in Goa, who has been entrusted the task of apprehending two revolutionaries by the name of Ram and Rahim - none other than his very own sons. Watch what happens when duo unleash a series of attacks against the oppressive Portugese regime, including robbing the Bank of Portugal, disrobing an arrogant Superindent of Police, Alburqueue, then setting his house on fire, joining hands with dreaded bandit Daler Singh, and abducting the daughter of the Goa's Hakim, Rita.",https://www.imdb.com/title/tt0231827/?ref_=sr_i_436,,,
437. Cloportes,1965,1h 35m,Not Rated,6.6,616,,"Three petty criminals get a tip for a great coup with lots of money in it. Unfortunately they lack the starting funds to buy the required welding torch. So they persuade their successful colleague Alphonse to join their team. But the well thought-out coup fails, and Alphonse is the only one of them who ends up in jail for several years. When he's released, he's out for revenge.",https://www.imdb.com/title/tt0059491/?ref_=sr_i_437,,,
438. Tarahumara (Cada vez más lejos),1965,1h 45m,,7.2,124,,"A worker of the Mexican Indigenist Institute tries to help the Tarahumara Indians to protect and keep their lands, but he must face corrupt landowners and politicians.",https://www.imdb.com/title/tt0058637/?ref_=sr_i_438,,,
439. Escuela para solteras,1965,2h,,7.6,40,,"A grandmother with 6 granddaughters won't let any of them marry until the oldest gets married first,",https://www.imdb.com/title/tt0058069/?ref_=sr_i_439,,,
440. Coplan FX 18 casse tout,1965,1h 35m,,5.1,101,,"A French agent, who is sent to save an atomic scientist, uncovers a plot by terrorists and a secret atomic site in Turkey.",https://www.imdb.com/title/tt0059056/?ref_=sr_i_440,,,
441. Sadhi Manse,1965,2h 14m,,8.9,60,,,https://www.imdb.com/title/tt0156986/?ref_=sr_i_441,,,
442. Farmer's Life,1965,1h 48m,,5.3,110,,"A couple, enjoying life in Copenhagen, is forced by money problems to move to their estate. There, Fritz loves Marie, who loves Frantz, who loves Louise.",https://www.imdb.com/title/tt0123951/?ref_=sr_i_442,,,
443. I grandi condottieri,1965,1h 41m,Not Rated,5.2,103,,The stories of Gideon and Samson from chapters 6-8 and 13-16 of The Book of Judges.,https://www.imdb.com/title/tt0060570/?ref_=sr_i_443,,,
444. Perdóname mi vida,1965,1h 30m,,6.9,32,,"On their wedding night she finds out that he married her for money (which is not true), there follows a series of misunderstandings when they each try to ""see other people"" during their honeymoon. With Mauricio Garces as the other guy.",https://www.imdb.com/title/tt0180904/?ref_=sr_i_444,,,
445. Satya Harishchandra,1965,3h 41m,,8.7,211,,The life story of the king Harishchandra who is also known as ' Satya Harishchandra ',https://www.imdb.com/title/tt0234658/?ref_=sr_i_445,,,
446. The Farmer's Other Daughter,1965,1h 24m,PG,4.6,45,,"Farmer Brown tries to save his farm by selling his daughter to Cyrus P. Barksnapper, but encounters a mix-up with government aid.",https://www.imdb.com/title/tt0059169/?ref_=sr_i_446,,,
447. The First Teacher,1965,1h 42m,,7.5,637,,"Soviet Union, near the Chinese border, 1923. A stranger has just come in this little country village. He is a teacher, sent by the Communist Party to teach the ignorant masses. But the countrymen are to help him, and even to let their children go and ""sleep"" at school instead of giving a hand. There is only, Altynai, an orphan, to seem fascinated by the teacher and his knowledge.",https://www.imdb.com/title/tt0059585/?ref_=sr_i_447,,,
448. Kiri no hata,1965,1h 51m,,7.3,187,,"Kiriko attempts to hire a well-known lawyer to defend her brother's murder case. The lawyer turns Kiriko down as she cannot afford him. Some time later, Kiriko encounters the lawyer again, but this time it is he who needs her help.",https://www.imdb.com/title/tt1363113/?ref_=sr_i_448,,,
449. The Dirty Girls,1965,1h 22m,Not Rated,5.4,140,,"In Paris, the City of Love, Garance can be found each night on the Champs-Elysees, or in a small bistro. This evening, Garance will entertain a shy young student, a hot-headed sadist, and an older gentleman.",https://www.imdb.com/title/tt0062895/?ref_=sr_i_449,,,
450. König Drosselbart,1965,1h 14m,,6.7,303,,"Tale of the capricious princess. Adapting the Tales of the Brothers Grimm ""King Thrushbeard"".",https://www.imdb.com/title/tt0059372/?ref_=sr_i_450,,,
451. The Great Sioux Massacre,1965,1h 31m,Approved,5.1,720,,"A somewhat different take on Custer's motivation that changed him from a defender of Native-American rights into a politically-driven, headline-seeker chastiser of the Sioux during the 1870s.",https://www.imdb.com/title/tt0059244/?ref_=sr_i_451,,,
452. El mundo sigue,1965,2h 1m,,7.7,771,,"Two sisters who have a tumultuous sibling rivalry each try to find success, love, and status in 1960s Madrid.",https://www.imdb.com/title/tt0057333/?ref_=sr_i_452,,,
453. San Ferry Ann,1965,52m,,5.4,177,,A group of elderly British travellers find adventures during a trip to France.,https://www.imdb.com/title/tt0060933/?ref_=sr_i_453,,,
454. Ayirathil Oruvan,1965,2h 54m,,7.4,242,,Enslaved convicts for treason plan escape but get caught by pirates and work for them before gaining their support and fighting back their country's authoritarian rule.,https://www.imdb.com/title/tt0250227/?ref_=sr_i_454,,,
455. Enga Veetu Pillai,1965,2h 27m,,7.5,195,,"Ramu is an innocent son of a rich landlord who is afraid of his brother-in-law Narendran and his whiplash. To escape from his punishments, Ramu leaves his house and his look-alike replaces him.",https://www.imdb.com/title/tt0157581/?ref_=sr_i_455,,,
456. Location Hunting in Palestine,1965,54m,,7.1,338,,"While scouting locations for his classic ""The Gospel According to St. Matthew"", director Pier Paolo Pasolini noticed that filming in the actual site of the story, in Palestine, wouldn't be much of a great choice due to the modern invasion which completely altered the biblical settings. Here, the director explained his reasons of why his search in the Middle East end up being wrong - though somewhat fruitful and rewarding in other ways - and why his native Italy surprised him and became the scenario for his religious epic.",https://www.imdb.com/title/tt0059741/?ref_=sr_i_456,,,
457. Tales of a Salesman,1965,53m,,5.4,37,,"Herman dreams of being warned by his manager to increase his sales. As he contemplates his predicament, a mischievous poltergeist arrives to help him out.",https://www.imdb.com/title/tt0259035/?ref_=sr_i_457,,,
458. The Sinister Monk,1965,1h 27m,,6.3,779,,A hooded serial killer finds a novel way to murder his victims--he lashes them to death with a whip. The police try to track him down before any more murders occur.,https://www.imdb.com/title/tt0059846/?ref_=sr_i_458,,,
459. Young Dillinger,1965,1h 42m,,5.3,205,,"John Dillinger first goes to jail after attempting to rob his girlfriend's father at her suggestion. Falling in with the likes of ""Baby Face"" Nelson and ""Pretty Boy"" Floyd, he arranges their escape and they start on an escalating series of hold-ups.",https://www.imdb.com/title/tt0059931/?ref_=sr_i_459,,,
460. Handapana,1965,,,,,,,https://www.imdb.com/title/tt7166550/?ref_=sr_i_460,,,
461. Trunk to Cairo,1965,1h 20m,,5.0,219,,A James Bond-type action hero is assigned to destroy a weapons factory run by a fugitive Nazi.,https://www.imdb.com/title/tt0061123/?ref_=sr_i_461,,,
462. Nai Umar Ki Nai Fasal,1965,,,6.3,19,,A bright college student whose at his peak is misguided by a bad gang and goes against all odds.But his family manages to get him back from the bad company.,https://www.imdb.com/title/tt0388293/?ref_=sr_i_462,,,
463. Chhoti Chhoti Baatein,1965,,,7.6,22,,"Motilal has worked hard all his life to make ends meet. He inherits money from a cousin, settles his family with a good amount and leaves on a journey, looking for inner peace. He arrives in Chandanpur village. Do the villagers and their niceness have answers for him?",https://www.imdb.com/title/tt0252318/?ref_=sr_i_463,,,
464. Place Called Glory City,1965,1h 32m,Approved,5.4,222,,"Former rancher Clint Brenner and the younger Reese, his equal in skill at gun-fighting, are independently recruited to help farmer Seth Grande free the locals of Manitoba town Glory City from vast ranch owner Jack Villaine's rule of terror. They become friends on the job but ignore they'll be pitted as adversaries in the town's founder's day spectacular duel by last-minute blind substitution.",https://www.imdb.com/title/tt0059296/?ref_=sr_i_464,,,
465. Satya Harishchandra,1965,2h 42m,,8.4,35,,"The story of a king Harishchandra who is known as "" Satya Harishchandra """,https://www.imdb.com/title/tt0234659/?ref_=sr_i_465,,,
466. Blood at Sundown,1965,1h 16m,,5.3,159,,A young deserter from the army returns to the place where his father has been killed by a family of Mexican landowners. The task is not easy as he is alone in his efforts to avenge his father's death.,https://www.imdb.com/title/tt0059579/?ref_=sr_i_466,,,
467. Wild on the Beach,1965,1h 17m,Approved,3.6,258,,Adam Miller and Lee Sullivan both lay claim to a beach house for student boarders. Problems arise when both boys and girls show up to live there.,https://www.imdb.com/title/tt0059913/?ref_=sr_i_467,,,
468. The Love Goddesses,1965,1h 27m,,6.9,741,,"This insightful documentary features some of the major and most beautiful actresses to grace the silver screen. It shows how the movie industry changed its depiction of sex and actresses' portrayal of sex from the silent-movie era to the present. Classic scenes are shown from the silent movie ""True Heart Susie,"" starring Lillian Gish, to ""Love Me Tonight"" (1932), blending sex and sophistication, starring Jeanette MacDonald (pre-Nelson Eddy) and to Elizabeth Taylor in ""A Place in the Sun"" (1951), plus many, many more.",https://www.imdb.com/title/tt0059402/?ref_=sr_i_468,,,
469. Code Name: Jaguar,1965,1h 47m,,5.6,95,,A super spy Jeff Larson is assigned to a mission that has him trying to discover the whereabouts of a new Russian spy device that is at present costing his organization a good deal of precious information to leak into the wrong hands.,https://www.imdb.com/title/tt0059059/?ref_=sr_i_469,,,
"470. Erik, the Viking",1965,1h 35m,,5.1,157,,"Viking chief Thorvald dies from a mortal combat wound. He realizes his son Erloff is not a worthy successor, but his will divides his property equally between him and Erik, the valiant son of his sister, who also gets his weapons and the mission to lead a sea-faring expedition to find new land for a settlement, crucial as their Scandinavian home village won't be able to resist the might of the Danish kingdom. Supporters of Erloff mount an attempt at Erik's life, which fails; the perpetrator is killed before he can betray them, so Sven and another can join Erik's expedition, intending to kill him. After a long, perilous sea-voyage, they reach Vinland, a then subtropical part of North America, and after Erik valiantly saves chief's daughter Wa-ta-wa from a brown bear make friends with the brave but pacific Indians, Erik's Greek friend Angheropoulos even teaches them how to use the grapes for wine-making. However the desire of an Indian to marry Wa-ta-wa makes him and his supporters the ideal allies for another plot by traitor Sven's bloodthirsty party, which is after the Indians' gold...",https://www.imdb.com/title/tt0059152/?ref_=sr_i_470,,,
471. Arshin mal alan,1965,1h 28m,,8.1,268,,"Young Askar wants to get married. He is a rich, successful businessman and has everything he could wish for expert for one thing - a wife. Tradition does not allow him to choose his own bride. But Askar has a modern mentality and wants to choose his bride himself.",https://www.imdb.com/title/tt1573789/?ref_=sr_i_471,,,
472. One Way Wahine,1965,1h 20m,,5.2,29,,"In Hawaii, a man convinces a couple of runaway teenagers to help him rip off a pair of bank robbers.",https://www.imdb.com/title/tt0059543/?ref_=sr_i_472,,,
473. The Beauty of Beauties,1965,2h 34m,,6.8,70,,"In a story drawn from China's legendary Warring States Period, the King of Yue, Goujian, is defeated and imprisoned by the King of Wu, Fucha.",https://www.imdb.com/title/tt0311305/?ref_=sr_i_473,,,
474. Indian Paint,1965,1h 31m,Approved,5.4,221,,"Nishko is a chief's son in the Great Plains, before Europeans arrive. During his rite of passage, he's determined to tame a painted pony. He approaches manhood while his peaceful clan is set upon by a nearby tribe willing to break a treaty. He must also contend with the kidnapping of three young women from his village, his pony's illness behind enemy lines, his mother's coma after a rattlesnake bite, the medicine man's urging that he sacrifice what he loves best, the attack of a cougar and of wolves, and his own injury while alone in the woods. His kindness, bravery, and quick thinking serve him well, but rescue come from an unexpected source.",https://www.imdb.com/title/tt0057182/?ref_=sr_i_474,,,
475. Zatoichi's Revenge,1965,1h 24m,Not Rated,7.3,1.6K,,After Zatoichi learns of his sensei's murder he uncovers a horrible conspiracy involving the local government and crime family.,https://www.imdb.com/title/tt0123335/?ref_=sr_i_475,,,
476. The Woman Who Wouldn't Die,1965,1h 24m,,6.2,385,,"An astute businesswoman is completely devoted to her faithless husband, who must kill her to carry on with her pretty young niece. It turns out that the dead don't die so easily.",https://www.imdb.com/title/tt0057926/?ref_=sr_i_476,,,
477. Schüsse im 3/4 Takt,1965,1h 32m,,5.1,135,,"B 501, a newly developed controller for missiles, has disappeared despite the strict surveillance.Phillippe Tissout is sent by his boss to Paris to take over the case.",https://www.imdb.com/title/tt0138782/?ref_=sr_i_477,,,
478. Morianna,1965,1h 30m,,5.3,103,,"Millionaire and tyrant Verner Vade, despised and hated by everyone, controls his employees, and his family of messy, perverted, promiscuous relations with an iron fist.",https://www.imdb.com/title/tt0059469/?ref_=sr_i_478,,,
479. Faraar,1965,2h 17m,Not Rated,6.4,13,,"Calcutta-based Naval Officer Shankar Choudhry lives a wealthy lifestyle with his doctor dad, and mom. One day while returning home in a cab home from a Club, he comes an injured man, Shekhar, takes him home, has his dad nurse look after him, as well as goes to his home to notify his sister, Neela. Both Neela and he fall in love with each other. When Shekhar recovers, he returns home, and it is then that Shankar notices a change in Neela. When he questions her, she refuses to answer. Then Shekhar is shot and killed in his apartment. A Police Dectective Officer assigned to this homicide - has a lighter with the word 'S' engraved on it. This leads him to suspect three persons: One is a gangster named Shyam Sunder, second a delinquent runaway child, Sushil Kumar alias Daaku, who lives with his maternal uncle and aunt; and the third is none other than Shankar Choudhry himself.",https://www.imdb.com/title/tt0244508/?ref_=sr_i_479,,,
480. Fantazyory,1965,1h 9m,,7.1,63,,"The heroes of this film are young dreamers. They don't deceive anyone, they just come up with extraordinary stories, and they believe in them themselves.",https://www.imdb.com/title/tt0165282/?ref_=sr_i_480,,,
481. Up from the Beach,1965,1h 39m,Not Rated,6.2,154,,"After the D-Day landings in June 1944, a US Army platoon liberates a small village in Normandy from German occupation.",https://www.imdb.com/title/tt0059853/?ref_=sr_i_481,,,
482. Secret Agent Fireball,1965,1h 29m,,5.4,149,,An American CIA agent must find the whereabouts of valuable microfilm that was smuggled over by two Russian scientists who had been hoping to defect.,https://www.imdb.com/title/tt0061012/?ref_=sr_i_482,,,
483. Beauty #2,1965,1h 6m,,5.8,145,,A couple disports in chimerical role-playing as part of their concours de seduction.,https://www.imdb.com/title/tt0208725/?ref_=sr_i_483,,,
484. Seashore Village,1965,1h 31m,,6.5,122,,"At an ocean side village, many fishing boats never return from the high sea, and many of the women in the village assume they are widows when their husbands never return. One of them, Seongku, begins an affair with a coal worker.",https://www.imdb.com/title/tt0329109/?ref_=sr_i_484,,,
485. Mme. Olga's Massage Parlor,1965,1h 10m,,6.2,24,,"Elaine takes over Olga's health club and uses it as a front for criminal activity. When some of the syndicate's jewels disappear, Elaine employs various gymnasium machines to torture female employees into fingering the guilty party.",https://www.imdb.com/title/tt0126448/?ref_=sr_i_485,,,
486. Crime on a Summer Morning,1965,1h 49m,,6.3,442,,An ill-assorted group of international criminals executes a tightly-planned ransom sting in Spain. Things go along swimmingly until various tensions within the group come to the fore.,https://www.imdb.com/title/tt0059562/?ref_=sr_i_486,,,
487. The Restless Ones,1965,1h 43m,,6.3,105,,A reporter doing a story on a Christian pastor who ministers to troubled teens doesn't realize that his own son is getting mixed up with a disturbed young girl and that both of them are headed for trouble.,https://www.imdb.com/title/tt0174163/?ref_=sr_i_487,,,
488. Rent-a-Girl,1965,1h 17m,,5.0,138,,A young girl goes to work for a modeling agency only to discover that it's actually a call-girl ring.,https://www.imdb.com/title/tt0146230/?ref_=sr_i_488,,,
489. The Girl and the Playboy,1965,1h 41m,,6.6,635,,A millionaire gets amnesia after a hit to the head and now he has to rediscover his past and decide what kind of man he wants to be in the future.,https://www.imdb.com/title/tt0123224/?ref_=sr_i_489,,,
490. Saat Samundar Paar,1965,2h 25m,,5.1,9,,,https://www.imdb.com/title/tt0230717/?ref_=sr_i_490,,,
491. Not Reconciled,1965,55m,,6.3,823,,An entangled story which details the lives of a German family throughout their various generations.,https://www.imdb.com/title/tt0059503/?ref_=sr_i_491,,,
492. Gold Train,1965,1h 35m,,4.7,98,,Bandit leader El Diablo who controls the country with his gang plans to achieve gold destined for Mexico but he is not the only one.,https://www.imdb.com/title/tt0058862/?ref_=sr_i_492,,,
493. Noor Mahal,1965,,,5.0,12,,"A story of a revenge taken by Vir Singh in greediness to get the throne of his brother, who was the real king.",https://www.imdb.com/title/tt0388299/?ref_=sr_i_493,,,
494. Das Liebeskarussell,1965,1h 26m,,4.3,151,,"An episodic film, telling four erotic tales: Angela isn't sexually satisfied by her husband, so she simulates sleep-walking to visit her neighbor across the street every night; when his bathtub runs over, shy Peter gets to meet his sensuous neighbor Lolita; at a high-school reunion his former students pull a prank on Prof. Hellberg and make him believe he cheated on his wife while being drunk; Sybill has a good time during a break at the opera with the famous conductor Cramer.",https://www.imdb.com/title/tt0059388/?ref_=sr_i_494,,,
495. Oonche Log,1965,2h 24m,Not Rated,7.4,59,,A retired and blind army major's life undergoes many changes after he decides to get his sons married.,https://www.imdb.com/title/tt0236554/?ref_=sr_i_495,,,
496. Train d'enfer,1965,1h 32m,,4.7,129,,"In Barcelona, secret agent Antoine Donadieu thwarts the plans of a Nazi scientist.",https://www.imdb.com/title/tt0061112/?ref_=sr_i_496,,,
