Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
423. Do Badan,1966,,,6.9,127,,"Vikas comes from a poor family, and is attending college so that he can complete his studies, get a job, and financially look after himself and his dad. He meets with wealthy Asha at this college, and after a few misunderstandings, both fall in love. Vikas' dad passes during the exams, and Vikas leaves to attend the funeral, and is unable to complete his studies. Asha feels sorry for him, and arranges to get him employed with her dad, which he does so, not knowing that his employer is Asha's dad. Asha's dad wants her to get married to Ashwini, and he soon announces their engagement. Ashwini finds out that Asha is in love with Vikas, and arranges an accident for Vikas. Vikas survives the accident, but loses his eyesight. After this incident, Vikas does not want to burden himself on Asha, and strikes up a new friendship with Dr. Anjali. Meanwhile, Ashwini informs Asha that Vikas has passed away in the accident, and Asha reluctantly marries Ashwini. The question remains, will those Vikas and Asha be able to meet during their lifetimes?",https://www.imdb.com/title/tt0231469/?ref_=sr_i_423
424. Çalikusu,1966,2h 34m,,6.8,329,,"An adaptation of Resat Nuri Güntekin's 1922 novel, about the destiny of heartbroken young Turkish woman who becomes a teacher in Anatolia.",https://www.imdb.com/title/tt0208842/?ref_=sr_i_424
425. Bad Girls for the Boys,1966,1h 10m,,3.2,38,,A rich swinging bachelor and his married friend escape to the country to avoid the women plaguing their lives.,https://www.imdb.com/title/tt0211210/?ref_=sr_i_425
426. Mondo Bizarro,1966,1h 20m,,4.2,268,,"A faux travelogue that mixes documentary and mockumentary footage. The camera looks through a one-way glass into the women's dressing room at a lingerie shop, visits a Kyoto massage parlor, goes inside the mailroom at Frederick's of Hollywood, watches an Australian who sticks nails through his skin and eats glass, checks out the art and peace scene in Los Angeles, takes in Easter week with vacationing college students on Balboa Island, observes a German audience enjoying a play about Nazi sadism, and, with the help of powerful military lenses, spies on a Lebanese white-slavery auction. A narrator adds gravitas: ""To the worm in the cheese, the cheese is the universe.""",https://www.imdb.com/title/tt0188909/?ref_=sr_i_426
427. Birds Do It,1966,1h 28m,,4.6,156,,"Melvin Byrd, who dreams of being a scientist, is a Cape Kennedy ""miniscule molecular particle surveillance monitor"" - in short, a janitor. His job is to keep a major rocket project completely dust-free, and this he does with his own hilariously fantastic inventions - including a literal attack on dirt by a ""knight on a white horse"". In his work, he meets Judy, a chimp involved in a top-secret project, which leads Melvin into the one room strictly off-limits to him. Not until he has entered the project room does Melvin learn that any man entering it will be negatively ionized - making him fly like a bird.",https://www.imdb.com/title/tt0060169/?ref_=sr_i_427
428. Planet of the Female Invaders,1966,1h 26m,,4.6,129,,"A group of sexy space vixens fly down to Earth, set up shop at a carnival, and kidnap some earthlings for use in their scheme to conquer this planet.",https://www.imdb.com/title/tt0059604/?ref_=sr_i_428
429. Electronic Lover,1966,1h 19m,,3.9,72,,"A psychotic voyeur known as ""Master"" satisfies his overwhelming urge to peep by building himself an Electronic Lover -- an elaborate computer-like machine that allows him to sit in front of a monitor while his oddball servant ""Brother"" sticks a remote camera into the windows of unsuspecting women.",https://www.imdb.com/title/tt0275322/?ref_=sr_i_429
430. Lange Beine - lange Finger,1966,1h 32m,,5.9,119,,"An English barrister falls for a young Austrian baroness who, together with her father, steals jewelry from ladies' necks by applying her grandmother's so-called ""one and a half finger system.""",https://www.imdb.com/title/tt0060617/?ref_=sr_i_430
431. Hideg napok,1966,1h 36m,,7.8,535,,"Set in 1946, this movie deals with the planning and execution of the January, 1942 Novi Sad massacre of 4,000 Yugoslavian Serbs and Jews by Hungarian army units. It was undertaken as a reprisal for a partisan ambush (in which 17 soldiers were gunned down). And it is mainly explored through the reminiscences of four participants--Major Buky, Lieutenant Tarpataki, Ensign Pozdor, and Corporal Szabonow--cell-mates awaiting trial. Ultimately, however, what you get is an extended debate over issues of individual responsibility.",https://www.imdb.com/title/tt0060507/?ref_=sr_i_431
432. Ringo and His Golden Pistol,1966,1h 27m,,5.6,697,,"A Mexican bandit teams up with a band of renegade Native Americans to avenge his older brothers when they are killed by a prankster, gold-obsessed bounty hunter.",https://www.imdb.com/title/tt0060563/?ref_=sr_i_432
433. Superargo vs. Diabolicus,1966,1h 28m,G,4.7,409,,A superhero battles a madman who is plotting to steal uranium in order to take over the world.,https://www.imdb.com/title/tt0062319/?ref_=sr_i_433
434. Yankee,1966,1h 36m,,5.6,488,,"A man referred to only as ""Yankee"" rides into a dying, desolate town in frontier New Mexico which is completely controlled by a man called the ""Grand Cougar."" Almost immediately, a battle for dominance ensues.",https://www.imdb.com/title/tt0059924/?ref_=sr_i_434
435. Knives of the Avenger,1966,1h 25m,Not Rated,5.6,961,,"A mysterious, knife-throwing Viking warrior protects a young peasant woman and her son from the clutches of a evil regent bent on claiming the title of King and the woman for himself.",https://www.imdb.com/title/tt0059045/?ref_=sr_i_435
436. Johnny Reno,1966,1h 23m,Approved,5.7,627,,The townsfolk are set on lynching an accused killer held in the town lockup. But US Marshal Johnny Reno stands in their way.,https://www.imdb.com/title/tt0060564/?ref_=sr_i_436
437. For Pete's Sake!,1966,1h 30m,,6.4,82,,"A touching story of Pete, Marge, and their young son Ronnie Harper coming to terms with new faith in the midst of life's frustration and even serious tragedy.",https://www.imdb.com/title/tt0212947/?ref_=sr_i_437
438. Let's Not Get Angry,1966,1h 40m,,6.6,1.5K,,"Antoine helps two former acquaintances escape the country, who repay him with a debt transfer. All he has to do is collect from some Léonard Michalon, but for that he will have to go into much trouble to keep the man alive.",https://www.imdb.com/title/tt0059499/?ref_=sr_i_438
439. A Nation Awakens,1966,1h 41m,,7.5,288,,A group of patriotic Anatolian people lead to awakening of people that in the middle of the first world war.,https://www.imdb.com/title/tt0281662/?ref_=sr_i_439
440. Genji monogatari,1966,,,6.0,61,,"The son of an emperor pursues his father's new bride, leading to tragic consequences. Genji then engages in affairs, searching for fulfillment amidst desires he cannot obtain.",https://www.imdb.com/title/tt0061062/?ref_=sr_i_440
441. Flagermusen,1966,1h 35m,,6.3,51,,Gabriel von Eisenstein has ridiculed his friend Doctor Falke by making him a look like a fool to the Viennese bourgeoisie when he persuade him to dress like a bat. The doctor has plans for a revenge.,https://www.imdb.com/title/tt0125749/?ref_=sr_i_441
442. Kiss Kiss - Bang Bang,1966,1h 52m,,5.5,173,,"Kirk Warren, a former spy, is to be executed because he tried to steal a million dollars. But he is saved by Colonel Smithson because Sir Wilcox has prepared a mission for him. Warren has to steal a secret formula in Switzerland and try to expose the real identity of Mr. X. Kirk leaves London and Alina, his girl, together with three clumsy friends to accomplish his not so secret mission. But Kirk's great love is always a million dollars and not a secret formula.",https://www.imdb.com/title/tt0061870/?ref_=sr_i_442
443. Barrier,1966,1h 17m,,6.8,572,,"A rebellious student wants to get total independence and overcome all the barriers in his life: of money, age, status, cults and conventions. However, he meets a girl with completely different ideals.",https://www.imdb.com/title/tt0060150/?ref_=sr_i_443
444. That Woman,1966,1h 31m,R,6.0,186,,"An attractive female model in Berlin is looking for successful and wealthy men, who can contribute to her career.",https://www.imdb.com/title/tt0060845/?ref_=sr_i_444
445. Mondo Freudo,1966,1h 16m,,4.0,222,,"A ""hidden camera"" takes the viewer on a worldwide tour of sexual practices and rituals, including Tijuana strippers, Asian sex shows, British prostitutes, New York devil worshipers and a Mexican slave market.",https://www.imdb.com/title/tt0063321/?ref_=sr_i_445
446. Seasons of Our Love,1966,1h 33m,Not Rated,7.3,203,,"Vittorio Borghi, a middle-aged journalist torn between young mistress and wife he no longer loves, returns to his hometown Mantua. There he remembers childhood in the era of fascism, war and ghost of another woman he never forgot.",https://www.imdb.com/title/tt0188207/?ref_=sr_i_446
"447. Scusi, lei è favorevole o contrario?",1966,2h 9m,,5.8,246,,"Successful 50-year-old entrepreneur Tullio Conforti, opposed to divorce for religious reasons, is in fact separated from his wife and leads a frenetic life divided among numerous lovers.",https://www.imdb.com/title/tt0062242/?ref_=sr_i_447
448. The Naked Fog,1966,1h 20m,,5.8,23,,"A lady writer, trying to navigate the changing mores of the swinging Sixties, escapes California and its cult of nudism for the suburban lifestyle of Long Island.",https://www.imdb.com/title/tt0057352/?ref_=sr_i_448
449. Superboy,1966,,,6.2,68,,,https://www.imdb.com/title/tt0219332/?ref_=sr_i_449
450. Taste of Killing,1966,1h 26m,,5.8,377,,Hank Fellows is a bounty hunter who is also dedicated to recovering the loot that robber gangs steal from banks.,https://www.imdb.com/title/tt0061458/?ref_=sr_i_450
451. Come Marry Me,1966,1h 24m,,7.8,27,,"Masako is a humble waitress who's wooed after by playboy Tamotsu. However, her heart lies with the eccentric cabbie Noro.",https://www.imdb.com/title/tt0060808/?ref_=sr_i_451
452. Johnny Yuma,1966,1h 40m,Not Rated,6.1,509,,"A conniving wife has her husband murdered, and also plans to kill his nephew, the only heir, with the assistance of her ex-lover. When she tries to double-cross the ex-lover, he and the heir team up and kill her bodyguards.",https://www.imdb.com/title/tt0061846/?ref_=sr_i_452
"453. Run, Appaloosa, Run",1966,47m,TV-G,6.8,87,,Mary and her horse Holy Smoke participate in a wild horse race.,https://www.imdb.com/title/tt0249129/?ref_=sr_i_453
454. Chhota Bhai,1966,,,7.1,21,,A mother faces challenges when she is asked to look after her husband's very young step-brother.,https://www.imdb.com/title/tt0213551/?ref_=sr_i_454
455. The Forbidden,1966,1h 6m,,4.3,144,,"This documentary explores assorted ""forbidden"" topics from all over the world. Among the subjects depicted herein are a racy TV commercial for a female martial arts school, rowdy teenagers protesting a strict curfew on the Sunset Strip, an underground lesbian club in Geneva, a portable topless bar, and various strip acts from different parts of the globe.",https://www.imdb.com/title/tt0218266/?ref_=sr_i_455
"456. Marti, mudir aam",1966,1h 50m,,7.1,804,,"Hussein Omar, head of the Projects Department at a construction company, finds himself embroiled in various awkward situations at work when his wife, Esmat Fahmi, is appointed General Manager there.",https://www.imdb.com/title/tt0376750/?ref_=sr_i_456
457. Woman of the Lake,1966,1h 42m,,7.3,741,,A married woman lets her lover take naked pictures of her. The photos end up in possession of a man who starts blackmailing the couple.,https://www.imdb.com/title/tt0060787/?ref_=sr_i_457
458. Agent 505 - Todesfalle Beirut,1966,1h 33m,,5.1,173,,"Something bad is being planned in Beirut, and it has something to do with a man called The Sheikh, who has only four fingers. It seems this isn't a lone incident. The Sheikh is also thought to be behind the assassination of several prominent scientists.",https://www.imdb.com/title/tt0058878/?ref_=sr_i_458
459. Johnny Colt,1966,1h 29m,,5.6,315,,"Starblack is a hero who dresses in black and his face is covered by a black scarf and he carries in his shirt a black star, which he always leaves at the scene of his enterprises, as a symbol of justice.",https://www.imdb.com/title/tt0222396/?ref_=sr_i_459
460. Tjorven och Mysak,1966,1h 35m,,6.3,647,,Tjorven and the other children at Saltkråkan have received a play day in a gift. Uncel Melker will find himself ending up in the lake several times. The kids also have found an old ship that will be named Albertina. They divide themselves into two pirate gangs and fights about The wishing stone Mysak.,https://www.imdb.com/title/tt0061097/?ref_=sr_i_460
461. Woman and Temptation,1966,1h 25m,,6.5,78,,"A girl falls into the river from a yacht.Lost in the jungles she arouses the passions of the locals. ""Where is Sandra? How can a girl from a good family as she has gone well, without a trace?""",https://www.imdb.com/title/tt0059790/?ref_=sr_i_461
462. Target for Killing,1966,1h 33m,,5.4,220,,A secret agent battles a secret brainwashing organisation.,https://www.imdb.com/title/tt0060449/?ref_=sr_i_462
463. Honey,1966,1h 5m,,1.6,16,,,https://www.imdb.com/title/tt0219803/?ref_=sr_i_463
464. Yeh Raat Phir Na Aaygi,1966,2h 19m,,7.1,89,,"After discovery of skeletal remains at an excavation site, a woman known to be deceased for over 2 centuries mysteriously re-surfaces to claim her lover.",https://www.imdb.com/title/tt0061206/?ref_=sr_i_464
465. L'homme de Marrakech,1966,1h 30m,,4.7,53,,An unscrupulous man travels to southern Morocco along with his lover to steal a cargo of gold bullion with the collaboration of a mining engineer and the person who will be in charge of transportation.,https://www.imdb.com/title/tt0060514/?ref_=sr_i_465
466. Sound of Horror,1966,1h 31m,Unrated,4.9,478,,"When a group of isolated people in the Greek mountains set off a cave explosion, they are menaced by an invisible shrieking dinosaur that had been buried for eons.",https://www.imdb.com/title/tt0058601/?ref_=sr_i_466
467. Balearic Caper,1966,1h 37m,,5.3,85,,"A scepter is stolen, and it's hunted for by various groups of international robbers and spies, for various reasons - in a parody of 007 movies.",https://www.imdb.com/title/tt0061212/?ref_=sr_i_467
468. Ringo's Big Night,1966,1h 33m,Not Rated,5.6,104,,"An outlaw gets blamed for a series of stagecoach robberies between Silver City and Tombstone. He quietly breaks out of jail and embarks on a night-long quest to find $200,000 of the stolen loot.",https://www.imdb.com/title/tt0062389/?ref_=sr_i_468
469. The Velvet Underground and Nico,1966,1h 10m,,6.6,420,,"The film depicts the first band practice of The Velvet Underground and Nico at the Factory in New York in January 1966, and is essentially one long loose improvisation.",https://www.imdb.com/title/tt0061149/?ref_=sr_i_469
470. The Last of the Secret Agents?,1966,1h 32m,,4.6,267,,"Marty and Steve, American tourists in France, are given a multipurpose umbrella and pitted against an international band of art thieves. Among the stolen treasures is the Statue Of Liberty.",https://www.imdb.com/title/tt0060619/?ref_=sr_i_470
471. Cairo 30,1966,2h 12m,,7.8,685,,"Mahgoub Abdel Dayem a young nihilistic college student, having his father crippled with no other source of income, he finds himself in an urgent need of a job after graduation to support himself and his parents. Having a hard time getting a job, he starts putting his values into actual application only to find them already being applied by much greater authorities. Set in Cairo in the 30s.",https://www.imdb.com/title/tt0264344/?ref_=sr_i_471
472. Stefania,1966,1h 35m,,6.5,348,,"Stefania, an eighteen-year-old temptress, ends up in a squalid Athenian reformatory for women. As she plans her escape, someone wants to destroy her. Can sinful Stefania hope for redemption?",https://www.imdb.com/title/tt0145491/?ref_=sr_i_472
473. El fugitivo,1966,1h 29m,,7.1,22,,"The fugitive Emiliano is wanted for a crime that not commit, wanted by the brothers of the victim. meanwhile his daughter Lupita is about to marry fooled by the son of the cacique of town. He need to prove his innocence and save his daughter from the deception.",https://www.imdb.com/title/tt0244520/?ref_=sr_i_473
474. El mexicano,1966,1h 25m,,6.2,16,,,https://www.imdb.com/title/tt0282001/?ref_=sr_i_474
475. The Love Cult,1966,1h 5m,,4.0,120,,"A magician/hypnotist gets the idea that he can make more money (and have a better time) by starting a sex cult than by continuing his magic act, so he becomes Brother Eros whose motto is ""Love is all that counts.""",https://www.imdb.com/title/tt0151395/?ref_=sr_i_475
476. The Stranger Within a Woman,1966,1h 42m,,7.4,476,,"Two friends meet in a bar. Later that night, one friend's flirtatious wife is reportedly in an accident. The other friend doesn't feel well. What's come over him?",https://www.imdb.com/title/tt0060786/?ref_=sr_i_476
477. Un uomo a metà,1966,1h 33m,,7.1,240,,"Michele, a young intellectual, enters an existential crisis when, without realizing it, his conception of life comes into conflict with collective morality. The result is a serious neurosis that detaches him from life, from work, from the neighbor. Hospitalized in the clinic, succeeds, recalling the past, to put together the scattered fragments of his personality. However, even the memory of the oppressive mother, the sense of inferiority towards the brother, and the youthful love for the sweet Elena seem to be able to fill the void on which he fell.",https://www.imdb.com/title/tt0059850/?ref_=sr_i_477
478. A New World,1966,1h 23m,,6.5,143,,"Carlo and Anne meet in Paris and fall in love. She becomes pregnant, but he is resistant to fatherhood.",https://www.imdb.com/title/tt0061139/?ref_=sr_i_478
479. The Magnificent Trio,1966,1h 43m,,6.2,435,,"During the late Ming Dynasty a heroic swordsman named Lu Fang (Jimmy Wang Yu) returns from battle to discover that several poor farmers have kidnapped a ruthless local magistrate's only daughter. Lu Fang soon joins their cause after learning that this is simply an act of desperation to improve their horrifically low standards of living and extremely high taxation. The magistrate also holds an important petition from the townspeople. Becoming increasingly frustrated, the magistrate hires bandits, assassins, and another fighter named Huang Liang (Cheng Lui) to get his daughter back. Huang quickly recognizes Lu from past battles in the frontier and joins him in fighting the bandits and assassins. The standoff comes to an abrupt end when the magistrate threatens the life of one of the farmer's daughters. Lu convinces the magistrate to punish him in place of the farmers. Then Lu finds out that he has been lied to. The magistrate's daughter (Chin Ping) and a peerless fighter (Lo Lieh), along with Huang help Lu to escape and recover the petition. Finally, our heroes make sure that the petition will get to a higher-ranking official so that the town's suffering, starvation, and unfair taxation can end.",https://www.imdb.com/title/tt0060163/?ref_=sr_i_479
480. Falling Leaves,1966,1h 31m,,7.6,1K,,A young idealist takes a job at a local state run winery only to discover and become disillusioned by the corruption of the Soviet State.,https://www.imdb.com/title/tt0171343/?ref_=sr_i_480
481. Sin in the City,1966,1h 2m,,3.5,37,,"Three girls head from boarding school to NYC, arriving by bus at Port Authority and vowing to ""get into trouble"", not turning down any request. These ""girls gone wild"" forerunners head to a Greenwich Village bar where they copycat a girl stripping to dance topless atop the bar, then head to a Village party and finally crash a posh uptown party before catching the bus home.",https://www.imdb.com/title/tt0174205/?ref_=sr_i_481
482. Roundabout,1966,1h 35m,,8.0,682,,"Every Sunday, lonely bachelor and refined judge Mladen goes to play chess with his friend, sculptor Fedji. Slowly, he engages in a love affair with Neda, Fedia's wife, and almost invisibly, a love triangle forms. Chess board is the central part of the film, as moves on the board reflect emotions of the characters.",https://www.imdb.com/title/tt0060912/?ref_=sr_i_482
483. Gaban,1966,2h 49m,,6.6,76,,"Believing himself to be a suspect for embezzlement in British India, a man must testify against non-violent freedom-fighters.",https://www.imdb.com/title/tt0060444/?ref_=sr_i_483
"484. Shoot Loud, Louder... I Don't Understand",1966,1h 40m,,4.7,171,,"Stuck in a dream world of his own, Italian sculptor Albert Saporito (Marcello Mastroianni) sometimes has difficulty separating truth from fiction. When he dreams that his gangster neighbor has been murdered, he reports the crime to the Police, only to involve himself in a complicated situation.",https://www.imdb.com/title/tt0061008/?ref_=sr_i_484
485. Caña brava,1966,1h 20m,,4.8,17,,"Gustavo, a ship pilot, loves Carmen, a girl working at the reed plantation owned by Henrique. Carmen is faithful to him despite his long absences at sea, and Henrique's harassing and promises of love and money. The marriage announcement leads Henrique to extreme measures: he contracts thugs to give Gustavo a beating, a man is shot dead, and Gustavo is advised to run away, as evidence would lead to his arrest by the police. Carmen remains faithful to the fugitive - but as time goes by, and her letters to Gustavo remain unanswered (due to Henrique's meddling), for how long?",https://www.imdb.com/title/tt0242355/?ref_=sr_i_485
486. Malkoçoglu,1966,1h 36m,,6.5,1.1K,,Story of the famous Malkocoglu family who served Ottoman Empire in various military ranks.,https://www.imdb.com/title/tt0392393/?ref_=sr_i_486
487. Silence Has No Wings,1966,1h 40m,,7.3,499,,"Following the journey of a caterpillar along the Japanese islands from Nagasaki to Hokkaido, this allegorical and oblique first feature film by Kuroki depicts in exquisite images a series of encounters and life's turning points.",https://www.imdb.com/title/tt0203987/?ref_=sr_i_487
488. Johnny Tiger,1966,1h 42m,,6.9,83,,A widowed schoolteacher arrives at a Seminole Reservation in the Florida Everglades with his three children. He's determined to bring these Indians into the modern world but his contempt for their ways meets with resistance.,https://www.imdb.com/title/tt0060565/?ref_=sr_i_488
"489. Movie Star, American Style or; LSD, I Hate You",1966,1h 39m,,7.2,24,,"Producer/director Albert Zugsmith's acid-therapy ""comedy,"" complete with a tinted trip sequence ""in hilarious LSD color."" A suicidal film star named Honey Bunny is sent by her producer to a rest home run by an unhinged Dr. Horatio, who gives his patients LSD as a cure. The wacky patients include female impersonator Skippy Roper as an effeminate dress designer, a midget, a fat lady, and lots of actors, directors, and producers, including Zugsmith himself.",https://www.imdb.com/title/tt0060717/?ref_=sr_i_489
490. Sawan Ki Ghata,1966,2h 16m,Not Rated,6.2,78,,"Gopal and Seema are two small children who live in a small town in India. Gopal lives with Bansilal, whom he believes is his father; the much wealthier Seema lives with her dad Rana, who disapproves of her friendship with Gopal. He wants Basilal to send Gopal away, which he does. Years later, now-adult Gopal is curious to know what has happened back in the small town especially to Bansilal and Seema, so he goes back and meets with Seema and they rekindle their friendship, which turns into to love much to Rana's chagrin. Gopal is told that Bansilal is dead, but village belle Saloni, who is in love with Gopal, tells him that she has seen Bansilal's ghost. A practical Gopal must now use all his resources to find out the truth behind the ghost story, secure his land against a greedy Rana, and advocate his right to the estate that his father had left him from none other than his stepmother, who has schemed with her brother Kailash to ensure that Gopal continues to not only be deprived of his rightful heritage, but also lose Seema to Kailash.",https://www.imdb.com/title/tt0176121/?ref_=sr_i_490
491. The Monkey Goes West,1966,1h 52m,,6.6,122,,16th-century novel recounting the efforts of a Buddhist monk and his magical companions to travel to India and bring back Buddhist sutras.,https://www.imdb.com/title/tt0121568/?ref_=sr_i_491
492. Aroused,1966,1h 18m,,5.7,223,,"In Manhattan, prostitutes are being murdered by a psycho. A detective is assigned to track him down and bring him in.",https://www.imdb.com/title/tt0060127/?ref_=sr_i_492
493. Five for Revenge,1966,1h 43m,,4.9,149,,A few Western-types seek out a friend's murderer.,https://www.imdb.com/title/tt0060238/?ref_=sr_i_493
494. Dil Ne Phir Yaad Kiya,1966,2h 27m,,6.1,80,,A man faces a problem when his very own brother decides to marry the woman he loves.,https://www.imdb.com/title/tt0371636/?ref_=sr_i_494
495. Ibulong mo sa hangin,1966,1h 30m,GP,4.1,392,,Siblings discover that their father has their vampire mother chained up in the cellar. The mother bites her son and soon everyone in the community is either dead or a vampire.,https://www.imdb.com/title/tt0065603/?ref_=sr_i_495
496. Sri Krishna Pandaveeyam,1966,3h 7m,,8.1,148,,"This film is mainly based on the adhi parva and the first half of the sabha parva in the epic book "" The Mahabharata """,https://www.imdb.com/title/tt0259576/?ref_=sr_i_496
497. The Secrets of Sinful Athens,1966,1h 31m,,5.2,31,,A handsome man who works for a criminal is involved in theft and extortion.,https://www.imdb.com/title/tt0145106/?ref_=sr_i_497
498. Gerak kilat,1966,1h 23m,,7.3,22,,Gerak Kilat tells the adventures of Jefri Zain a secret agent who uncovers the secrets of Commander Jeaman who founded the Russian Spy.,https://www.imdb.com/title/tt0277718/?ref_=sr_i_498
499. Dil Diya Dard Liya,1966,2h 49m,,6.1,152,,"A kind-hearted, widowed landlord, Thakur, lives a wealthy lifestyle with his son, Ramesh; daughter, Roopa; and an adopted child, Shankar. Ramesh hates Shankar and often abuses him. Years pass by, Thakur has passed away, and all three children have grown up. While Ramesh visits a stunningly attractive Courtesan, Tara, drinks alcohol, and continues to abuse and mercilessly beat Shankar, who bears this in silence as he and Roopa are in love with each other. When Ramesh finds out that Roopa wants to wed Shankar, he has him severely beaten and thrown off a cliff. He then arranges Roopa's marriage with another wealthy man, Satish, while he continues to romance Tara and even signs over his entire estate and home to her name. Then a few years later, Shankar returns - this time as the wealthy Raja of Belapur - and he all set to compromise with Ramesh and propose to Roopa. He finds out that nothing has changed, Ramesh, though rendered penniless by Tara, still hates him; and Satish is wooing Roopa, is engaged to her and a marriage date has been fixed. Shankar's love is now replaced by vengeance and hate, and all he can think of is destroying the lives of Ramesh, Roopa, Satish and his sister, Mala, and he has several plans which he intends to put to use one by one.",https://www.imdb.com/title/tt0060310/?ref_=sr_i_499
500. La llamada,1966,1h 28m,,6.4,233,,"A young man is visited by his late girlfriend's ghost. Initially pleased by her return, he soon realizes she's trying to lure him to his death.",https://www.imdb.com/title/tt0059392/?ref_=sr_i_500
